Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,174722383433,-10855357,174711528076,-131567440452,43144087624,41784715863,-10055054883,-1580161886,-30664754699,-13104114704,31104879201,86987380,-302665617,-215678237,0,30889200964,0,0,0,30889200964,0,30889200964,2541,0
2007,0,333022321426,-8520871147,324501450279,-242743596260,81757854019,72795030488,-15869873065,-1099153083,-54947294642,-21224944612,62510772188,2138429436,-24906121382,-22767691946,0,39743080242,0,0,0,39743080242,0,39743080242,3289,0
2008,0,418825109726,-2382730180,416442379546,-321396604201,95045775345,5300957377,-12503124155,-4957029187,-58082211909,-49751235029,-19989838371,2101306972,-1627405635,473901337,89854259747,70338322713,-1173042690,0,-1173042690,69165280023,0,69165280023,5710,0
2009,0,582101606727,-30142449320,551959157407,-490774395020,61184762387,4555124051,-9377528787,-4236346197,-14760223378,-74447018920,-32844884647,167668544,-680799871,-513131327,83981448978,50623433004,-495053121,0,-495053121,50128379883,9431381,50118948502,3380,0
2010,0,1793177886831,-52202310446,1740975576385,-1536252650494,204722925891,16487796564,-18715666604,-11040786903,-92462166847,-88956005391,21076883613,959626276,-3436503149,-2476876873,105756788990,124356795730,-2262765336,0,-2262765336,122094030394,222159969,121871870425,6514,0
2011,0,2580166528999,-62558399280,2517608129719,-2143851369313,373756760406,59913615037,-36763777498,-18953360081,-97692422888,-175335490529,123878684528,33357746141,-9850417282,23507328859,42949696229,190335709616,-51710389331,10395858812,-41314530519,149021179097,25069179497,123951999600,3541,0
2012,0,3755220819379,-46639047943,3708581771436,-3040734357597,667847413839,18858926492,-39117579661,-29264183041,-47178636047,-243564964344,356845160279,30285364725,-10568487282,19716877443,0,376562037722,-95400518169,-9534824931,-104935343100,271626694622,132142470016,139484224606,3807,0
2013,0,3846929856548,-231894323675,3615035532873,-3074347690600,540687842273,19150712398,-35830269107,-19659506056,-68713336661,-247057574205,208237374698,9138558955,-6259499489,2879059466,0,211116434164,-64384861888,10723888400,-53660973488,157455460676,78915369857,78540090819,1571,0
2014,0,4608824669749,-296949497721,4311875172028,-3471162818103,840712353925,30790635724,-50051700206,-26415268836,-68961604110,-302348166881,450141518452,11057318154,-29007222530,-17949904376,0,432191614076,-101837248851,-980373559,-102817622410,329373991666,118503084169,210870907497,4217,0
2015,0,3606337266331,-2048322570,3604288943761,-3089356149553,514932794208,19871232766,-41437312158,-18180642361,-75850808455,-204047905701,211774724056,52971836140,-12302086348,40669749792,0,252444473848,-43880578810,-9220654192,-53101233002,199343240846,93801091116,105542149730,1788,0
2016,0,3063050094059,-2482506429,3060567587630,-2819355469429,241212118201,15039771278,-37866613376,-19845246814,-65819358209,-172074563978,-23472084389,16680856342,-11479306093,5201550249,0,-18270534140,-15999756907,831112309,-15168644598,-33439178738,16923209206,-50362387944,-1186,0
2017,0,3317664344047,-439095873,3317225248174,-3083202719479,234022528695,11757280342,-32475348212,-19826340823,-43746741214,-140790645919,25650593824,5843781642,-10193484969,-4349703327,0,21300890497,-20376540722,2056851578,-18319689144,2981201353,14226080639,-11244879286,-325,0
2018,0,2476752939223,-12138432652,2464614506571,-2287349954649,177264551922,40393288720,-39924298240,-25470135015,-44210021720,-120838407255,10489991079,16694620619,-11107833413,5586787206,0,16076778285,-10808324032,6748223555,-4060100477,12016677808,6534569207,5482108601,18,0
2019,0,2267400828755,-2382739762,2265018088993,-2046376023525,218642065468,16843702141,-14756995526,-11014857549,-43003014468,-121901093097,53418857409,5846542660,-14064304671,-8217762011,0,45201095398,-8004112100,2327512207,-5676599893,39524495505,17616081423,21908414082,380,0
