Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2008,0,136559544256,0,136559544256,-90837510376,45722033880,36511422,-6869733574,-6869733574,-173932959,-37803686580,911192189,0,-135227706,-135227706,0,775964483,-255133813,0,-255133813,520830670,0,520830670,0,0
2009,0,183265242403,-350585714,182914656689,-98929128805,83985527884,42584114,-3260108606,-3260108606,-3816721966,-39176655215,37774626211,2597064816,0,2597064816,0,40371691027,-7065045930,0,-7065045930,33306645097,0,33306645097,0,0
2010,0,421754622535,0,421754622535,-283206376854,138548245681,3407794542,-10960047521,-7873459369,0,-29878703668,101117289034,1272134047,-196131167,1076002880,0,102193291914,-25595381149,0,-25595381149,76597910765,0,76597910765,11327,0
2011,0,605380968275,0,605380968275,-370349467468,235031500807,1399692981,-34775651486,-22326033508,-1348967665,-26466261167,173840313470,7890601231,-1964302585,5926298646,0,179766612116,-44960767128,0,-44960767128,134805844988,0,134805844988,5570,0
2012,0,761739689643,0,761739689643,-461759890413,299979799230,863420208,-41845585971,-39423338627,-6155978538,-27595181827,225246473102,2372753783,-741186301,1631567482,0,226878040584,-56801943334,0,-56801943334,170076097250,0,170076097250,5264,0
2013,0,594056136231,0,594056136231,-419791498163,174264638068,2430154150,-54422269312,-52476242743,-4319830694,-34076074509,83876617703,5273456507,-27812900600,-22539444093,0,61337173610,-23025991964,3368964735,-19657027229,41680146381,0,41680146381,792,0
2014,0,923088985264,-12440476,923076544788,-617252168776,305824376012,513445857,-48369857206,-46646258633,-5347113604,-38418047288,214202803771,84558673026,-68404240993,16154432033,0,230357235804,-53510757057,942081094,-52568675963,177788559841,0,177788559841,0,0
2015,0,616080698329,-18034614286,598046084043,-410335485920,187710598123,1390661458,-35343425059,-26476760022,-28984180886,-688015575014,-563241921378,49920531075,-38267263876,11653267199,0,-551588654179,-26556801493,-415758810,-26972560303,-578561214482,0,-578561214482,0,0
2016,0,485536703854,-9691626879,475845076975,-535722078630,-59877001655,442846489,-116044926062,-5328719477,-35433115209,-544096822662,-755009019099,21543274181,-37279673373,-15736399192,0,-770745418291,9730320931,-97743278,9632577653,-761112840638,0,-761112840638,0,0
2017,0,566107311447,-3929482900,562177828547,-416421330670,145756497877,718183446,-5147840389,-3483146061,-99528568349,-41823874428,-25601843,22591660061,-4082218757,18509441304,0,18483839461,-12582607,582381643,569799036,19053638497,0,19053638497,0,0
2018,0,622077690137,-313902106,621763788031,-526442045990,95321742041,3388898733,-3123219282,-1670632704,-70530687512,-25663267514,-606533534,22102831391,-3963503166,18139328225,0,17532794691,-1200452972,195933422,-1004519550,16528275141,0,16528275141,0,0
2019,0,523353257835,-132455619,523220802216,-411135972764,112084829452,4467536121,-1965480951,-39938338,-77469838259,-39912298529,-2795252166,15646414715,-1368864354,14277550361,0,11482298195,0,76410937,76410937,11558709132,0,11558709132,103,0
