Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,0,1361849531579,346829050780,-2151103654,7104311386,0,-52056823200,48086746546,0,1824661713437,19218661380,188614477678,64610214406,11987176540,-48401234686,-150101168908,2285283790,-19404114864,1893471008773,-898476994085,532334120,-243000000000,167661723786,0,1527928800,54426532728,-917328474651,0,0,5496831492307,-5363652541625,-152331462002,-339966328800,0,-359118840120,617023694002,391778256443,-1700043,1008800250402
2016,0,1542772756476,324100222045,743793572,3434772283,0,-56424083041,69616614945,0,1794244076280,-116846133732,-165022131711,-115788651505,-17645392317,-69855238147,-136705101480,3600000,-12213133505,1160171893883,-2121488363883,0,0,625954861601,0,0,60823180260,-1434710322022,103235406550,0,5233729923316,-5592527208441,-58059727153,-284143387450,0,-597764993178,-872303421317,1008800250402,10508324,136507337409
2017,0,1138337638578,413875173716,1229288721,-317555212,0,-20655439959,76532882170,0,1609001988014,104300412707,198260816033,-66484432530,-13276194822,-76478507834,-115743363049,400000,-14929488741,1624651629778,-874452532354,476754545,-420000000000,224000000000,0,0,18567540729,-1051408237080,-15000000,0,5658476103313,-5436904445620,-63898797407,-339447695875,0,-181789835589,391453557109,136507337409,1836209,527962730727
2018,0,1405302689143,492689688374,-6451437,42392788,0,-59421415355,90021145503,0,1933628049016,57950248365,-264643063441,48567834166,8230740182,-89544267385,-138110674306,0,-15771720333,1540307146264,-565908977523,199825455,-1335000000000,387000000000,0,0,52842908379,-1460866243689,-15000000,0,5819407597289,-5428290954025,-251878747100,-328240772875,0,-189017876711,-109576974136,527962730727,-1830597,418383925994
2019,0,1543176005222,478710434157,722208328,-153874209,0,-105059929097,76961987689,0,1994356832090,26345003587,-75502373146,28329791238,-17217365321,-77010710017,-221061200778,500000000,-13811047220,1644928930433,-646105857883,1411979091,-2197000000000,1236000000000,0,0,93262053582,-1512431825210,123694501324,0,5094579021981,-5157031076354,0,-397055244600,0,-335812797649,-203315692426,418383925994,15284564,215083518132
