date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2020-01-06,7300,0,2800,47300,23100,7900
2020-01-07,34850,7800,17500,31450,7000,2000
2020-01-08,25650,5000,11700,94350,51400,7000
2020-01-09,45250,16450,3900,27350,5850,8400
2020-01-10,88900,47400,28200,26300,7000,3100
2020-01-13,32300,14500,1500,32100,6000,1600
2020-01-14,9900,0,0,28100,12300,1000
2020-01-15,33900,9000,9200,71200,52500,2000
2020-01-16,55800,33500,63500,89300,55600,3300
2020-01-17,25850,4400,10300,75450,55300,4400
2020-01-20,29150,4200,1400,38150,16800,2200
2020-01-21,35450,0,1900,62650,35000,16800
2020-01-22,37400,11900,9600,29600,16000,300
2020-01-30,43150,20000,18200,46850,24000,7900
2020-01-31,94500,64600,5500,112300,74000,8700
2020-02-03,61600,35000,6000,40400,20800,7900
2020-02-04,152900,81250,3300,108800,68250,3500
2020-02-05,180250,145500,3100,44350,28800,12600
2020-02-06,133500,82500,52200,187700,147000,15300
2020-02-07,38050,29700,9200,102450,71500,33800
2020-02-10,20200,0,37500,97100,72800,6600
2020-02-11,45450,25700,700,111550,79700,8700
2020-02-12,318250,209100,125000,40350,15300,42700
2020-02-13,118050,49100,10500,136450,63000,26400
2020-02-14,84050,39250,62100,115450,91950,27400
2020-02-17,140950,44500,29200,179850,116500,17900
2020-02-18,23950,4500,0,126950,71800,29300
2020-02-19,90800,68200,60200,79000,52000,3400
2020-02-20,25150,0,5700,50850,13700,4100
2020-02-21,44250,25800,21600,153150,123900,5500
2020-02-24,27000,13000,30000,197300,155600,18900
2020-02-25,15800,0,10300,25800,8000,3200
2020-02-26,28400,14000,1500,31700,4000,1000
2020-02-27,15550,0,100,33750,4000,1200
2020-02-28,23600,5000,9000,72700,50200,12900
2020-03-02,41450,21200,2100,140950,106000,11600
2020-03-03,27750,6000,1000,113450,89100,10600
2020-03-04,74550,40400,1300,14050,0,3700
2020-03-05,47350,27550,1900,53850,31250,13100
2020-03-06,15350,4000,15000,23450,5300,600
2020-03-09,90100,42100,41100,176500,115600,27200
2020-03-10,67450,29000,6600,67950,34700,12400
2020-03-11,81900,23400,11700,211700,140700,22000
2020-03-12,35450,4750,7400,141650,100550,30700
2020-03-13,110450,48100,14000,121950,80700,12800
2020-03-17,43600,5000,25100,118800,78900,17000
2020-03-18,76900,38450,3300,122400,88950,6900
2020-03-19,95100,69650,1900,166200,143650,3300
2020-03-20,228900,171700,11500,172000,131500,7700
2020-03-23,94100,66700,23600,82900,58900,8600
2020-03-24,214500,166300,69500,276300,235600,18200
2020-03-25,229900,163100,32500,356200,284000,54200
2020-03-26,196400,127900,44000,275900,175700,33100
2020-03-27,42700,26600,27200,80500,56400,27600
2020-03-30,39850,24700,2900,43850,18000,1200
2020-03-31,137850,110700,22500,139750,81700,40300
2020-04-01,125000,89050,3000,48900,21050,3600
2020-04-02,86950,86950,0,86950,86950,0
2020-04-03,336700,269100,26400,150600,97200,17700
2020-04-06,276800,199700,14800,89500,51500,3700
2020-04-07,112550,53200,39700,160850,111300,34900
2020-04-08,130250,105400,30600,77050,52500,13100
2020-04-09,198050,175800,60700,53550,32300,13300
2020-04-10,52050,17500,2000,116950,85400,21800
2020-04-13,174000,115000,13000,117700,64900,8700
2020-04-14,241100,180450,72600,261700,205150,25000
2020-04-15,356800,303000,73200,338100,306100,53900
2020-04-16,138550,61900,50500,113850,67800,35200
2020-04-17,259750,201100,32300,71350,35000,23700
2020-04-20,63950,18200,18700,72350,31100,19200
2020-04-21,76750,56400,7200,151450,98200,40800
2020-04-22,148150,115000,9400,111950,55400,4800
2020-04-23,7250,0,8200,27550,11200,5600
2020-04-24,62750,41700,1400,61550,32000,21100
2020-04-27,119550,72900,16900,116550,72500,3400
2020-04-28,9150,0,8200,26350,5000,100
2020-04-29,55600,46400,11500,53600,31200,300
2020-05-04,20500,5000,700,56400,41300,8400
2020-05-05,19650,5000,2000,67950,62800,8500
