date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,1202742,1071142,209240,1926078,1751798,200170
2019-12-03,1359495,676602,361310,2244285,1741925,83140
2019-12-04,1662477,1022804,480660,1189383,888253,172500
2019-12-05,383554,281434,83420,574666,417690,81770
2019-12-06,863659,612589,156870,716301,554631,180880
2019-12-09,548930,339130,106790,1344090,943600,8150
2019-12-10,864214,697374,181200,1175916,838606,42130
2019-12-11,564173,369674,123090,483637,241416,130150
2019-12-12,940308,754674,140170,710482,486146,75560
2019-12-13,406717,271557,354140,954673,817273,236400
2019-12-16,731525,565379,126800,869475,476101,130100
2019-12-17,580663,447063,304330,1538827,1291377,404570
2019-12-18,411880,219650,216250,1701540,877340,127300
2019-12-19,769842,525012,92350,1933388,1163088,222030
2019-12-20,900594,686104,96820,636606,483326,31100
2019-12-23,1647028,1137078,167890,1767092,1516684,473460
2019-12-24,641953,437933,163300,917177,804197,122050
2019-12-25,574061,384511,199940,689379,461739,151980
2019-12-26,555213,332130,92420,1780347,1663428,287640
2019-12-27,1125300,787610,20070,888710,774450,155990
2019-12-30,1019555,881615,155240,941305,764325,128560
2019-12-31,537605,407815,88640,1294065,1137185,1546450
2020-01-02,1895719,1606142,235740,1018811,849978,387310
2020-01-03,948270,751093,202110,1026980,810057,297080
2020-01-06,854874,612264,88350,1447616,1279986,128130
2020-01-07,791349,613559,349820,1363621,998801,39260
2020-01-08,1482074,1030087,499850,3008146,2662526,239260
2020-01-09,1491153,1297484,390430,952327,703910,165650
2020-01-10,6495850,5902870,1323940,4258310,3810030,2589530
2020-01-13,1554812,1271462,391470,1835308,1574578,215930
2020-01-14,896279,679009,503890,915061,785321,1349770
2020-01-15,1054397,835649,236110,1425253,1209083,960230
2020-01-16,6072315,5372055,405060,3484605,3068760,2096680
2020-01-17,3698467,3340154,574880,2396283,2033326,720430
2020-01-20,2947718,2664528,452130,1188022,967282,687510
2020-01-21,5472523,4978703,835240,2131677,1671787,909200
2020-01-22,2570055,2140175,658090,4460645,4165255,1486950
2020-01-30,2691110,2102690,273990,5573410,5046150,596820
2020-01-31,2943417,2218572,421310,3317613,2935338,1504220
2020-02-03,4010260,2691675,546450,3016490,2313875,348200
2020-02-04,2406823,1950113,398850,3026577,2772487,567410
2020-02-05,2047558,1695928,417680,1920392,1620182,206870
2020-02-06,17789521,16428231,1684020,4908429,4190305,1536600
2020-02-07,7094263,5851133,787370,7869397,7165067,1291930
2020-02-10,2694989,1765429,396050,2640411,2318791,853990
2020-02-11,8774070,7503580,1212360,5878730,5478530,2094360
2020-02-12,7673406,6737676,2218340,7005574,6156244,2785500
2020-02-13,2861974,2334034,1384470,4945906,4296176,700640
2020-02-14,10826784,9503804,1901010,6999966,6467696,2632360
2020-02-17,4081905,3446335,1296000,4832965,4317485,1737720
2020-02-18,3119658,2573068,962190,5382782,4865572,2234000
2020-02-19,2244932,1575722,800170,4578638,4090848,469200
2020-02-20,2990445,2361405,826950,4149765,3684749,1316470
2020-02-21,3561669,3087519,1009600,4089141,3564371,2306980
2020-02-24,4368058,3690728,1267700,7396002,6825382,936270
2020-02-25,3784833,3274633,1424860,1884177,1531417,1046950
2020-02-26,4483678,3946458,902240,3897582,3344092,959490
2020-02-27,10001099,9130618,1913700,3068531,2550752,816360
2020-02-28,5532335,4732215,1723910,6410655,5604425,1066070
2020-03-02,19338141,16995681,3290940,8213509,7361829,4436650
2020-03-03,7999622,6839747,2296550,7547998,6401393,5799990
2020-03-04,6851491,6066361,1611760,5312009,4539829,3242080
2020-03-05,8244933,7253673,1799970,9272547,8292707,5672970
2020-03-06,5815820,5136890,1779140,6246930,5625140,1440300
2020-03-09,4731927,4131140,4992960,12283413,11439983,1122660
2020-03-10,7722194,6498714,1591260,7597056,6914426,1186600
2020-03-11,5981658,5047578,4961610,12807932,12127012,3490220
2020-03-12,7236148,6222523,1208300,14126262,12714137,1158240
2020-03-13,8692206,7030086,1413200,7645694,6436454,2939540
2020-03-17,3164974,2100994,301170,2616066,1881416,527380
2020-03-18,3260032,2782085,630620,5046358,4440218,1652610
2020-03-19,2283549,1281329,650460,5232951,4320881,173900
2020-03-20,1843140,1017700,153650,3046090,2235760,252490
2020-03-23,1078811,614241,471570,6305449,5662979,500670
2020-03-24,4226911,2922661,645320,3588289,2575529,117230
2020-03-25,5688751,3943261,320330,4205489,3645649,397820
2020-03-26,1892411,989249,295050,5329219,4472804,244270
2020-03-27,4225465,2794470,382820,7426375,5958540,384830
2020-03-30,4147003,2647740,664100,11983347,10178267,2396400
2020-03-31,4512645,3222235,593670,7678625,5856545,190160
2020-04-01,6831082,5492792,462730,1986338,1271968,2874840
2020-04-02,4403710,4403710,0,4403710,4403710,0
2020-04-03,8399408,7337148,651790,2273402,1678529,2497780
2020-04-06,11435684,10032355,1056440,1465426,1214325,1771580
2020-04-07,8438333,6271178,944670,8845857,7116932,1034490
2020-04-08,3846897,2595742,260970,3016253,1973758,212060
2020-04-09,4361670,2812940,270960,5460110,4185120,350400
2020-04-10,3817345,2604060,164660,6892635,5751070,259490
2020-04-13,3424206,2420461,206020,4260164,2804609,271260
2020-04-14,3692314,2685674,265350,4838316,3858796,259750
2020-04-15,9459844,7042514,609890,5397326,3810386,649660
2020-04-16,4027332,2593672,131100,3606688,2489098,287840
2020-04-17,3031768,2035513,170250,5343722,3980987,339230
2020-04-20,3738226,2398836,448590,7546164,5595204,503340
2020-04-21,5479820,3727155,573810,10713390,8399425,768290
2020-04-22,4152328,2609213,310030,4014082,3103787,277740
2020-04-23,1657262,912327,153380,3757698,2980553,177890
2020-04-24,1848229,1418539,227640,2946581,2155661,103050
2020-04-27,2725678,1755373,440720,5335642,4019697,365390
2020-04-28,1097520,572940,77780,3189060,2543800,182730
2020-04-29,957256,662970,87370,913964,527390,145380
2020-05-04,697505,349745,38850,1063455,700635,45810
2020-05-05,579873,322020,164210,2205097,1717122,35800
