Year,Quarter,1. Interest and similar receipts,2. Interest and similar payments,3. Fees and commission income received,"4. Net receipts from dealing of foreign currrencies, gold",5. Net receipts from dealing of securities,6. Other operating income,7. Payments to employees and other operating expenses,8. Corporate income tax paid during the year,9. Cash flow from operating activities before changes in operating assets and liabilities,10. Increase/decrease in compulsory reserves with the SBV,11. Increase/decrease in placements with and loans to other credit institutions,12. Increase/decrease in trading securities,13. Increase/decrease in derivatives and other financial assets,14. Increase/decrease in loans and advances to customers,15. Increase/decrease in interest receivable,16. Increase/decrease in provision for loan losses,17. Increase/decrease in other operating assets,18. Increase/decrease in borrowings from the State and SBV,19. Increase/decrease in placments and borrowings from other credit institutions,20. Increase/decrease in deposits from customers,21. Increase/decrease in derivatives and other financial liabilities,"22. Increase/decrease in funds received from Gov, international and other institutions",23. Increase/decrease in valuable papers issued,24. Increase/decrease in accrued interest expenses,25. Increase/decrease in other operating liabilities,26. Net Cash Flows from Operating Activities before BIT,27. Business Income Tax Paid,28. Payment from reserves,29. Bad Debt Recoveries,NET CASH FLOWS FROM OPERATING ACTIVITIES,1. Purchase of fixed assets,2. Proceeds from disposal of fixed assets,3. Payments on disposal of fixed assets,4. Purchases of investment properties,5. Proceeds from disposal of investment properties,6. Payments on disposal of investment properties,7. Cash paid for investments in other entities,8. Proceeds from disposal of investment in other entities and other LT investments,9. Dividend income,NET CASH FLOWS FROM INVESTING ACTIVITIES,1. Increase in charter captial,2. Proceeds from issuance of convertible bonds,3. Payments for redemption of convertible bonds,4. Dividend paid,5. Purchase of treasury shares,6. Proceeds from selling of treasury shares,NET CASH FLOWS FROM FINANCING ACTIVITIES,Net Increase/Decrease in cash and cash equivalents,Cash and Cash Equivalents at beginning of the period,Foreign Exchange Differences Adjustment,CASH AND CASH EQUIVALENTS AT THE END OF PERIOD
2015,0,15648740000000,-8987452000000,1188601000000,140029000000,0,37740000000,-4164667000000,-514536000000,3487922000000,0,734827000000,-4264314000000,0,-23417321000000,0,-43886000000,-519778000000,-1050498000000,-1456851000000,20514104000000,35004000000,677421000000,0,0,411814000000,-4891556000000,0,-273170000000,0,-5164726000000,-563101000000,10680000000,0,0,0,0,0,626000000,12675000000,-539120000000,0,0,0,-698000000,0,0,-698000000,-5704544000000,19566393000000,2429764000000,16291613000000
2016,0,17850649000000,-13362601000000,1477989000000,299394000000,0,114618000000,-5375509000000,-38545000000,1022746000000,0,-112256000000,-2299333000000,-15422000000,-37380211000000,0,-36990000000,582309000000,3774694000000,5155579000000,30658356000000,-22853000000,-389079000000,0,0,259577000000,1197117000000,0,-71169000000,0,1125948000000,-461400000000,186373000000,0,0,0,0,-592000000,940000000,32152000000,-242527000000,0,0,0,-575000000,0,0,-575000000,882846000000,16291613000000,24908000000,17199367000000
2017,0,22018480000000,-15346766000000,2593963000000,439471000000,0,257946000000,-6171859000000,-73348000000,3768830000000,0,-331786000000,-718313000000,-4829000000,-38332111000000,0,-14907000000,1303987000000,-3774694000000,3597504000000,27660267000000,0,-139846000000,5600786000000,0,407591000000,-977521000000,0,-33304000000,0,-1010825000000,-618242000000,186109000000,0,0,0,0,0,382026000000,16449000000,-33658000000,0,0,0,-650000000,0,0,-650000000,-1045133000000,17199367000000,-10399000000,16143835000000
2018,0,28139058000000,-17307737000000,2420494000000,449231000000,0,555823000000,-6864760000000,-359221000000,7220648000000,0,69876000000,-1008642000000,-1059000000,-35998597000000,0,-7986000000,420792000000,5061602000000,-5348848000000,29529335000000,0,-3247000000,2464523000000,0,2597859000000,4996256000000,0,-64487000000,0,4931769000000,-1053926000000,424645000000,0,0,0,0,0,950000000,2316000000,-626015000000,0,0,0,-136000000,0,0,-136000000,4305618000000,16143835000000,-10114000000,20439339000000
2019,0,34420735000000,-20515549000000,3242134000000,667601000000,0,813579000000,-8973927000000,-631348000000,9274682000000,0,-59391000000,-2476057000000,-3155000000,-39284590000000,0,-167185000000,3615899000000,-5051547000000,-5683897000000,51455458000000,0,-4122000000,1424139000000,0,57539000000,13097773000000,0,-29360000000,0,13068413000000,-885024000000,448179000000,0,0,0,0,0,44735000000,4843000000,-387267000000,0,0,0,-202000000,0,0,-202000000,12680944000000,20439339000000,-24243000000,33096040000000
