date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,80083,8480,14700,142517,54182,15440
2019-12-03,137912,37469,5480,102158,35000,4590
2019-12-04,53900,10500,1270,74190,11910,19180
2019-12-05,70228,21000,7620,191332,72722,5900
2019-12-06,49126,0,12910,88774,45044,11520
2019-12-09,464500,167780,19180,43910,0,15690
2019-12-10,126603,15670,16410,168687,39459,3230
2019-12-11,55115,12750,4860,148085,65960,2260
2019-12-12,72934,5843,3120,123456,87097,1200
2019-12-13,48633,18340,3170,155547,79970,4670
2019-12-16,35497,0,1000,105933,48143,35400
2019-12-17,56931,14350,90,54909,21870,4480
2019-12-18,37148,7041,1100,37812,14010,9300
2019-12-19,117522,99012,4550,94398,79538,310
2019-12-20,32544,17010,20120,55206,40291,3000
2019-12-23,30382,23229,3460,116528,52138,5370
2019-12-24,52288,20000,18610,262552,194847,10520
2019-12-25,39193,0,3400,242197,191177,3800
2019-12-26,28373,0,1880,63487,18000,6520
2019-12-27,55060,30670,1000,38990,23820,12850
2019-12-30,30000,0,3400,46210,13220,13440
2019-12-31,12225,0,200,31495,17415,4890
2020-01-02,19181,0,0,27279,10824,2000
2020-01-03,66429,35309,0,72311,45260,6890
2020-01-06,25180,0,900,62140,39670,6000
2020-01-07,65565,0,14100,209695,126065,9240
2020-01-08,109142,16950,8330,597868,446740,14330
2020-01-09,75559,7843,4550,84701,25190,3490
2020-01-10,39795,17280,1570,79535,7790,4320
2020-01-13,56404,15000,3900,50946,7040,1000
2020-01-14,25220,0,250,67450,7110,3330
2020-01-15,5770,0,3390,36510,10000,3000
2020-01-16,37652,0,6990,130278,64293,250
2020-01-17,12164,0,50,94256,64011,9300
2020-01-20,18030,0,2950,32090,0,280
2020-01-21,29386,0,1920,50084,19589,11800
2020-01-22,18248,0,1400,30002,0,950
2020-01-30,42960,14960,5500,105630,67990,12390
2020-01-31,23220,0,0,164360,86960,3010
2020-02-03,147920,68000,20290,169250,55500,16430
2020-02-04,18795,0,4920,31225,8320,1960
2020-02-05,34514,0,1090,99496,44600,540
2020-02-06,26658,0,0,43462,0,6100
2020-02-07,31735,0,1470,40155,0,2000
2020-02-10,37651,0,3020,28659,8060,1990
2020-02-11,6835,0,8140,17595,0,760
2020-02-12,21918,0,13440,82242,30000,650
2020-02-13,24460,0,10210,48740,9210,5330
2020-02-14,24990,0,3060,19500,8000,1230
2020-02-17,28778,9900,690,13762,0,5460
2020-02-18,9857,0,7650,69713,35940,110
2020-02-19,26750,13800,4920,135280,86380,8260
2020-02-20,67515,21280,190,148425,112160,3710
2020-02-21,28655,9000,1400,18145,0,6050
2020-02-24,178220,80500,2000,140070,51060,5700
2020-02-25,68610,21160,21220,54540,10000,1100
2020-02-26,20165,0,2920,23005,0,2460
2020-02-27,18017,0,8170,68913,8523,1850
2020-02-28,58470,0,10630,196230,83721,10300
2020-03-02,26866,0,7000,52424,11900,17790
2020-03-03,16735,0,2490,84235,0,2000
2020-03-04,50292,0,3000,44988,10348,580
2020-03-05,27800,0,360,16400,0,3820
2020-03-06,154644,51350,22470,35036,0,2710
2020-03-09,14665,0,17250,101605,10050,7200
2020-03-10,26980,0,0,22610,0,4200
2020-03-11,32480,0,1070,70560,0,10610
2020-03-12,98020,46780,4410,187550,101440,3220
2020-03-13,92970,31970,390,222160,158250,420
2020-03-17,58350,10000,50,94240,43130,4280
2020-03-18,36740,11040,0,59280,10000,16780
2020-03-19,88983,0,5700,84167,14040,3490
2020-03-20,14680,0,0,68270,9610,30
2020-03-23,29060,0,0,83660,52290,3000
2020-03-24,165051,102790,3790,52199,0,0
2020-03-25,37330,17920,0,19330,0,0
2020-03-26,29890,14620,120,25800,0,70
2020-03-27,72602,20000,1200,68298,29950,5010
2020-03-30,51264,0,0,133776,27541,24040
2020-03-31,31100,0,5800,37690,0,0
2020-04-01,7789,0,1770,56311,20000,1000
2020-04-02,32050,32050,0,32050,32050,0
2020-04-03,35369,0,0,33631,0,1000
2020-04-06,200375,48440,300,59065,10000,25060
2020-04-07,27200,10000,400,26070,0,6950
2020-04-08,8790,0,440,56490,19440,800
2020-04-09,70959,11000,4280,27421,0,11440
2020-04-10,46910,10000,3410,64700,34020,3120
2020-04-13,522291,362001,8930,28839,10000,65180
2020-04-14,149134,47994,7950,400576,325353,16580
2020-04-15,151264,75890,29920,234956,131700,32950
2020-04-16,141743,0,6040,230137,105000,28140
2020-04-17,92270,12500,29750,204460,106360,25650
2020-04-20,41480,0,8940,120730,30000,14610
2020-04-21,70862,0,18950,85748,13000,6010
2020-04-22,59686,20000,8150,27984,0,810
2020-04-23,30791,0,9910,52169,0,14560
2020-04-24,43370,0,2500,20550,0,2150
2020-04-27,15750,0,10310,30610,12200,1000
2020-04-28,8945,0,0,13105,0,1000
2020-04-29,17520,0,3430,16740,0,340
2020-05-04,43425,0,5400,97945,9780,6590
2020-05-05,5735,0,7110,13835,0,7600
