Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,4806647494,2817728615,0,0,0,-220725217,3744522294,0,11148173186,-23361852166,-11486863491,-3193340220,-175665643,-3661286184,-1110606598,0,-631759734,-32473200850,-5630238900,2921012444,-6000000,0,0,0,0,-2715226456,3882300000,0,200356017212,-157547033573,0,-675000000,0,46016283639,10827856333,2123818359,0,12951674692
2006,0,2790926742,3136729854,0,0,0,-421579903,3984325910,0,9490402603,21228168956,22143082785,-4680342551,756269361,-3984325910,-1072083516,0,-236386700,43644785028,-3711094099,4319889718,0,0,0,0,0,608795619,0,0,151308350713,-198835519141,0,-1802376000,0,-49329544428,-5075963781,12951674692,0,7875710911
2007,0,9514471307,2996176737,435840000,0,0,-601317840,2569095319,0,14914265523,-8602612805,-6462491394,12809112873,-63409084,-2522595319,-1647734864,0,-1007146948,7417387982,-5730338900,0,0,0,-14577404892,9845991000,1847861732,-8613891060,0,0,433153675116,-421767232353,0,0,0,11386442763,10189939685,7875710911,0,18065650596
2008,0,16417542370,3934603357,1200014665,0,0,-440887626,4607238736,0,25718511502,-19426992056,-33446851382,39869903732,-33779567,-4607238736,-3346413025,0,-1139744455,3587396013,-30043150686,3526263290,-66750000000,54400000000,-11266870000,25960000,2440609121,-47667188275,69851650600,0,307475028402,-336521926184,0,-6843084599,0,33961668219,-10118124043,18065650596,0,7947526553
2009,0,21061773406,6073894400,-1635854665,0,0,-1290920785,6875980708,0,31084873064,-34447847020,-8993572297,5138693023,309073213,-6947135708,-2228417685,142220000,-2530981429,-18473094839,-16658551591,9967999611,-10381333000,11350630000,0,0,808651474,-4912603506,6829940000,0,212882541652,-181479481604,0,-8964547000,0,29268453048,5882754703,8950418250,0,14833172953
2010,0,17310552950,6942858129,2044539281,-2984867396,0,-662919972,9441502807,0,32091665799,16147271100,-74318594179,65376419536,-331938140,-9395088820,-9226179862,796900000,-1466790511,19673664923,-28407365234,8695486364,0,0,0,0,411273187,-19300605683,0,0,411035650093,-388649523589,0,-4833702000,0,17552424504,17925483744,14833172953,0,32758656697
2011,0,-12518248532,8441079603,-583954220,-395315,0,-1840384684,11985743078,0,5483839930,-4000733336,-14758394598,9292923787,177725795,-11917489952,-4258387926,932969180,-626575000,-19674122120,-22428809104,15036272725,0,0,0,0,734775429,-6657760950,0,0,343715207043,-337752699686,0,0,0,5962507357,-20369375713,32758656697,395314,12389676298
2012,0,-23817492874,9434378865,-358366908,0,0,2076820943,14313565998,0,1648906024,12734958130,51497270624,-71628717060,976519129,-13879418583,0,256738000,-67781918,-18461525654,-7075293109,8127891728,0,0,0,0,0,1052598619,0,0,334853952370,-320248650930,0,0,0,14605301440,-2803625595,12389676298,0,9586050703
2013,0,1573643643,7503028211,-395316512,0,0,-123817744,7978954098,0,16536491696,12740500372,-14167053192,-15729711152,-527261223,-8343172755,-625042513,200000000,0,-9915248767,-15440704282,12657500455,0,0,0,0,0,-2783203827,0,0,370579310079,-356687933666,0,0,0,13891376413,1192923819,9586050703,0,10778974522
2014,0,17241121408,7584491787,1122488618,-61218200,0,272721719,4448525702,0,30608131034,-24586530223,14784656465,36610933109,1000717540,-4448525702,-151852953,404238564,0,54221767834,-37712437291,21915712162,0,0,0,0,106517013,-15690208116,0,0,362005547180,-398178907296,0,0,0,-36173360116,2358199602,10778974522,0,13137174124
