Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,1,7792366057,925297703,0,0,0,-216299,1005782386,0,9723229847,9300935731,-4213890618,8531683669,-32566364,-1005782386,0,0,0,22303609879,-2507217380,0,-5855441500,4072451069,0,0,682990,-4289524821,0,0,7582767039,-25305839999,0,0,0,-17723072960,291012098,1858587600,0,2149599698
2017,2,2252986763,648020498,0,917548,0,-9362473029,1812695526,0,-4647852694,-5272891685,-10317585571,-10326638167,93709591,-1793693571,-786399274,0,0,-33051351371,1564993047,4317192000,-18359558500,557548931,-2862000000,22177451069,356693267,7752319814,675000000,0,70950408252,-37449649846,0,0,0,34175758406,8876726849,2149599698,-10349,11026316198
2018,1,1862287089,1084713573,0,0,0,-790328778,1226398407,0,3383070291,21920996051,-3838728137,-9003066787,-283035445,-1245508407,-400000000,618459884,-31703708,11120483742,-186182501,0,-16900000000,7000000000,0,0,381395,-10085801106,0,0,35081637074,-45757556094,0,0,0,-10675919020,-9641236384,18666828095,0,9025591711
2018,2,3104990002,865408685,0,67272095,0,-345169777,2518608249,0,6211109254,26109910425,-48462963808,-15312390101,-520544199,-2597616371,-2006858515,960210328,31703708,-35587439279,-715542001,0,-8000000000,19495000000,-1900000000,5800000000,1755235209,16434693208,0,0,87437417396,-70847140104,0,0,0,16590277292,-2562468779,9025591711,0,6463122932
2018,3,7995622719,990409073,0,0,0,0,2417932233,0,11403964025,-20359673442,18163077507,-2439401614,-344354761,-2417932233,0,1262936169,0,5268615651,-3850881817,0,0,-13080000000,0,7460355979,0,-9470525838,0,0,7810421846,0,0,0,0,7810421846,3608511659,6463122932,0,10071634591
2018,4,5773626685,1095956586,0,12440035,0,-10096475308,649265807,0,-2565186195,-25593979882,8954748362,-13039476419,2081616716,-545741747,-1916463530,-2841606381,0,-31736089076,3597948934,1208759508,-13080000000,26580000000,-2800000000,-5370355979,-587596789,9548755674,0,0,183372388333,-157047109933,0,0,0,26325278400,4137944998,10071634591,0,14209579589
2019,1,4471240055,394376291,0,0,0,-2454227487,1871399199,0,4282788058,645047656,-13034540530,2056026742,54262095,-1871399199,0,0,0,-7867815178,0,0,0,0,0,0,0,0,0,0,70246787315,-74737703187,0,0,0,-4490915872,-12358731050,19519565823,0,7160834773
2019,2,1106834287,945962777,0,0,0,-2692365391,2675702819,0,2036134492,-6511020454,-27482022287,94612296,-568199646,-2307361768,-2239381202,0,-289858290,-37267096859,0,0,-6000000000,24117226849,0,0,3876764536,21993991385,0,0,97325784045,-81481045363,0,0,0,15844738682,571633208,7160834773,0,7732467981
2019,3,1864300877,-500252681,0,0,0,5146592878,1548547739,0,8059188813,2885370978,-25716531436,-13638443478,594635339,-2245193422,-676362809,0,289858290,-30447477725,0,0,-13035957863,13605957863,-43440000000,59891123200,3031667302,20052790502,0,0,109502212582,-102692374437,0,0,0,6809838145,-3584849078,7732467981,0,4147618903
2019,4,2921956517,1774305469,0,0,0,-8923941932,574166246,0,-3573513700,4884700772,30867774523,24563755778,-211707503,-245861614,-207247351,0,0,56077900905,273934120,0,19035957863,-37723184712,102880000000,-148011123200,1892383692,-61652032237,0,-865592837,104235406297,-92371185978,0,0,0,10998627482,5424496150,4147618903,0,9572115053
2020,1,782226237,665818245,0,0,0,-159245752,2536003331,0,3824802061,-22906205432,-13982847348,33268872552,0,-2536003331,0,0,0,-2331381498,0,0,0,0,0,0,159245752,159245752,0,0,117298041626,-114040847166,0,0,0,3257194460,1085058714,9571296647,0,10656355361
2020,2,1605547111,9828905382,0,0,0,-74020478,829922765,0,11928543437,49524302149,24641528,-12872069604,0,-829922765,-477554670,0,0,47297940075,0,0,0,0,-21305000000,0,-159245752,-21464245752,0,0,66049782025,-91594814030,0,0,0,-25545032005,288662318,10656355361,0,10945017679
