Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,3,0,0,0,0,0,13684727654,-7841315039,-7841315039,0,-1814931888,4028480727,1864659407,-12197051,1852462356,0,5880943083,-1470235771,0,-1470235771,4410707312,0,4410707312,88,0
2009,4,8389292342,0,8389292342,-8062841664,326450678,53698374968,-52864446955,-50293179739,-40884298,-9168228295,-8048733902,18513253700,-265835273,18247418427,0,10198684525,-1784769792,0,-1784769792,8413914733,0,8413914733,168,0
2010,1,4671272867,0,4671272867,-3880000000,791272867,12198786007,-2816066666,-1816066666,-40884298,-2236996730,7896111180,0,0,0,0,7896111180,-1974027795,0,-1974027795,5922083385,0,5922083385,118,0
2010,3,385901847,0,385901847,0,385901847,9143332411,-1009096889,-1009096889,0,-5375147570,3144989799,0,0,0,0,3144989799,-786247450,0,-786247450,2358742349,0,2358742349,47,0
2010,4,18622263529,0,18622263529,-1970000000,16652263529,7908925070,-953782257,-953782257,-10000000,-12302465749,11294940593,673734344,0,673734344,0,11968674937,-2992168734,0,-2992168734,8976506203,0,8976506203,180,0
2011,1,273332260468,0,273332260468,-254438707036,18893553432,18467872997,-1351853333,-1293520000,0,-6986099566,29023473530,63125444,0,63125444,0,29086598974,-7271649743,0,-7271649743,21814949231,0,21814949231,436,0
2011,2,73514109711,0,73514109711,-64303959212,9210150499,14379724073,-9036072444,-36072444,0,-6325221283,8228580845,137850000,0,137850000,0,8366430845,-841690212,0,-841690212,7524740633,0,7524740633,151,0
2011,3,7034971941,-56817091,6978154850,0,6978154850,670113182,0,0,-32233653,-4858471241,2757563138,980909092,0,980909092,0,3738472230,-934618058,0,-934618058,2803854172,0,2803854172,56,0
2011,4,22272727,0,22272727,-19700001,2572726,162506348,9000000000,0,-30970392,-10405644376,-1271535694,0,0,0,0,-1271535694,0,0,0,-1271535694,0,-1271535694,0,0
2012,1,66818181,0,66818181,-59100003,7718178,2498449547,0,0,0,-2452145685,54022040,0,0,0,0,54022040,0,0,0,54022040,0,54022040,0,0
2012,2,66818181,0,66818181,-59100003,7718178,3131762,-61421231,-61421231,-27334727,-3352011790,-3429917808,31890909,-1533636,30357273,0,-3399560535,0,0,0,-3399560535,0,-3399560535,0,0
2012,3,1947272726,0,1947272726,-2029100003,-81827277,2458789,-93730207,-93730207,0,-2332712580,-2505811275,645454545,-240774580,404679965,0,-2101131310,0,0,0,-2101131310,0,-2101131310,0,0
2012,4,59545454,0,59545454,-59100003,445451,1868018,-17367071939,-17247071939,0,-2619724973,-19984483443,843978015,-123988257,719989758,0,-19264493685,0,0,0,-19264493685,0,-19264493685,-385,0
2013,1,203181831,0,203181831,-59100003,144081828,454724,-183708403,-183708403,-6354546,-1508201035,-1553727432,7280,0,7280,0,-1553720152,0,0,0,-1553720152,0,-1553720152,-31,0
2013,2,6778083244,0,6778083244,-7244645665,-466562421,68452581,-48428986898,-6237655705,-31062727,-1783434618,-50641594083,436365316,-208760472,227604844,0,-50413989239,0,0,0,-50413989239,0,-50413989239,-1008,0
2013,3,14545454,0,14545454,-39400002,-24854548,1208969,-3103583150,-3051203150,0,-1737880952,-4865109681,560,-26701209,-26700649,0,-4891810330,0,0,0,-4891810330,0,-4891810330,-98,0
2013,4,0,0,0,-945523843,-945523843,2966072,-19598022042,-3086240670,-12705727,1563704794,-18989580746,8172867,-8000000,172867,0,-18989407879,0,0,0,-18989407879,0,-18989407879,-380,0
2014,1,7594071281,0,7594071281,-7453306072,140765209,943489,-108522580,-108444396,-66727272,-1793040744,-1826581898,0,0,0,0,-1826581898,0,0,0,-1826581898,0,-1826581898,-37,0
