Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,4,13465397943,275989959,0,0,0,-18361221,234901428,0,13957928109,-25610098357,-1890227567,-6703476934,-1001504816,-206281751,0,0,0,-21453661316,-1932000000,0,0,0,0,0,18361221,-1913638779,0,0,10000000000,-265079838,0,0,0,9734920162,-13632379933,61943069630,0,48310689697
2018,4,25870397639,282282670,0,0,0,-3299386,571613508,0,26720994431,-111052587130,73949886641,12007305807,548736696,-598748858,-1644253973,0,0,-68666386,-9475425455,0,0,0,0,0,3299386,-9472126069,0,0,30000000000,-30144600000,0,0,0,-144600000,-9685392455,11981143942,0,2295751487
2019,1,40058530801,387442808,-5760659,0,0,3299386,661387924,0,41104900260,272116220473,-15299456181,-226405078142,712677663,-661387924,-523781710,0,0,71044094439,-34624154545,0,0,0,0,0,2461273,-34621693272,0,0,0,-12144600000,0,0,0,-12144600000,24277801167,2295751437,0,26573552604
2019,2,28314854578,396568585,2894046036,0,0,-6659484,150767776,0,31749577491,15484468113,20430811076,-29647994413,399422321,-150767776,-19255650773,0,0,19009866039,-239365000,0,0,0,0,0,898825,-238466175,0,0,0,-18144600000,0,0,0,-18144600000,626799864,26573552604,0,27200352468
2019,3,23799925700,396890708,-388285377,0,0,-2558927,41744462,0,23847716566,-37789889611,6874097562,-17625890656,848239539,-40223711,-933416502,0,0,-24819366813,0,0,0,0,0,0,2558927,2558927,100000000,0,0,-144600000,0,0,0,-44600000,-24861407886,27200352468,0,2338944582
2019,4,21667413095,474880952,0,0,0,-221924,151355693,0,22293427816,-15748169808,27039859033,-2587293449,635458784,-152876444,-45787239,0,0,31434618693,0,0,0,0,0,0,221924,221924,0,0,20000000000,-144600000,0,0,0,19855400000,51290240617,2338944582,0,53629185199
2020,1,11189614176,476310708,4775717025,0,0,-439670,523522771,0,16964725010,-73575399436,8229705170,-14309059626,237300145,-523522771,-262187624,0,0,-63238439132,-160071390,0,0,0,0,0,439670,-159631720,0,0,14519000000,-144600000,0,0,0,14374400000,-49023670852,53629185199,0,4605514347
