Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,1358187656,2285244100,0,0,0,-5571242,1429268179,0,5067128693,2239484696,-2147411012,15880006031,146322395,-1429268179,0,16296000,-1509798570,18262760054,-11701737430,0,0,0,0,0,5571242,-11696166188,0,0,14843973000,-22914560714,0,-48641969,0,-8119229683,-1552635817,1915572107,0,362936290
2010,1,465721772,5375825380,0,0,0,-3234323176,2150919062,0,4758143038,-17331982152,-34864780167,34060650303,260265331,-2150919062,-95073136,0,-433627437,-15797323282,-947433835,0,0,0,0,8560500000,3234323176,10847389341,-117842421,0,43043779452,-44113053232,0,0,0,-1187116201,-6137050142,10686504094,0,4549453952
2010,2,1379746705,10780863564,1678814126,-245046598,0,-31005225,5570373928,0,19133746500,-55782106944,-33602489433,45515634717,2457690722,-4947719831,-95073136,96596280,-3911280553,-31135001678,-4050441329,0,0,0,0,0,31005225,-4019436104,35634188000,0,103892759782,-105808517236,0,0,0,33718430546,-1436007236,10686504094,-91213047,9159283811
2010,3,1720845961,16036708293,1678814126,0,0,-30237413,7556689335,0,26962820302,-23251608097,-32369677721,4383306546,2724187527,-7556689335,2339926864,686238536,-348835642,-26430331020,-4084936441,0,0,0,0,15272237413,3225565000,14412865972,17510372639,0,191249947543,-192987802696,0,0,0,15772517486,3755052438,10686504094,0,14441556532
2011,1,514818803,5111876062,0,0,0,-20285997,3296286837,0,8902695705,-11861147178,-8989713277,7748544494,-1678997125,-3296286837,0,3188219096,0,-5986685122,-564792909,0,0,0,0,0,20285997,-544506912,0,0,46196539901,-49808519546,0,0,0,-3611979645,-10143171679,14133126057,0,3989954378
2011,2,5220319823,7936204694,3126455445,5667611190,0,271194905,4131963008,0,26353749065,-29318234965,-6304385285,5793646502,2454993514,-4131963008,-205033844,-3188219096,-892190700,-9437637817,-594850000,1004180000,0,0,0,0,332878476,742208476,4685000000,0,67988607465,-53911476160,0,0,0,18762131305,10066701964,3989954378,-386207766,13670448576
2011,3,3265704640,3243391287,-67901901,-283706596,0,-589692147,4200349145,0,9768144428,26878167254,-33176732032,4339312705,189034892,-4200349145,-1244966156,0,-129119788,2423492158,854005724,0,0,0,0,0,-14381234,839624490,10712736,0,69680493216,-79518514697,0,0,0,-9827308745,-6564192097,13670448576,386207766,7492464245
2011,4,-3209247410,3254425101,-3306311115,4214236711,0,294524963,4034347643,0,5281975893,-7775279335,16541930968,-9672835717,-4916283,-4034347643,-2175132433,0,19083336,-1819521214,-159783024,0,0,0,0,0,-294524963,-454307987,0,0,0,68328185376,-70199284246,0,0,-1871098870,-4144928071,7492464245,0,3347536174
2012,1,259943850,5310972921,0,177235680,0,-7988339,3859817152,0,9599981264,-15813224498,-17604009204,26000669718,1530510523,-3859817152,0,0,-177741222,-323630571,0,0,0,0,0,0,7988339,7988339,0,0,55804035185,-56038589869,0,0,0,-234554684,-550196916,3347536174,0,2797339258
2012,2,-45994147378,5228031452,47326426512,-169688032,0,-7408237,4730617608,0,11113831925,-18862475690,1811179219,4848731046,1557209349,-4337617608,0,0,-611278765,-4480420524,0,0,0,0,0,0,7408237,7408237,0,0,73457474239,-65087306563,0,0,0,8370167676,3897155389,2797339258,8842813,6703337460
