Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,1,423865958,3399371907,0,14030229,0,-54263604,7952013273,0,11735017763,5540710280,-1516869080,-26739029331,1132404723,-8451404636,0,0,-3000000,-18302170281,-2038966330,150000000,-5000000000,0,0,0,44490657,-6844475673,0,0,36833674028,-27631368692,0,0,0,9202305336,-15944340618,17295891603,0,1351550985
2015,2,502525374,3206004894,0,-14030229,0,-165449638,5131209568,0,8660259969,-1224695910,-2237838197,6410247812,-6134945830,-5223600435,-374922074,0,-1000000,-126494665,-166807326,-13636364,5000000000,0,0,0,38858949,4858415259,0,0,28001176341,-27811359454,0,0,0,189816887,4921737481,1351550985,0,6273288466
2015,3,-17113682740,3041104664,0,0,0,70652251,12919638992,0,-1082286833,-5546316985,204713180,24563237935,7460894007,-12110942832,-584967846,0,-39099000,12865231626,-569893750,0,-5000000000,4131014986,0,0,-28762960,-1467641724,0,0,47507518427,-64191835510,0,0,0,-16684317083,-5286727181,6273288466,0,986561285
2016,1,-2356430045,421709520,0,0,0,-7722448,1004502278,0,-937940695,12347831221,-3925468340,-2767737633,241536293,-1004502278,0,0,0,3953718568,0,0,-900000000,0,0,0,7722448,-892277552,0,0,22521793365,-27465016969,0,0,0,-4943223604,-1881782588,8477452768,0,6595670180
2016,2,112776362,421709520,0,0,0,186424081,1282294221,0,2003204184,2772736294,-1490893918,-8565124942,-3021268,-1282294221,-651644353,0,-52150000,-7269188224,0,0,-11850000000,4282846000,0,2350000000,1975919,-5215178081,0,0,12616579362,-4809123952,0,0,0,7807455410,-4676910895,6595670180,0,1918759285
2016,3,96027915,421709520,0,0,0,-178701633,1159609050,0,1498644852,-25575327034,-4038974450,36169904876,-802839688,-1159609050,0,0,-211900000,5879899506,0,0,16750000000,-4282846000,-8467154000,-2350000000,22589163,1672589163,0,0,32760403561,-37398899325,0,0,0,-4638495764,2913992905,1918759285,0,4832752190
2016,4,3307497672,421709520,0,0,0,135864271,1133967516,0,4999038979,-6320955098,8744142094,-2330469830,678334387,-1144537788,0,0,-84600000,4540952744,0,0,-23750000000,10892846000,10817154000,0,20248199,-2019751801,0,0,13101238369,-8714738000,0,0,0,4386500369,6907701312,4832752190,0,11740453502
2017,1,205876229,419341464,0,0,0,0,1176373388,0,1801591081,15267074487,-9192352516,-18803134986,102713639,-1176373388,0,0,-17800000,-12018281683,0,76000000,700000000,0,0,0,0,776000000,0,0,26563473779,-23070462766,0,0,0,3493011013,-7749270670,11740453502,0,3991182832
2017,2,96246374063,150584444,185515909,-31270598,0,-105284181531,1026179947,0,-7706797766,-16151791717,3506462364,7468636621,-821324683,-1026179947,-324299731,0,-50626000,-15105920859,-100000000,64924000000,-63000000000,32108734409,0,70775318250,11593720,104719646379,0,0,2442437487,-29343539420,0,0,0,-26901101933,62712623587,3991182832,31270598,66735077017
2017,3,66397561,-8732558657,0,31270598,0,0,151941982,0,-8482948516,49252586228,-2409241719,36594152614,1416305218,-151941982,0,0,-1000000,76217911843,0,65000000000,-2700000000,-32108734409,0,0,704251276,30895516867,0,0,59950000000,-86922815668,0,-71445061800,0,-98417877468,8695551242,66735077017,-31270598,75399357661
