Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,4,36117740137,0,36117740137,-26767053705,9350686432,4963977,-1965574142,-1964693927,-23344369,-2836549489,4530182409,45714545,-52624794,-6910249,0,4523272160,-1179023774,0,-1179023774,3344248386,0,3344248386,1039,0
2010,1,9976477483,0,9976477483,-5183049067,4793428416,10068653,-1284781096,-1284781096,-1890568,-2370300636,1146524769,2897002,-38375772,-35478770,0,1111045999,-277761500,0,-277761500,833284499,0,833284499,249,0
2010,2,10406597811,0,10406597811,-7274437350,3132160461,12209605,-1515709999,-1513029907,-21729080,-988500433,618430554,508000,-87306766,-86798766,0,531631788,-132907947,0,-132907947,398723841,0,398723841,145,0
2010,3,13159598175,0,13159598175,-8940455387,4219142788,303454377,-1609030805,-1609030805,-10973602,-1272578464,1630014294,14229305,-1216454229,-1202224924,0,427789370,-179689952,0,-179689952,248099418,0,248099418,0,0
2010,4,42941486478,0,42941486478,-19447927040,23493559438,707747593,-1297720496,-1297720496,-10754194,-3384878328,19507954013,7256000,-79766272,-72510272,0,19435443741,-541594085,0,-541594085,18893849656,0,18893849656,5206,0
2011,1,4678075865,0,4678075865,-2826446876,1851628989,454271920,-270210266,-270210266,-2570605,-1450959346,582160692,204002909,-56999463,147003446,0,729164138,-182291035,0,-182291035,546873103,0,546873103,76,0
2011,2,3694658302,0,3694658302,-2703468595,991189707,642053541,0,0,-4800244,-1474412448,154030556,69383427,-198494610,-129111183,0,24919373,-553488386,400000000,-153488386,-128569013,0,-128569013,-18,0
2011,3,10655177429,0,10655177429,-10611954918,43222511,542468623,0,0,-5739124,-1167855557,-587903547,4976000,-10761401,-5785401,0,-593688948,0,0,0,-593688948,0,-593688948,0,0
2011,4,14226112747,0,14226112747,-11164778132,3061334615,47119757,0,0,-16395403,-1858661030,1233397939,41345204,-304743891,-263398687,0,969999252,55128475,0,55128475,1025127727,0,1025127727,0,0
2012,1,7974081856,0,7974081856,-6632571980,1341509876,28572928,0,0,-1047487,-1151327478,217707839,9526909,-6974245,2552664,0,220260503,-55065126,0,-55065126,165195377,0,165195377,22,0
2012,2,23001130667,0,23001130667,-18901423796,4099706871,14593451,-629465442,-629465442,-1929484,-1691170325,1791735071,34491889,-41657987,-7166098,0,1784568973,-465500301,0,-465500301,1319068672,0,1319068672,184,0
2012,3,16824764628,0,16824764628,-13609251729,3215512899,4297478,-622278283,-622278283,-4758690,-1483401053,1109372351,19321318,-24220298,-4898980,0,1104473371,-276118343,0,-276118343,828355028,0,828355028,115.04,0
2012,4,47803066753,0,47803066753,-42214155589,5588911164,13857164,-778529948,-778235653,-15997798,-2656269856,2151970726,322145100,-31798097,290347003,0,2442317729,-193163691,0,-193163691,2249154038,0,2249154038,312,0
2013,1,13196652264,0,13196652264,-9595422339,3601229925,82626031,-567781950,-567781950,-25372264,-1846907974,1243793768,2384400,-6640594,-4256194,0,1239537574,-309884394,0,-309884394,929653180,0,929653180,129,0
2013,2,41283954505,0,41283954505,-32517928670,8766025835,102403709,-757666018,-757666018,-9509091,-2395709097,5705545338,2591000,-104034790,-101443790,0,5604101548,-1441540944,0,-1441540944,4162560604,0,4162560604,578,0
