Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,0,768054323074,655982854678,88387966982,15768259885,16901034382,-151401763203,274887407488,-251660109542,1416919973744,-386501605930,582286366542,155351032139,-87193943060,-309650542803,-47673978975,0,-149670144554,1173867157103,-832390676847,105156196513,-316513110974,16385985172,-498859228680,67895683907,239286768624,-1219038382285,329909373994,0,10245683817473,-10364893766155,0,-75732036904,0,134967388408,89796163226,692961004366,0,782757167592
2010,0,976140827389,703268102694,162875809548,14228225076,9450644814,-55553175171,362862430658,-361242174799,1812030690209,-871322437946,-839657967026,1005560164186,90695380210,-329219284734,-184746703554,-312109361237,0,371230480108,-1095328128833,48734629434,-146051957973,92688390994,-536094000013,260720601778,359490266188,-1015840198425,449527028778,0,9593951042452,-8603794517242,0,-127594930088,0,1312088623900,667478905583,782757167592,0,1450236073175
2011,0,964220198058,610355654571,484250802473,3724050279,37005973594,146135618064,522415229656,-496234943665,2271872583030,-11898054944,-200314946132,297495462734,18551064965,-571342473349,-206627842366,265170205576,-273078188817,1589827810697,-1400756658011,154878798147,-436102033674,187135874482,-841840604398,339601840185,439638810722,-1557443972547,10300148155,0,9825540547106,-9770513517803,0,-217585080038,0,-152257902580,-119874064430,1450236073175,0,1330362008745
2012,0,841019009644,418630144976,-21432025853,0,-8845279887,-525460335274,373452528962,-213998954293,863365088275,-1259176917055,-258119086625,672934992498,-86677078558,-372051730020,-54412616395,35755286901,-91872504656,-550254565635,-849018850943,31667916323,-263641996111,29755789752,-490464141941,445140832701,483599870269,-612960579950,8639290213,0,8703773539563,-7813501263345,0,-130107561440,0,768804004991,-394411140594,1285078023809,0,890666883215
2013,0,332595431040,380058480367,18786804741,0,-15463441956,-231693376047,240322743702,-107877060400,616729581447,200859228618,-164317437576,169594624229,-2520519830,-204109620179,-83393239491,1430606317,-83184834539,451088388996,-1170495304827,68995389272,-193263997875,278467429046,-17311447637,211449995701,256210249491,-565947686829,70517500000,-13940611318,6835385515336,-6316451918378,0,-52076449639,0,523434036001,408574738168,890666883215,0,1299241621383
2014,0,530296612207,477560905056,78118829762,8872646069,0,-546024913649,275969528569,0,710200486938,710875546068,-170335490484,-599167261895,21248599806,-239129544003,-58479739137,2551814332013,-1858528190464,1068498738842,-1136237317345,26759938781,-257324185025,140731980409,-21870763185,207037613666,308278624808,-732624107891,56944838706,0,9158992880794,-8174318575736,0,-132015900602,0,909603243162,1245477874113,1299241621383,0,2544719495496
2015,0,645921177184,585663173305,142437387116,56008761043,0,-725593824363,354284173973,0,1047204625811,-652187055984,-197771299583,495758857325,-85430154028,-369529385299,-60637314396,521621957265,-474794857961,246337605601,-2173129146245,141880259148,-489739179478,320808174789,-76330416254,114742940194,733614359773,-1428153008073,40021764691,0,15331394255786,-14153985841920,0,-107901358326,0,1109528820231,-72286582241,2544719495496,0,2472432913255
2016,0,683500692633,641193318038,170894626686,46747397531,0,-782882495085,333839233856,0,1093292773659,-328475608151,-214336914153,191155368364,-2797149589,-300611806591,-68682102247,79939016011,-86419815739,363123761564,-1950089480586,126789470063,-898553317359,343558868302,-67927335542,163902811549,312311527641,-1970007455932,65779619792,0,14562238424160,-13594453139645,0,-402656062222,0,630908842085,-975974852283,2472432913255,0,1496458060972
2017,0,748469843628,770418177919,40136391626,-4293645858,0,-811245418173,356407134776,0,1099892483918,74176195439,-448816094841,-89816698563,43678935582,-369228002705,-82590700909,0,-105703376367,152420686176,-1685881799684,34139540984,-367062257060,582403023029,-95708331911,182527942838,460991284201,-888590597603,20893610000,0,15768135886323,-14658445805365,0,-396211874315,0,734371816643,-1798094784,1496458060972,1659072131,1496319038319
2018,0,761400687846,889228800886,46620875859,55050933836,0,-863419680688,457300477034,0,1346182094773,360406483399,-1242540078258,372489000250,87739237670,-453521701768,-67690963801,134645500,-96300789943,353960105822,-1269041704979,25956046623,-162199935935,301300245049,-28722417582,178751852260,654015217276,-299940697288,14840260000,0,12056138855595,-11663549437555,0,-368119804083,0,39309873957,93329282491,1496319038319,1403526416,1591051847226
2019,0,765500395071,836391575493,-134035162752,-8315325651,0,-980892219954,517331839298,0,995981101505,-470490215781,848235653715,377215667270,-9283961363,-531412745817,-39397017526,0,-77286553933,1093561928070,-760839968313,89993972884,-1620163964971,435772493710,-58661103882,69002392101,878509777541,-966386400930,23107250000,0,23597339132524,-24406893725728,0,-522274833281,0,-1308722176485,-1181546649345,1591051847226,2793866744,412299064625
