Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2008,0,12289660145371,-17632889405,12272027255966,-10725166237038,1546861018928,427116264528,-646421281766,0,-492809328239,-551786699942,282959973509,164366634081,-62916645541,101449988540,26536999063,410946961112,-62402882247,3179631787,-59223250460,351723710652,80842668459,270881042193,0,0
2009,0,14058449758311,-35180687669,14023269070642,-12414388045393,1608881025249,464852855214,-493856535872,-274887407488,-553402513057,-682112052367,344362779167,793237651067,-456837635075,336400015992,87291527915,768054323074,-124928494712,-4828219827,-129756714539,638297608535,249300033511,388997575024,0,0
2010,0,16760014607166,-37995713678,16722018893488,-14357014922175,2365003971313,990457980488,-908603261124,-362862430658,-717261862665,-889831046536,839765781476,218482876693,-90758220006,127724656687,8650389226,976140827389,-168729682566,11238369631,-157491312935,818649514454,370402241948,448247272506,0,0
2011,0,19666931153541,-38456009900,19628475143641,-17276575741512,2351899402129,671357724775,-1085827540620,0,-694180746403,-1030455449144,212793390737,1614855005529,-938469023961,676385981568,75040825753,964220198058,-172597223423,40933939721,-131663283702,832556914356,347089046780,485467867576,0,0
2012,0,12453594509906,-22831421535,12430763088371,-10929937749704,1500825338667,590598305369,-463026186854,-373452528962,-575836653463,-642317290259,410243513460,192514978408,-87498105738,105016872670,325758623514,841019009644,-93855933423,-16758463823,-110614397246,730404612398,230316881870,500087730528,0,0
2013,0,10971100970742,-17198060094,10953902910648,-9618867588185,1335035322463,209709110628,-300439002429,-240322743702,-592581059042,-622397426482,29326945138,218978182583,-142737862511,76240320072,227028165830,332595431040,-59933923328,937464451,-58996458877,273598972163,75769336134,197829636029,0,0
2014,0,13487907302295,-27384227424,13460523074871,-11926706430915,1533816643956,235737779196,-331092115210,-275969528569,-650202902845,-921228563427,245459345670,364874876900,-80037610363,284837266537,0,530296612207,-47537657513,-18174662379,-65712319892,464584292315,152794376495,311789915820,0,0
2015,0,15205947291776,-22100729500,15183846562276,-13299234243354,1884612318922,442313467907,-688664328894,-354284173973,-561711536516,-980626161554,594183698742,215996634857,-164259156415,51737478442,0,645921177184,-68488725641,-30545170555,-99033896196,546887280988,157089431742,389797849246,780,0
2016,0,15486320109641,-24799294989,15461520814652,-13757366211159,1704154603493,339153140130,-486708411396,-333839233856,-492057897689,-1023404836216,547999991329,203776358682,-68275657378,135500701304,0,683500692633,-80177835872,-24000499701,-104178335573,579322357060,254488382125,324833974935,650,0
2017,0,17468652438905,-22108638963,17446543799942,-15854507030477,1592036769465,317894919942,-406266228809,-356407134776,-546608882782,-870496583100,631652620629,155013424872,-38196201873,116817222999,0,748469843628,-65096360754,1800056762,-63296303992,685173539636,299218033522,385955506114,772,695
2018,0,19136157649993,-34691517825,19101466132168,-17300466741035,1800999391133,324434230857,-643885452531,-457300477034,-536563116186,-893995286779,723641594324,148078810827,-110319717305,37759093522,0,761400687846,-64466255476,5681619408,-58784636068,702616051778,264519488598,438096563180,741,668
2019,0,19022680725628,-36674328831,18986006396797,-17470183409814,1515822986983,366328378998,-549334513564,-517331839298,-548639151706,-758120623626,726713986603,86051171368,-47264762900,38786408468,0,765500395071,-41278095976,-7884634231,-49162730207,716337664864,197604937178,518732727686,885,797
