Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,1,89847042891,128793380521,2796898649,11085924798,-10565979572,0,73601188262,-127172663358,168385792191,489729951853,-146060396439,-122590591289,23887903593,-73601179266,-17150686601,487953583003,-344632047615,465922329430,-266366549950,13636572547,-156023440000,0,-13778472989,18468823544,45873283800,-358189783048,32975578510,0,2363410902009,-2260714827921,0,-89704861441,0,45966791157,153699337539,2544719495496,0,2698418833035
2015,2,203119833016,155322728564,129520585565,30295785863,10565979572,-390052244214,94272853423,127172663358,360218185147,-630055176911,-102084294024,101309825289,-47881998124,-72671910822,-10095465889,-387549581532,2339572737,-775868611678,-505481499296,-3876578466,-307755767775,175611432559,-20431723781,486377054142,292166391359,116609308742,-7123922410,0,7573333951511,-6530240906407,0,14214997286,0,1050184119980,390924817044,2698418833035,0,3089343650079
2015,3,118839778363,112285004093,0,38590423331,0,-113770199285,76826868747,0,232771875249,339069367446,-105024980498,-9632234160,9020157371,-17493728332,-5392179385,0,-10602232451,432716045240,-454934482107,233588095,0,0,-14334527390,51806367240,98095176205,-319133877957,0,0,2585619860763,-3221251501683,0,-63155012489,0,-698786653409,-585204486126,3089343650079,0,2504139163953
2015,4,215454682083,189262060127,10119902902,-23963372949,0,-221771380864,109583263541,0,267168932393,-850931198372,148961278865,533791008951,-70456216868,-187784785001,-27998982521,421217955794,-121900150632,123567842609,-946346614892,131886676972,-25959971703,145196742230,-27785692094,-441909304732,297479508409,-867438655810,14170108591,0,2809029541503,-2141778605909,0,30743518318,0,712164562503,-31706250698,2504139163953,0,2472432913255
2016,3,182474957761,151217860743,0,0,0,-160000000000,139394392478,0,313087210982,363466027223,-254400283654,-113319706855,45506985404,-8359013652,-15666100031,0,-386295224340,-55980104923,-260024842960,77970380138,0,0,-23555430000,26571553000,167154871480,-11883468342,0,0,193091713884,-126828658097,0,-248491480500,0,-182228424713,-250091997978,2446938741369,0,2196846743391
2016,4,169625541632,331707464591,178051935466,0,0,-157518451161,1922842754,0,523789333282,-439815157170,118037715168,820145329210,-14609175702,-170268811398,-24556631282,50380261613,-99974360091,763128503630,-791865930084,0,-83414892349,53946157880,-19599805887,9109549233,11314805448,-820510115759,0,0,8120273747362,-8174463926674,0,0,0,-54190179312,-111571791441,2196846743391,0,2085274951950
2017,1,134265624356,142900103035,908763917,-7325659948,0,-122985053827,86319285389,0,173166966662,-101147627564,47266934756,125015576680,-24047154458,-94419100346,-25924651642,45791962413,-54921966110,90780940391,-411275297570,0,-251660357499,0,0,161536726,0,-662774118343,0,0,4405903618949,-3760234777434,0,0,0,645668841515,73675663563,1496458060972,0,1570133724535
2017,2,210970684988,209074561796,57366417427,8984643498,0,-233322203551,92380372587,0,406370573005,-60026967108,-393325047782,-330557027207,29181198787,-105721332845,-18239918537,-45390962413,10130356207,-507579127893,-454456593305,8911862599,144513286920,232557331753,-3709416128,2860053314,335700035790,266376560943,21126046343,0,3773896447446,-3330827674153,0,-113052304490,0,351142515146,109939948196,1570133724535,535353743,1680609026474
2017,3,231470313866,149421977783,-28047042858,500000000,0,-129677796449,85195131198,0,308862583540,23504424226,170283618597,21416404012,-16440414281,-24278667155,18239918537,48390962413,-10130356207,550138633682,-326675679263,158935235285,-3513286920,39222102398,-18254251643,30929815735,178871341394,59515276986,1763763553,0,101319145685,-706164118236,0,-88275726621,0,-691356935619,-81703024951,1680609026474,500000000,1599406001523
2017,4,138124610508,195101432292,43381908352,40000000000,0,-200000000000,120866168162,0,337474119314,-121632551438,-252875070288,368250093030,37653164597,-100000000000,-40000000000,20000000000,-20000000000,246285497293,-1077150920249,20000000000,-400000000000,0,0,90000000000,66831226726,-1300319693523,0,0,11000000000000,-10054359334686,0,0,0,945640665314,-108393530916,1599406001523,2334200000,1493346670607
2018,1,197156135874,92251457846,86215045619,42158983550,0,60555574960,93611628377,0,571948826226,-109302721884,-33925891822,184125046515,-61029463986,-124419100346,-65924651642,68791962413,-74921966110,400672777364,-771868757799,187847097884,-510660357499,271779434151,-21963667771,190782632501,514571377184,-139512241349,22889809896,0,5281119212080,-5251585904509,0,-201328031111,0,-148904913644,112255622371,1496319038319,3369553743,1611944214433
2018,2,307129732155,373920884042,-75442516594,-5605158612,0,-533998127082,111354206582,0,177359020491,132372176446,-552182935168,-231382590916,71383849527,-76283572514,34216541634,-68765936481,-10225326235,-522945053216,149594548991,-177272800589,175609338393,-156952890906,19938057761,-84073094168,-105207216740,-178364057258,-10414079396,0,2910380637869,-2111991012796,0,45335627673,0,833311173350,132002062876,1611944214433,-1806016817,1742140260492
2018,3,226613402171,186968298854,-9851684521,3605158612,0,-29113022838,117212630538,0,495434782816,-102372176446,87986280773,-146867502114,-19385636385,-79980995404,-8888614479,1,-4712564285,221419642713,-111600902089,2537841656,-15609338393,86560085302,-938057761,-16162262457,67994556249,12781922507,12348964815,0,3114427737326,-3322663203859,0,-57029186602,0,-252915688320,-18714123100,1742140260492,1410329360,1724836466752
2018,4,68030419563,231969540573,42040692485,5206861746,0,-200000000000,149971504845,0,297219019212,218957578846,-710937814199,29888087770,35025477445,-169686184428,-44549238771,-26025933,-39506038782,-382653487076,-1090381821588,30523848575,-54576629952,470299303912,-9475859214,87276645771,77010795894,-489323716602,-10458869348,0,6199398683308,-5251175847360,0,-237344305417,0,700419661183,-171557542495,1724836466752,2998792630,1556277716887
2019,1,202115211366,210825167367,-26137538133,5365845296,0,-10458326974,111379042182,0,493089401104,-366027655800,638174212508,-465273413303,-36160001120,-120485247632,-64485236578,13695214586,-9536847586,81990426179,-324369745215,4258674532,-45269853624,171625987478,-5841535657,33958765218,254695324785,89057617517,4659825149,0,2645874123695,-3266764078506,0,-135695481567,0,-751925611229,-580877567533,1591051847226,562145987,1010736425680
2019,2,167512389969,237754648610,-5195327758,3005590411,0,-474740416501,145291497914,0,73628382645,-348729904613,-303819069534,465858101418,26905419704,-131988648720,42863893551,-13695214586,-59582278483,-247559318618,-28861023751,15005226509,-951282132177,-11931320355,5841535657,-702045279,181329779523,-790599979873,15376734851,0,6819235268957,-5849068719394,0,-370244723541,0,615298560873,-422860737618,1010736425680,1767708470,589643396532
2019,3,194528090076,11079355735,-28064304400,2412237236,0,-38748521623,29266726849,0,170473583873,813754878096,555387688783,-299946032612,-5257349392,-62512840123,-20757611630,0,-6818556677,1144323760318,-67317903529,4703493723,-87416379059,33161691919,0,4614502170,33801280619,-78453314157,5032686683,0,728648873218,-1854860611858,0,-98017049756,0,-1219196101713,-153325655552,589643396532,373001928,436690742908
2019,4,106959238378,180187907215,-18214636725,14905859604,0,-181685333555,260611906877,0,362764941794,204128891608,456426672117,170492635552,9427013273,-199261119849,-10316469001,0,-6716443217,986946122277,-65083923963,8878570361,-6396882724,9712965812,0,125079508802,54114863726,126305102014,1515349642,0,171500699542,-1280814412951,0,-29294041494,0,-1137092405261,-23841180970,436690742908,949292211,413798854149
2020,1,162084041011,182337564833,-8211759985,45215698365,0,-3753283549,96169121571,0,473841382246,48076780533,531072026067,-254314329541,-11325194887,-114126325987,-32985621586,7952145368,-3652159865,628538702348,-185326956485,22636463252,-40251369542,152369514263,0,46123320000,193254126351,188805097839,19522531446,0,3308242980351,-3886669490500,0,-113695214587,0,-672599193290,144744606897,412299064625,15984256329,573027927851
2020,2,126611114633,247917779224,17410870595,-12520373776,0,-261616237939,87909670953,0,205712823690,495323244325,-242331335297,-304335485501,3005637502,-62828526139,-2709592997,284449846,-2704964089,105416251340,-40366592038,6841863699,-1003640247645,1360283422321,0,17635297456,91315195134,432068938927,4172953681,0,5304177148102,-5802683477953,0,-89963198009,0,-584296574179,-46811383912,573027927851,1468062310,527684606249
