Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,1,10731867291,20538986403,0,241569877,0,-8238012543,10917680266,0,34192091294,131018123600,-8897993998,-70510657389,-1735446474,-11235459499,-11519887241,4110467149,-3348016306,62073221136,-58508659868,19227273,-26100000000,0,0,0,4470611958,-80118820637,0,0,51798435862,-43497605297,0,-33040685007,0,-24739854442,-42785453943,88744706764,-119307,45959133514
2016,2,30858241242,20482281703,89476169,-436753652,0,-12089975767,11156893480,0,51060163175,-93384753667,1789894348,64896882293,1230732622,-14524291593,-647234955,-4110467149,-802801470,5508123604,36396090447,-11488694,-6596000000,0,0,-1795596345,5636354921,33629360329,0,0,-28225621607,-18792519050,0,-2266730054,0,-49284870711,-10147386778,45959133514,296580,35812043316
2016,3,13702406400,17752372493,0,194992566,0,-3078278830,9707893961,0,38279386590,-124202513335,-4853752933,-3985940259,949066596,-8548930615,-3057580827,93954600053,-117604282594,-129069947324,16055299625,947852346,8997259817,196000000000,0,40979158345,-4783496614,258196073519,0,0,152771500001,-304949688276,0,2085052646,0,-150093135629,-20967009434,35812043316,-2312,14845031570
2016,4,93570619176,17658814273,-79929315,191209,0,-80525390527,6378039063,0,37623754795,27041210916,5941372677,54130826016,-701127985,-384200295,-4083489036,-92717185724,117752935964,144604097328,-16363377021,-110533654,-27406999818,12727511249,-11985000000,6316438000,826230877,-35995730367,0,0,90110947203,-145768884204,0,208435782,0,-55449501219,53158865742,14845031570,-33520,68003863792
2017,1,56085852598,20356979221,0,-310420,0,-2558238713,6250629743,0,80134912429,34987370911,-7401338450,-4841479832,-47618970,-6303371514,-5461631538,0,-5744826872,85322016164,-2732949100,0,-53000000000,0,0,100000000,622360893,-55010588207,0,0,50085000000,-39316000000,0,-28467328900,0,-17698328900,12613099057,68003863792,44920,80617007769
2017,2,45174139379,19770431952,3071648750,545400,0,-981564946,6281010405,0,73316210940,-74293300694,925172715,-22357990394,1805765631,-6722655020,-3206891077,0,-631029579,-31164717478,-11993814746,2235700000,-80000000000,84500000000,0,55283562000,6127797767,56153245021,0,0,33037620865,-50729751742,0,19886692900,0,2194562023,27183089566,80617007769,734624,107800831959
2017,3,52195637801,27639810003,70765500,-39663,0,-9200642408,5947774980,0,76653306213,21909055890,-4179179590,42878554498,-655067360,-5560035341,-4835241903,0,1155116774,127366509181,-33121642842,181261522,-24500000000,23000000000,0,-916529254,3977804430,-31379106144,0,0,9777998520,-41099205465,0,-17667278093,0,-48988485038,46998917999,107800831959,-584227,154799165731
2017,4,75721354116,21068935420,418761034,-1899165,0,-2973516630,5900820679,0,100134455454,-110403907524,725109545,32001027161,-308753679,-4066550637,-2636527480,0,4822024264,20266877104,-7725960246,262152132,27000000000,49172250000,0,0,1326776576,70035218462,0,0,34710991788,-55488368618,0,-1325254858,0,-22102631688,68199463878,154799165731,-1899165,222996730444
2018,1,52445116304,21140462105,-118159000,-20785,0,-4110570085,5774719466,0,74971184725,-18775029746,1139446235,-37026581604,-326585687,-4409489036,-3835665709,0,-2211495416,9525783762,-125631792812,328060452,-20000000000,0,0,0,2202152830,-143101579530,0,0,36984004740,-1769000000,0,0,0,35215004740,-98360791028,222999837459,-20785,124639025646
2018,2,45550513028,20879642863,396327300,-363333625,0,-5174812535,6168961789,0,67617662100,-210289023447,-8919204186,89596621563,521695970,-3688013787,-11103422460,0,-2415213346,-78678897593,-51665543802,-111696816,0,88172250000,0,0,7037431632,43432441014,1950000000,0,341778066362,-17203539767,0,-13120554000,0,313403972595,278157516016,124639025646,3534861,402800076523
2018,3,49827184245,21330410576,178644318,363354410,0,1254112574,6635931337,0,79589637460,-35700911179,-7771410713,-55282787267,1058153670,-4375741559,-3823507883,0,-924402538,-27230970009,-252971594403,0,0,33500000000,0,0,-1254112574,-220725706977,961788790000,0,174565180900,-34298282847,0,5473892451,0,1107529580504,859572903518,402800076523,-3514076,1262369465965
2018,4,59072136721,34414356338,-198204807,0,0,-8618379196,21577790002,0,106247699058,70504593369,16750267160,206432925300,-6456790168,-26244001156,-4929183287,0,8677860686,370983370962,-1633326426647,657047545,0,-252000000000,0,0,7961331651,-1876708047451,86077008000,0,928699988887,-135085069755,0,-26925482451,0,852766444681,-652958231808,1262369465965,0,609411234157
2019,1,58967551028,47250319372,0,0,0,-7890214182,33259180411,0,131586836629,-209233215967,-31602203716,85610831839,617044465,-27016240236,-7632361893,0,-3887634922,-61556943801,-1196111242616,0,0,252000000000,0,0,7890214182,-936221028434,108880000000,0,778111668676,-44857311167,0,0,0,842134357509,-155643614726,609411234157,0,453767619431
2019,2,104826104355,66398203816,0,1447018286,0,-6042509442,51473385967,0,218102202982,111459811732,144537962503,-418317470317,-8275582059,108133341437,-1898344020,0,-2029726639,151712195619,-1257947471191,270000000,-77900000000,0,0,0,9606042210,-1325971428981,161216147000,0,1064263113645,-93469366716,0,-135359541972,0,996650351957,-177608881405,453767619431,5581586,276164319612
2019,3,62373891248,85003135925,490842079,-1195289407,0,-5515119375,76129204162,0,217286664632,39006959289,-248706691741,-7313249996,-6399436018,-227046606502,-3108304758,0,-3512963086,-239793628180,-5613918878,939373543,-13000000000,0,0,0,2731840431,-14942704904,198421089,0,466536154733,-186520850342,0,-18279236865,0,261934488615,7198155531,276164319612,699839,283363174982
2019,4,73755459957,81741837009,477322100,0,0,-5244829468,93109527749,0,243839317347,-201225763638,-142996476889,-52760927913,-2264822001,-104611761820,-1505391545,0,-4373048630,-265898875089,-244089464318,7620410698,-245000000000,166000000000,-2600000000,0,2375740823,-315693312797,-198421089,0,711931390461,-325845163562,0,17710993837,0,403598799647,-177993388239,283363174982,0,105369786743
2020,1,77961284971,85286087966,691183500,251728879,0,-11826655498,90137366376,0,242500996194,7548400060,-409215316,-83857895534,916768333,-76769316518,6384931690,0,-11110108628,85204560281,-27142321769,0,-55341917808,12000000000,-15700000000,5880000000,1802544479,-78501695098,0,0,21295779578,-88831968186,0,-13690100,0,-67549878708,-60847013525,105369786743,6281425,44529054643
