date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2020-01-06,248379,118199,0,118791,72991,9700
2020-01-07,325343,165783,6000,76527,51217,50
2020-01-08,328793,186973,0,119167,80897,2000
2020-01-09,311910,160250,6000,90910,57170,0
2020-01-10,313519,189989,180,90141,45001,0
2020-01-13,267509,95229,8160,80141,55651,3670
2020-01-14,302731,124241,5420,70319,55319,0
2020-01-15,287868,129908,0,80962,43022,5010
2020-01-16,311107,199617,2300,57473,37453,0
2020-01-17,312704,132444,2500,46756,24536,0
2020-01-20,267692,180950,2140,65918,42401,0
2020-01-21,281772,182032,0,61878,43818,0
2020-01-22,237996,130176,0,78114,58474,500
2020-01-30,238302,138002,0,88658,68068,0
2020-01-31,272369,151409,10030,94661,35900,0
2020-02-03,230375,132115,45840,79625,49475,0
2020-02-04,252105,153970,1000,81865,59000,0
2020-02-05,283496,215121,0,70114,52529,0
2020-02-06,252197,131477,0,85813,67573,0
2020-02-07,270214,160514,500,65316,42866,0
2020-02-10,267325,175995,12500,68915,53175,670
2020-02-11,261462,113940,2000,72488,5648,1250
2020-02-12,255437,169317,0,78843,64753,0
2020-02-13,250654,147024,0,67696,26706,0
2020-02-14,260339,167599,0,75251,44901,0
2020-02-17,281010,171060,30870,38520,16510,0
2020-02-18,237722,129704,27000,69388,36766,0
2020-02-19,244044,149154,0,69216,45516,0
2020-02-20,273113,156213,3060,46177,34797,0
2020-02-21,277990,182080,10800,62750,40760,0
2020-02-24,252807,157017,300,58983,32313,0
2020-02-25,217069,132294,35330,91811,74186,100
2020-02-26,233966,114110,1230,71214,44110,0
2020-02-27,262241,169210,0,69169,35850,0
2020-02-28,230524,140270,8560,98016,59460,2200
2020-03-02,246607,140297,0,51483,34123,0
2020-03-03,295400,140620,60,73770,42220,550
2020-03-04,391213,179133,7470,36477,6640,1220
2020-03-05,346963,204683,100,84507,43157,0
2020-03-06,291541,206391,0,77029,41349,0
2020-03-09,206852,150160,4240,74798,40600,0
2020-03-10,286731,142510,150,30759,0,1030
2020-03-11,233762,138965,20,77018,50875,0
2020-03-12,244363,130580,2130,33097,7020,0
2020-03-13,131499,55880,14160,184001,113840,0
2020-03-17,212830,104990,0,33700,14690,900
2020-03-18,285606,169976,1810,38874,24624,0
2020-03-19,288181,190481,5250,46439,36429,900
2020-03-20,312450,188940,28400,31470,18360,0
2020-03-23,126230,64650,20980,12090,0,0
2020-03-24,288078,142448,500,28022,9002,0
2020-03-25,208402,85932,500,37198,29668,1000
2020-03-26,142253,34493,0,28567,16707,0
2020-03-27,284720,130900,3200,45720,13540,0
2020-03-30,228213,78333,500,113787,69017,0
2020-03-31,251434,135134,11490,30286,12536,0
2020-04-01,282780,147330,1780,42610,27070,0
2020-04-02,162695,162695,0,162695,162695,0
2020-04-03,259474,141234,6000,37736,22140,0
2020-04-06,287751,111796,4390,59209,27184,1590
2020-04-07,282952,182522,0,51548,32048,100
2020-04-08,215115,158270,180,65435,53800,0
2020-04-09,266681,133186,5040,57999,30864,2500
2020-04-10,301633,199593,10930,51947,38617,3830
2020-04-13,256667,137618,7020,72383,40862,5980
2020-04-14,270370,182820,1000,37550,15030,0
2020-04-15,287704,196010,5040,25306,0,1000
2020-04-16,293969,220089,3360,32541,13631,1000
2020-04-17,271349,189759,510,35831,22351,25950
2020-04-20,247632,154532,42800,96368,58528,4950
2020-04-21,240955,172025,2960,81045,45415,2100
2020-04-22,284393,213499,540,47837,19451,1100
2020-04-23,238282,197382,3610,83578,68388,500
2020-04-24,248052,151182,2100,78668,69878,0
2020-04-27,245406,158626,10110,64994,30444,3830
2020-04-28,193960,152080,170,19860,5010,0
2020-04-29,170920,144000,830,35200,25700,7660
2020-05-04,172970,146580,17520,60760,35230,200
2020-05-05,191540,130120,400,16510,5010,0
