Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,111736153501,30025609449,272268346,0,0,-1688090903,9041394744,0,149387335137,-152342833860,-134198558786,67987663020,3526395859,-8934669495,-8248786911,2730999615,-9956568819,-90049024240,-9346419731,0,0,0,-75000000000,302676228,695097250,-83348646253,238140000000,0,546516022055,-426953561903,0,-38934087000,0,318768373152,145370702659,27319688684,0,172690391343
2006,0,220178852795,56200563376,12158664212,0,0,-14023566609,30933774157,0,305448287931,-505682600544,-328069662479,100110678763,1636462403,-29484991649,-11972929765,5065399850,-20023021500,-482972376990,-43114445879,1209817457,0,0,-178832959450,5624133817,2994387883,-212119066172,46800000000,0,1415633685619,-858549232212,0,-37578984600,0,566305468807,-128785974355,172690391343,0,43904416988
2007,0,221891751139,23195065422,-12884683723,0,0,-94943628152,51270251143,0,188528755829,174991445468,-387658889755,-54972675110,-1218563636,-51270251142,-22951805047,5104806518,-57138776325,-206585953200,-87364348527,27272727,-23403132978,0,-720648036000,6215630000,94943628152,-730228986626,1619955025600,0,2067072267710,-2409974528092,0,-68328856000,0,1208723909218,271908969392,43904416988,0,315813386380
2008,0,-59519906230,16378892684,261058068065,0,0,-89082281775,13964690872,0,142799463616,286803622172,782623080762,-145330755715,-2137900518,-13964690872,-15172429168,334412760,-8065748078,1027889054959,-140830004952,609375000,0,1800000000,-11243029096,2520000000,88765001502,-58378657546,0,-57562018435,305600082290,-740403220480,0,-124118600867,0,-616483757492,353026639921,315813386380,0,668840026301
2009,0,260334661974,18761388955,-165454901054,0,0,-122561589010,965286044,0,-7955153091,-99815673553,-109616401393,124639386591,-3329498690,-965286044,0,24367187796,-288876565,-72964314949,-237377784110,1275193278,-210000000,19988502152,-203566294413,221756000000,133732766268,-64401616825,6150000000,0,311265303426,-311265303426,0,-63967385168,0,-57817385168,-195183316942,668840026301,0,473656709359
2010,0,139398801299,18313582223,-35667508537,0,0,-49135418571,452458886,0,73361915300,-11211036083,126079127113,-112408854888,-37430129231,-452458886,-45292711106,355571052,-11574926406,-18573503135,-126770593746,217200000,-58798888889,210000000,-85957338772,61999201919,45712440484,-163387979004,4453721659,0,55238469975,0,0,-78801922018,0,-19109730384,-201071212523,473656709359,0,272585496836
2011,0,-177879225070,18479064379,209653315780,-399387778,0,-30177639972,10216710228,0,29892837567,-41248830544,-46859051395,6750705427,-7166399810,-10216710228,-7518182921,761414954,-13939400610,-89543617560,-330476447831,0,-81385000000,136025000000,-54300000000,91960105377,30177639972,-207998702482,30200000000,0,473702977755,-279871532894,0,-94696716350,0,129334728511,-168207591531,272585496836,0,104377905305
2012,0,137391303059,23628834997,-100119567239,-536978939,0,-14580975923,17153512593,0,62936128548,-120702077755,91850210537,-6754708945,8987941390,-17153512593,-31784957735,13867669530,-2173930916,-927237939,-230236470509,482863636,0,229588273413,0,169766286211,11200466158,180801418909,0,0,481836830002,-474688802446,0,-300000000,0,6848027556,186722208526,104377905305,0,291100113831
2013,0,134592702211,39901342051,-49214884563,-1532821100,0,-3352568591,12948491265,0,133342261273,137225092094,-121310137949,97065559802,-2078693132,-11839430226,-15040233813,83469959454,-286781987544,14052389959,-200317813926,0,0,6084750000,0,212920285661,3352568591,22039790326,3000000000,0,509730412971,-487555290924,0,-10322598,0,25164799449,61256979734,291100113831,-47382921,352309710644
2014,0,97998219813,39345647751,-16163704093,2525618060,0,-25589433097,12744916277,0,110861264711,-213558953296,-149445533137,610933059,-85298418,-12744916277,-17134351361,16291887692,-4611502616,-269816469643,-176026744694,0,0,0,-18113297,12578266198,13335049639,-150131542154,0,0,1098744797885,-835863328191,0,-78421372920,0,184460096774,-235487915023,352309710644,-2878125,116818917496
2015,0,71348170965,52401206148,-9200340966,1087464201,0,-2451254508,27189142475,0,140374388315,-151547453317,-67188862648,47680845972,1079973209,-27189142475,-19414168327,21563433852,-32014111202,-75957096621,-199019266820,1391818182,-126850000000,127500000000,0,15440534600,3112672113,-178424241925,0,0,1711838752487,-1413647216754,0,-69305459660,0,228886076073,-25495262473,116818917496,-641644,91323013379
2016,0,36334221386,66341092344,-5775027051,-1194505457,0,-57728329628,60360227171,0,98337678765,203265582678,362239548656,49775652107,-25402234213,-48794216344,-15084352588,0,-2046549986,422948826972,-45100885974,0,-6500000000,1250000000,-720601972000,174056283340,1129557068,-595767017566,220000000,0,1501959263071,-1326849007998,0,0,0,175330255073,2512064479,89323013379,1194505457,93029583315
2017,0,142961446776,67642908719,45825642906,253975277,0,-147078818058,108518299203,0,218123454823,-290661076553,54590748236,14470253741,-14098730086,-100254973278,-16879305384,0,-10236254821,-509031295207,-20350201417,23841418181,-11260000000,2860000000,-204148000000,240364652500,19762042257,51069911521,0,0,2145968068597,-1721860912549,0,-158944658,0,423948211390,-34013172296,93029583315,-2988510,59013422509
2018,0,165121320730,60970141248,45824025000,319275693,0,-118846780274,139757724421,0,293145706818,-101768193364,-234948378305,242038964080,-8634112703,-133311287753,-18832934182,0,-11201993735,217104914934,-29368028346,20030000000,-29010000000,2960000000,-569462329378,111414885800,32348698193,-461086773731,0,0,1938357254981,-1656098470011,-1187729036,-5045861515,0,276025194419,32043335622,59013422509,24131439,91080889570
2019,0,135545000335,60705851488,71554342625,553925308,0,-163109924692,87508750221,0,192757945285,-125982058958,68646169450,1131036874992,28206126535,-107086037202,-36696240069,0,-5698678692,1192764784931,-13913069282,285000000,-142306490621,34450000000,-75152400000,250000000192,20443766176,73806806465,0,0,1150909795008,-2295026970893,-4375059152,-7200220724,0,-1155692455761,110879135635,91080889570,17031614,201977056819
