2020-04-08,4480,0,10,14970,0,5880
2020-03-13,162967,92257,9000,222213,117133,3000
2020-03-20,129099,69780,9980,121841,75031,1000
2020-03-23,35930,28130,0,13810,0,0
2020-04-09,96564,22184,6860,20506,0,100
2020-04-10,53820,27520,5000,31390,0,0
2020-04-13,40695,0,0,114945,100030,50
2020-04-14,1110,0,0,66640,55030,0
2020-04-15,28753,14950,0,42027,29987,0
2020-04-16,31940,11080,8580,29090,15030,0
2020-04-17,33635,0,0,50805,10970,0
2020-04-20,13570,0,0,37600,14000,11900
2020-04-21,17825,0,0,63115,41280,0
2020-04-22,30305,0,0,46185,26110,200
2020-04-23,25108,12670,0,61822,44997,0
2020-04-24,14570,12500,0,93590,60590,200
2020-04-27,10350,0,7000,37110,20030,4600
2020-04-28,5340,0,0,10020,0,0
2020-04-29,560,0,0,40750,0,440
2020-05-04,3800,0,0,3390,0,0
2020-05-05,5800,0,0,4420,0,0
