Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2011,0,136335018981,29863337932,0,0,0,-44011201942,0,0,122187154971,-19961981494,-1028852874,23576307168,-1697756931,0,-29346894872,31148579947,-21509760587,103366795328,-27006230279,1101078763,-761609934510,802485682843,-1000000000,0,44922859362,58893456179,0,0,0,0,0,0,0,0,162260251507,57210079269,33344533,219503675309
2012,0,162233334310,34831785214,8317588597,0,0,-49376945669,0,0,156005762452,872422842,1127419646,-23146159134,407238753,0,-31740255161,57129657245,-46661468181,113994618462,-45143105288,1528916916,-229530000000,44700000000,0,0,44994019830,-183450168542,0,0,0,0,0,-36760897736,0,-36760897736,-106216447816,219503675309,0,113287227493
2013,0,157246576387,29957841210,-551520377,0,0,-50935609614,0,0,135717287606,-529048556,-1089677393,-87136269399,3590197334,0,-38252513219,40170181631,-47826171156,4643986848,-32249916457,666870455,0,0,-57523000000,0,55279808961,-33826237041,0,0,0,0,0,-25000000000,0,-25000000000,-54182250193,113287227493,0,59104977300
2014,0,141724205981,25182737136,325128216,0,0,-39600650473,0,0,127631420860,787264198,685237359,-26581840579,-866264660,0,-38453968643,0,-26100231159,37101617376,-25207471799,0,-58838000000,82878000000,0,0,39600650473,38433178674,0,0,0,0,0,-88463441240,0,-88463441240,-12928645190,59104977300,0,46176332110
2015,0,111778586628,23589601342,88980301,0,0,-37058549769,0,0,98393802492,-9006956264,185149080,-20330312752,3409109134,0,-18735601525,0,-106261356087,-52346165922,-26561427267,1403381636,-92867766000,173043000000,0,0,37584280260,92601468629,0,0,0,0,0,-21912815722,0,-21912815722,18342486985,46176332110,4816010,64523635105
2016,0,117168289980,36892486665,7040000000,654972,0,-143995883371,574600000,0,17680148246,2763413407,-259763481,-5887489858,13970889231,-574600000,-16171120842,10490000,-61391468058,-92206596480,-32178527809,951818182,-831060496106,234837766000,0,0,27817095651,-599632344082,674975324280,-143382,38200000000,-38200000000,0,-36476150644,0,638499030254,-53339910308,64523635105,-654972,11183069825
2017,0,76050056285,59249795419,0,18644,0,-80987197738,8932458,0,54321605068,-801004202,1624753990,-9033376806,16719527276,-8932458,-25402447060,6660000,-79057259,79694823674,-54317396313,64027273,-909765000000,811095993605,0,0,75712034393,-77210341042,0,0,8396185413,-8396185413,0,0,0,0,2484482632,11183069825,-18644,13667533813
2018,0,78340233889,47346467453,0,5834,0,-83296177731,75205479,0,42465734924,30092620911,-504850658,1808443832,17736028173,-75205479,-10954744393,0,-528000000,80040027310,-51704167259,396183260,-21500000000,142530000000,-12439700000,0,67887139246,125169455247,0,0,0,0,0,-206124956634,0,-206124956634,-915474077,13667533813,-5834,12752053902
2019,0,70184067753,46647784672,255303318,0,0,-88167083095,17919261,0,28937991909,-9067271207,-1324590931,-9512688953,11411115592,-17919261,-11054321335,0,-6329626488,3042689326,-25817757902,500000,-771700000000,774400000000,0,0,88084233930,64966976028,0,0,10002019377,-10002019377,0,-71102770890,0,-71102770890,-3093105536,12752053902,0,9658948366
