Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,1,133364595725,-84783855497,-21080708561,-8932458,-14704837203,23523053000,-15088495012,0,21220819994,-6265290503,0,-110897356400,81840000000,0,0,5957059363,-29365587540,0,0,8396185413,-8396185413,0,0,0,0,-8144767546,11183069825,-6219,3038296060
2017,2,0,0,0,0,0,0,0,0,62530772037,-15765310071,0,-960867643600,870555993605,0,0,62720920785,-43356039281,0,0,0,0,0,0,0,0,19174732756,3038302279,4918,22213039953
2017,3,0,0,0,0,0,0,0,0,12639889799,6331234922,0,-79002356400,113425156093,0,0,-61893098066,-21139063451,0,0,0,0,0,0,0,0,-8499173652,22213039953,28353,13713894654
2017,4,56718448802,-44710837912,-16176918551,0,-3000000000,5429216278,-23789383410,0,-25529474793,-4702359836,0,-9000000000,39035000000,0,0,150488415,25483128579,0,0,0,0,0,0,0,0,-46346214,13713894654,-14627,13667533813
2018,1,109503028928,-147483616274,-23041631238,0,-703888020,25445822257,-14483884623,0,-50764168970,-6343301737,-38500000000,0,89860000000,0,0,8350437205,53367135468,0,0,0,0,0,0,0,0,2602966498,13667533813,2649,16270502960
2018,2,0,0,0,0,0,0,0,0,103434830773,-12277005656,38500100000,-423400000000,386840000000,-2500000000,0,48295474617,35458568961,0,0,0,0,0,-137992131688,0,-137992131688,901268046,16270502960,-1115,17171769891
2018,3,88013572437,-42213667043,-17875026928,0,-4740954481,11956775955,-15495257350,0,19645442590,-3209492780,0,-66800000000,107030000000,0,0,570896587,37591403807,0,0,0,0,0,0,0,0,57236846397,17171769891,46332,74408662620
2018,4,59145717844,-101005907702,-17096067348,-75205479,0,7394651138,-22915345824,0,-74552157371,-5302248487,273181818,-34439700000,52000000000,0,0,364369022,12895602353,0,0,10000000000,-10000000000,0,0,0,0,-61656555018,74408662620,-53700,12752053902
2019,1,99428106184,-63543976954,-26955944040,-17919261,-1198830191,15043145950,-14325158529,0,8429423159,-1316833909,0,-46000000000,30000000000,0,0,11793354562,-5523479347,0,0,10002019377,-10002019377,0,0,0,0,2905943812,12752053902,0,15657997714
2019,2,0,0,0,0,0,0,13737862893,0,13737862893,-14105849928,0,-249700000000,211500000000,0,0,33872217662,-18433632266,0,0,0,0,0,-8740000,0,-8740000,-4704509373,15657997714,0,10953488341
2019,3,0,0,0,0,0,0,0,0,-13552665901,8812347902,0,-444000000000,485200000000,0,0,-32651656012,17360691890,0,0,0,0,0,8740000,0,8740000,3816765989,10953488341,0,14770254330
2019,4,51384776561,-28416340347,-16899588343,0,-216857417,5392431818,-28996719968,0,-17752297696,-3238562576,0,-32000000000,47700000000,0,0,179554308,12640991732,10002019377,-10002019377,-10002019377,10002019377,0,0,0,0,-5111305964,14770254330,0,9658948366
2020,1,58404603847,-44142398271,-23084631992,0,0,20605591815,-11463900043,0,319265356,-1420106554,130660000,-44000000000,46500000000,0,0,9943900705,11154454151,0,0,0,0,0,0,0,0,11473719507,9658948366,0,21132667873
2020,2,14134480211,-11008550441,-12093321865,0,0,15358447542,-4658015254,0,1733040193,-485025784,0,-190500000000,170000000000,0,0,404179841,-20580845943,0,0,0,0,0,0,0,0,-18847805750,21132667873,0,2284862123
