Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,ST liabilities/ Equity,ST liabilities/ Total Assets,ROE %,ROA %,Net Profit per Employees,Dividend Yield,Cash Dividend Ratio,Dividend Payout Ratio,Gross profit margin %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,Total assets growth rate,Equity growth rate,Capital growth rate,Net Interest Margin (NIM),Average Yield on Earning Assets (YOEA),Average Cost of Financing (COF),Non-interest income/ Net Interest Income,Cost-to-Income Ratio,Preprovision ROA % %,Average Loans Growth %,Aver Deposit Growth %,CAR - Tier 1,CAR - Tier 2,Equity/Liabilities,Equity/Loans,Equity/Assets,Loans/Deposit Ratio,NPLs/Loans Ratio,Loan-loss reserves/NPLs,Loan-loss reserves/Loans,Provision Charges/Loans
2006,0,100000000,100000000,11899.31,2000.06,11899.31,10110.1,1460.9,1460.9,1460.9,2447,0,12.8887237999514,0.927999144168775,0.163895804047527,0.0114605991989426,37613285.2729145,0,0,0,1,1,0.730428087157385,0,0,0,0,0,0,0,0,0,0,0.842909331855136,1.00735002623202,0.96078431372549,0,0,-0.0456790925689065,-0.485942226780064,0,0.0156902498691472,0.733753919446735,0.862635868198429,0,0,0.077587200681868,0.130600421413828,0.0720008558312246,0.928437364186023,0,0,0,0
2007,0,200000000,200000000,10912.665,4421.14,10496.94,22268.685,1544.11,1544.11,1562.30875,2510,0,17.0089075400005,0.944471923253598,0.183143244820404,0.0110626125414366,79511328.5272914,0,0,0,0.561247777722488,0.481435783530945,0.3492560742252,0,0,0,0,0,0,0,0,0,0,1.37828593294589,0.834167695437803,1,0.0248104724961655,0.0682111146321201,0,0.222332208093268,-0.438752222277512,0.0177774050700769,0.837758749253943,0.802286031050037,0,0,0.0587927236154503,0.130345222986996,0.0555280767464016,0.946710932544404,0.0124458844080804,-0.635666540305283,0.00791143228272392,-0.00545895795259528
2008,0,200000000,200000000,11462.69,4549.995,11022.41,4913.705,844.22,844.22,917.07125,844,0,14.1443757966062,0.933968886309326,0.0754598083471748,0.00456186615568348,31430379.7468354,0,0,0,0.333979487889547,0.253236542018178,0.185543061036331,0.260237645847632,0,0,20.7102414062685,20.7102414062685,19.0650399301036,1.5252964182055,3.84264158532042,1.58622297664485,3.55821116652302,-0.116676603900747,0.050402445232214,0,0.0231439580825526,0.11584407865798,0,0.0987207703224577,-0.666020512110453,0.00821140771304564,0.180973110172149,0.351592527314639,0,0,0.0706994790282608,0.11593400372166,0.0660311136906743,0.827202083354423,0.0184357042695725,-0.51199949527783,0.00943907128111247,-0.00402401406904325
2009,0,240000000,240000000,12287.075,6638.6,11998.1875,13241.1125,1930.06666666667,1930.06666666667,1610.55416666667,2200,0,18.2068162411857,0.947935150342321,0.176751561976527,0.010140677446317501,86227848.1012658,0,0,0,0.456083863063497,0.385567614657709,0.290733990098314,0.379695721802791,0,0,9.05875444716936,9.05875444716936,10.8558907001472,1.42295867812315,2.63368782574639,1.45722010095275,1.32043285637819,0.631350240877798,0.286302778841616,0.2,0.0258787764455917,0.0848461837018613,0,0.394800593392344,-0.543916136936503,0.0159080104195364,0.383229388906698,0.353879939732178,0,0,0.0549244846958963,0.107810195724134,0.052064849657679,0.845134194459689,0.0127588950875092,-0.715043410985988,0.00912316386378491,-0.00476799052165023
2010,0,1033405085.05833,1033405085.05833,16482.9025,6335.91,16298.2975,3333.78076981838,765.362016730694,765.362016730694,708.237757470185,2389,0,13.2309476440815,0.929730610707721,0.16577742812112098,0.0105130684419459,147231757.259866,0,0,0,0.530126690562208,0.414791640032766,0.312081847753519,0.362383321894303,0,0,22.8440915773222,22.8440915773222,24.6866250995324,1.06073551062988,2.75950889453922,1.07275008325256,5.24449602633964,0.656579831593606,1.23580503632204,0.666666666666667,0.0295518176716497,0.096239008981123,-0.0664738798414206,0.200701946009735,-0.469873309437792,0.0178583221706137,0.525661761431658,0.39009639393889,0,0,0.0755803761680912,0.157992147840615,0.0702693892922788,0.927553606632963,0,0,0.0113417523942247,-0.00846223713542065
2011,0,425000000,425000000,19200.1552941176,8280.04941176471,18962.6823529412,4834.53176470588,1503.51764705882,1503.51764705882,2219.31764705882,1581,0,10.8809751048582,0.915831824309514,0.08662443816529089,0.006698886922480531,118949180.938198,0,0,0,0.517967070955246,0.24123186533982,0.181583173274612,0.47357866688199,0,0,11.6287294892761,11.6287294892761,7.87809713637472,0.910617634710307,2.11158160181482,0.922021456383684,3.61648259871629,0.0332805521110042,0.237656110627361,0.0625,0.0413316644727874,0.130992322749694,-0.0937032068425702,-0.0597743509214861,-0.482032929044754,0.0191086143904434,0.042325213802392,-0.018697396471526,0,0,0.09190352798009,0.18759974777234,0.0841681756904862,0.985233818671745,0.0269425082604835,-0.586698458043619,0.0158071280522531,-0.0228524722341454
2012,0,425000000,425000000,19697.56,7672.90823529412,19358.4564705882,-34851.3647058824,1231.08941176471,1231.08941176471,1001.94764705882,1231,0,6.75959530610122,0.870266654441325,0.0632988031536587,0.006460498616475751,97396314.2218913,0,0,0,0.443033794073326,0.21489298022132,0.160446257665626,0.438853136312864,0,0,14.2020553770644,14.2020553770644,17.4500135324671,0.887622629401814,2.27866663640997,0.903171181367887,-0.50167332463308,-0.329306716367022,0.0259062855619059,0,0.0397307679809093,0.115798033193384,-0.0815664222089223,0.0882912303007997,-0.556966205926674,0.0178391148245268,-0.220933930202239,-0.115242757014035,0,0,0.147937850524483,0.247039073925313,0.128745378241183,0.867539932596643,0.0261662205100321,-0.647532423593098,0.0169434761831325,-0.0192277478511371
2013,0,425000000,425000000,18782.6494117647,5914.46117647059,18567.6141176471,9322.75764705882,118.230588235294,118.230588235294,-149.831764705882,118,0,8.63024824161874,0.89616051685165,0.006145007526863771,0.000708226656998506,9353685.77810871,0,0,0,0.378792001737715,0.0322603103221376,0.0199900861139556,0.338278493277888,0,0,147.88051265722,147.88051265722,0,0.930859093235735,2.95614418259373,0.941639560646773,1.87541075955309,0.182261507494701,-0.0464479147790535,0,0.0315107121042317,0.0779790407136367,-0.0490063220162878,0.295981004908925,-0.621207998262285,0.0134201819621571,0.039876853804572,0.106964524620161,0,0,0.115871522116545,0.226531269746681,0.10383948314835,0.814962607738474,0.0282055002484923,-0.931051794913071,0.0262607816327798,-0.025202139307947
2014,0,425000000,425000000,20000.6188235294,8164.88235294118,19780.6917647059,-6389.86588235294,1229.81176470588,1229.81176470588,-433.501176470588,1230,0,8.48923098026496,0.89461738236958,0.06341970755248061,0.006635578291943089,97295234.549516,0.0514756348661633,1.36645751633987,0.731819312376834,0.529199224800617,0.186841206602163,0.150622104709552,0.466991669694645,0,0,14.216809841774,14.216809841774,0,0.874172952060425,2.14136582062347,0.883892242393474,-2.73620766412109,0.0492527512638428,0.0648454531127978,0,0.0328212946121889,0.0694799807757155,0,0.499934487874635,-0.470800775199383,0.0233135959358121,0.0834390675407821,0.134425483149315,0,0,0.117796300080032,0.222643616798083,0.10538261763042,0.778334355957482,0.0251418942446206,-0.926374667018097,0.0232908139090646,-0.0323631610384816
2015,0,484500000,484500000,17772.5675954592,6046.34674922601,17505.5624355005,7196.97626418989,1075.47162022704,1075.47162022704,579.569143446852,1161,0,8.79104657878255,0.897865872462804,0.0609039573908636,0.00631710808192756,96996649.2926284,0.0480063255393652,1.26526072967887,0.790350934430571,0.397416925673888,0.223640233422258,0.177871310533871,0.341485753373207,0,0,16.4634748765032,16.4634748765032,30.5502806700469,0.996254475044099,2.92837985222507,1.01144993571261,2.4601998603358,0.0452247660482192,0.0130050093744158,0.14,0.0298740056901988,0.0610998081179134,0,0.24100534359677,-0.602583074326112,0.0141142810807101,0.251402572098547,0.0866848016047652,0,0,0.11375209891545,0.180229051905716,0.102134127537196,0.896312908360812,0.0207040073293797,-0.760709924219755,0.0157497438465777,-0.0118449458749255
2016,0,564442500,564442500,15489.2198939662,6025.3630794988,15255.4724351905,9114.2906496233,961.162563060011,995.197916528256,573.612458310634,1125,0,10.9546675917735,0.916350664514659,0.0647395987330109,0.00594973814726123,104566641.846612,0.028239015023156,1.92232512612002,0.52020336539968,0.384696899797146,0.206475150773117,0.165168124044574,0.340300637043872,0,0,18.4214415755335,17.7914359605648,30.8675304092009,1.14311760832431,2.93857810166567,1.16063268936574,1.94266352486047,0.239691673109645,0.0153255054199901,0.165,0.0285573970719153,0.0575423007391515,0,0.284504679316955,-0.615303100202854,0.0138576727991323,0.2595923551633,0.111753002084423,0,0,0.0912852892725799,0.145278075456256,0.0836493354853414,1.01550334030016,0.025751574250689,-0.655113604466358,0.0168702066280519,-0.0112290850470727
2017,0,564442500,564442500,15568.4963481666,7245.13480115335,15302.5844085093,3127.99975196765,1991.83973566838,1991.83973566838,1823.40406684472,2002,0,13.0152287545031,0.928649041873205,0.128266980105013,0.009876127783194289,209284996.276992,0.0281260589630634,3.99967818407305,0.250020115113775,0.42915302795331,0.343583092348089,0.274921004278802,0.40919094098912,0,0,8.88926939398494,8.88926939398494,9.71040940510738,1.13729673078448,2.44384686909916,1.15705945658135,5.66048638234774,0.17836493268743,0.00511816958782196,0,0.0312218743705442,0.065520895420666,-0.0365687414301373,0.18290231182161,-0.57084697204669,0.015416683616918,0.327098261880612,0.153843764150364,0,0,0.0768330713860109,0.110030762211163,0.0713509581267946,1.1679854411127,0.0264034131930419,-0.448079564165016,0.0118308298760071,-0.00499750781546542
