Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2011,1,36590950266,-42108721063,-4057414104,-1730087099,-29999700,758199037,-6794476588,0,-17371549251,-33149679,0,0,0,0,0,30528537,-2621142,0,0,20691152913,-7865586490,0,0,0,12825566423,-4548603970,7658029770,0,3109425800
2011,3,15323718573,-3399895111,1461843952,-2686727592,-73909416,3718810070,-9328292692,0,5015547784,-5553046422,-1000000,0,0,0,0,8651884,-5545394538,0,-34142318,31863662332,-26815350449,0,-239132039,0,4775037526,4245190772,2491097560,0,6736288332
2011,4,118273320065,-60253425587,-12264088466,-2752882942,43909416,14438484269,-50261244314,0,7224072441,-22909091,-2221800,0,0,0,0,19840911,-5289980,0,34142318,27495631125,-27672918426,0,-366393461,0,-509538444,6709244017,6736288332,0,13445532349
2012,1,49552651140,-30755332576,-6770873174,-2290274999,-15000000,3345719162,-15080248548,0,-2013358995,-10381818,-988300,0,0,0,0,18662228,7292110,0,0,25281936691,-33218779877,0,-886067007,0,-8822910193,-10828977078,13544452320,0,2715475242
2012,2,60325032017,-33754048132,-5194326678,-2922599777,-961346360,3280000628,-17951574300,0,2821137398,-91039439,-615200,0,0,0,0,1277283,-90377356,0,0,25502862192,-25481207616,0,0,0,21654576,2752414618,2715475242,0,5467889860
2013,1,68005153737,-38606733364,-7131575827,-1394401026,-4420588074,1701048927,-17558952509,0,593951864,0,232129800,-3750000000,10400000,0,0,39862240,-3467607960,0,0,37163210919,-41528041797,0,-2681876650,0,-7046707528,-9920363624,15499130834,0,5578767210
2013,3,65120172297,-40080518532,-6804726170,-972050357,-55360040,4654686712,-13436375978,0,8425827932,0,-15000,-3505000000,310158000,0,0,7154987,-3187702013,0,0,29789124542,-34657963708,0,0,0,-4868839166,369286753,4306211401,0,4675498154
2013,4,99562790421,-56298166496,-7426595570,-824916647,-25240081,3350652007,-13410018861,0,24928504773,-73421745,0,-26524102909,4505800000,0,0,48845659,-22042878995,0,0,41851740746,-38368284534,0,-4811918640,0,-1328462428,1557163350,4675498154,-5993411,6226668093
2014,1,46223111466,-35431487090,-7707841184,-650694739,-6256566447,1914266220,-11928040096,0,-13837251870,0,0,0,8000000,0,0,133540052,141540052,0,0,33170047615,-32644757887,0,0,0,525289728,-13170422090,31737975210,0,18567553120
2014,2,75950393068,-61266968610,-5706584508,-1158990528,-15400000,1818912629,-10137209642,0,-515847591,-63244000,0,-28110000,14310000,0,0,115441009,38397009,11546210000,0,42366541067,-37440046357,0,-4449891573,0,12022813137,11545362555,18567553120,-5986037,30106929638
2014,3,52046316339,-35289349801,-6295602863,-471587550,-15400000,2759322897,-7090350434,0,5643348588,63244000,0,-20000000,19000000,0,0,62130747,124374747,0,0,29776293358,-40977922575,0,-3483284703,0,-14684913920,-8917190585,30106929638,-12365192,21177373861
2014,4,88950960225,-51407648650,-6637730371,-479446932,-39085250,3835059721,-17070533841,0,17151574902,0,0,0,8800000,0,0,41722705,50522705,0,0,43485227907,-45002724545,0,-6010619854,0,-7528116492,9673981115,21177373861,20004307,30871359283
