Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2004,0,148677132109,-91182976435,-19369835608,0,-797339193,52264242259,-97402409329,0,-7811186197,-10719520,0,0,0,0,500000000,1164347048,1653627528,0,0,0,0,0,0,0,0,-6157558669,33266835962,0,27109277293
2006,0,182537325976,-78467256577,-26706532204,0,-1500270716,20688431687,-48628824745,7349315566,47922873421,0,0,0,0,-47946000000,0,1813235699,-46132764301,0,0,0,0,0,-7590660000,0,-7590660000,-5800550880,28890837825,0,23090286945
2007,0,229635344917,-144683818055,-24834836533,0,-3852349723,8402680468,-43878960573,7098763518,20788060501,-14606534,0,0,0,-5390217990,0,1667698127,-3737126397,0,0,0,0,0,-15358240000,0,-15358240000,1692694104,23090286945,0,24782981049
