Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,150704820880,-2684281199,148020539681,-96953959046,51066580635,872292941,-115239295,0,-21167446877,-11967126086,18689061318,63337148,-1539180,61797968,0,18750859286,0,0,0,18750859286,0,18750859286,2208,0
2006,0,196933177657,-2447852782,194485324875,-122915136106,71570188769,2630566917,-63570728,0,-44337250442,-8608402435,21191532081,648112357,-27784903,620327454,0,21811859535,-3266349379,187009545,-3079339834,18732519701,0,18732519701,2206,0
2007,0,240442781092,-1548656223,238894124869,-148674960407,90219164462,3704207974,-90144329,0,-61846328954,-7412626841,24574272312,1987438247,-182600341,1804837906,0,26379110218,-4182713359,472759309,-3709954050,22669156168,0,22669156168,2669,0
2008,0,274446102726,-2303527296,272142575430,-180315742767,91826832663,7435518481,-2809475246,0,-55092020721,-10884759180,30476095997,821112901,-769125629,51987272,0,30528083269,-5440703831,458762006,-4981941825,25546141444,0,25546141444,3011,0
2009,0,319737885538,-8791895300,310945990238,-210187505720,100758484518,4338528418,-343814933,0,-43930471183,-19634818672,41187908148,669650232,-69869201,599781031,0,41787689179,-5879397219,-1118530860,-6997928079,34789761100,0,34789761100,4104,0
2010,0,378400065308,-12554463921,365845601387,-281400782876,84444818511,9059469117,622603301,0,-47436295509,-18006295401,28684300019,2603611853,-38338155,2565273698,0,31249573717,-5141012693,0,-5141012693,26108561024,0,26108561024,3080,0
2011,0,422811700504,-12165914110,410645786394,-327659846531,82985939863,12142832406,-1510837313,0,-44835278767,-20122659982,28659996207,1482575630,-122534916,1360040714,0,30020036921,-7479266799,222212867,-7257053932,22762982989,0,22762982989,2685,0
2012,0,333989749640,-6958762350,327030987290,-241428052008,85602935282,15258657273,-49972185,0,-41818029555,-27538115346,31455475469,1613471194,-19461321,1594009873,0,33049485342,-7975155623,0,-7975155623,25074329719,0,25074329719,2958,0
2013,0,418983869655,-7085837509,411898032146,-298168198831,113729833315,13071886924,-47765390,0,-49669319394,-37267394659,39817240796,4400532347,-6390520964,-1989988617,0,37827252179,-11607090540,0,-11607090540,26220161639,0,26220161639,3093,0
2014,0,426247881468,-21479240707,404768640761,-290499598295,114269042466,11840820481,-366026436,-321888889,-66922394054,-34763861876,24057580581,4042220829,-35430576,4006790253,0,28064370834,-5845286559,0,-5845286559,22219084275,0,22219084275,2621,0
2015,0,373353790592,-18548959957,354804830635,-248732290754,106072539881,12011095768,-105457732,-37777778,-60132737458,-33536610944,24308829515,8916193953,-193752389,8722441564,0,33031271079,-6860697758,0,-6860697758,26170573321,0,26170573321,2778,0
2016,0,449372715733,-32366745276,417005970457,-293231679856,123774290601,6866527878,-60467832,0,-58218851250,-35438093162,36923406235,4265975480,-3306105226,959870254,0,37883276489,-7877414283,0,-7877414283,30005862206,0,30005862206,3185,0
2017,0,356853086102,-29555488703,327297597399,-252708169775,74589427624,6604156228,-248221597,-225555556,-48601039081,-35541302256,-3196979082,466371020,-521395,465849625,0,-2731129457,-836276672,528360668,-307916004,-3039045461,0,-3039045461,-690,0
2018,0,296499854631,-18500553035,277999301596,-213327371362,64671930234,9082160581,-19879986,0,-36733019865,-33244791917,3756399047,2201607931,-5524979,2196082952,0,5952481999,-187873446,-528360668,-716234114,5236247885,0,5236247885,419,0
2019,0,278012177163,-10925687097,267086490066,-197746693325,69339796741,9424876368,-14745471,0,-27929642801,-29145264787,21675020050,983477108,-502884966,480592142,0,22155612192,-5136330095,-435260367,-5571590462,16584021730,0,16584021730,1761,0
