Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,1,196364601745,-215370462389,-13311923015,-1492510852,-24860405332,125723548161,-147524343618,0,-80471495300,-1060262576,0,0,0,-685700000,44800000000,836112789,43890150213,0,0,38289476434,-14279684269,0,-8966847750,0,15042944415,-21538400672,34943070425,0,13404669753
2015,4,0,0,0,0,0,0,0,0,126647727850,-40414134651,634995909,119107268290,-178000000000,0,-44808584000,4210830340,-139269624112,0,0,50084368802,-31211839652,0,-17837112250,0,1035416900,-11586479362,222278250277,0,210691770915
2016,1,277103722921,-225829969791,-27382849599,-162308424,-26250007555,55122637517,-120361419682,0,-67760194613,0,0,-145000000000,92000000000,0,0,1477041668,-51522958332,0,0,46531194689,-35616847103,0,0,0,10914347586,-108368805359,210691770915,0,102322965556
2016,2,0,0,0,0,0,0,0,0,95709349991,-49649380205,0,75600000000,-92000000000,0,0,1757210449,-64292169756,0,0,42643578520,-60260749511,0,-36616271750,0,-54233442741,-22816262506,102322965556,0,79506703050
2016,3,329990298219,-270755533286,-30997770797,-248842442,-5000000000,172783525365,-278960285355,0,-83188608296,0,0,-139000000000,79000000000,0,0,739463594,-59260536406,198702554727,-21729675968,30000000000,-80879534923,0,-9163500,0,126084180336,-16364964366,79506703050,0,63141738684
2016,4,783194646578,-297688583259,-36509239597,-113015844,-8000000000,209473129714,-484681293668,0,165675643924,-190711000000,245552143584,0,0,0,0,9455379382,64296522966,0,0,0,-33174183069,0,0,0,-33174183069,196797983821,63141738684,0,259939722505
2017,1,324740498354,-317708139596,-23898576391,-685984262,-18389506357,66396481168,-167764445108,0,-137309672192,-58000000000,0,0,128400000000,0,0,4785378254,75185378254,0,-344397733,197288015638,-193357868420,0,0,0,3585749485,-58538544453,135548882234,0,77010337781
2017,2,0,0,0,0,0,0,0,0,90625610479,39392860445,636363,0,-116500000000,0,0,4980058173,-72126445019,0,344397733,-6129360511,50499590127,0,-104757586199,0,-60042958850,-41543793390,77010337781,-3786603,35462757788
2017,3,369423809567,-295728291853,-34736069627,-859805507,-3500000000,13670534927,-67674903906,0,-19404726399,-13600000000,0,0,0,0,35200500000,2601355212,24201855212,0,0,49154936746,0,0,0,0,49154936746,53952065559,35453252546,0,89405318105
2017,4,447399773839,-308546783000,-36308565918,-902651850,-5000000000,341610549168,-321572865230,0,116679457009,-11679731854,-283800000000,136711000000,0,-102538060671,0,705808088,-260600984437,128101449319,-323576566,91962596866,-68716349037,0,1006307,0,151025126889,7103599461,89396199815,0,96499799276
2018,1,303189201041,-263231596402,-44809416348,-2523640623,-19500000000,14556836444,-47459853800,0,-59778469688,-1054425350,0,-25000000000,40000000000,0,0,389888797,14335463447,0,-381671202,137330740002,-123770262731,0,0,0,13178806069,-32264200172,96499799276,0,64235599104
2018,2,0,0,0,0,0,0,0,0,96069734975,-12684828175,0,25000000000,58200000000,0,0,10456030667,80971202492,0,381671202,120894170775,-248611183328,0,-78542477400,0,-205877818751,-28836881284,64235599104,0,35398717820
2018,3,0,0,0,0,0,0,0,0,-61822105907,7430529202,0,-173600000000,204100000000,-2059000000,1924668319,-7179247755,30616949766,3983668319,-2514339521,90235127606,-60296772573,0,0,0,31407683831,202527690,35398717820,0,35601245510
2018,4,452712824429,-244661263748,-35709796581,-3642601422,-20000000000,25068060144,-57226288243,0,116540934579,-12627799239,1929668319,-37800000000,0,-12600000000,0,7952845234,-53145285686,10675331681,0,67337105463,-84455668637,0,62536,0,-6443168957,56952479936,35604245510,0,92556725446
2019,1,244918984965,-225980492491,-34043425161,-1215513805,-8021545806,12696351837,-51982796217,0,-63628436678,-20023217313,-20000000000,0,0,-12712000000,0,220995579,-52514221734,12712000000,0,98574395358,-57573638102,0,0,0,53712757256,-62429901156,92556725446,0,30126824290
2019,3,0,0,0,0,0,0,0,7080327113,-27701956292,-52166748674,0,-1233007500,35000000000,-41152480877,0,1576766659,-57975470392,41152480877,0,166474096556,-73917225930,0,2867835845,0,136577187348,50899760664,17376266914,1392770,68277420348
2019,4,406798219365,-195144522548,-42105196958,-3648296935,-5000000000,11118052042,-66746912352,0,105271342614,-123087040093,0,0,38766992500,-52000000000,23900000000,9301267906,-103118779687,83000000000,-25293602557,97505823672,-87341711331,0,-1111500,0,67869398284,70021961211,68277420348,0,138299381559
2020,1,347993241793,-261640330839,-49039362783,-2888797670,-26894302205,56215207097,-110937412120,7636537083,-47191756727,-21088009837,0,-2600000000,10000000000,-1200009221,0,1942071295,-12945947763,1200009221,-367822876,117433513577,-154044432753,0,0,0,-35778732831,-95916437321,138162177379,0,42245740058
2020,2,420857253106,-266770088995,-35905736236,-4091519133,0,12951369759,-69705257744,0,57336020757,-15977393612,0,0,70000000000,0,0,5373215772,59395822160,0,-589876169,75109275989,-110478178417,0,-75328709925,0,-111287488522,5444354395,42245740058,0,47690094453
