Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,ST liabilities/ Equity,ST liabilities/ Total Assets,ROE %,ROA %,Net Profit per Employees,Dividend Yield,Cash Dividend Ratio,Dividend Payout Ratio,Gross profit margin %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,Total assets growth rate,Equity growth rate,Capital growth rate,Net Interest Margin (NIM),Average Yield on Earning Assets (YOEA),Average Cost of Financing (COF),Non-interest income/ Net Interest Income,Cost-to-Income Ratio,Preprovision ROA % %,Average Loans Growth %,Aver Deposit Growth %,CAR - Tier 1,CAR - Tier 2,Equity/Liabilities,Equity/Loans,Equity/Assets,Loans/Deposit Ratio,NPLs/Loans Ratio,Loan-loss reserves/NPLs,Loan-loss reserves/Loans,Provision Charges/Loans
2011,0,300000000,300000000,11520.4433215167,3050.50139292333,10279.7377379433,9191.97129782,1315.38720423333,1315.38720423333,1307.27853692833,1315,0,4.16450071685469,0.806370440275779,0.118124020985863,0.025938563985453703,123898323.789639,0,0,0,0.612798638451121,0.573425590930049,0.431203607146293,0.290523942183175,58.0060970881292,175.002187214073,7.98244042986557,7.98244042986557,8.03195317860223,0.91142325924118,3.44205710718844,1.02142683672208,1.14230121698598,0.419105339741427,0.0715846788735082,0,0.0636619625967467,0.170746995852916,0,0.0384530865900423,-0.387201361548879,0.0368622071574429,0.19910578953346,0.242971047955317,0,0,0.240124823595964,0.411255610308655,0.193629559724221,1.03272016681717,0.0277327144979676,-0.406735391928638,0.0112798765005759,-0.00467578223119665
2012,0,300000000,300000000,11482.89196193,3694.66376300333,9947.98678512333,-5652.05112350333,1170.08633216,1170.08633216,1020.642069525,1170,0,4.39382108144442,0.814602675005266,0.10173188520205599,0.0192711482411241,110212213.390267,0,0,0,0.487828278245873,0.422007933477706,0.316696296934164,0.351872739333651,-58.9287002665471,-66.047360107696,8.97369682168393,8.97369682168393,10.2876417830657,0.914403796083021,2.84193655323718,1.05548994251804,-1.85773266564011,0.0409989259731092,-0.00325954119461114,0,0.0643525634943164,0.162464209211284,0,0.0273247222726289,-0.512171721754127,0.0296846257985861,0.152265940716199,0.307657179822161,0,0,0.227592335114215,0.355746960159695,0.185397324994734,0.91000018420425,0.029258095664362,-0.500755752026059,0.014651159697258,-0.00806699486380933
2013,0,300000000,300000000,11585.68590787,3544.74779033,9823.34499984,7146.75928908333,1044.75568998,1044.75568998,1011.586952215,1045,0,5.14900019392499,0.837371935524093,0.0905782485488827,0.0156897257124657,98407129.3544741,0,0,0,0.447457763935585,0.369943846383286,0.294733434302455,0.337595027650476,23.6110192746859,-33.6996691362704,10.0501965202994,10.0501965202994,10.3797305580197,0.906290752528298,2.96212893584243,1.06888234101225,1.46919737678009,0.150213450999734,0.0089519213697038,0,0.0567468966152339,0.131072056091747,0,-0.0423520333286642,-0.552542236064415,0.0238197936405753,0.252507459111268,0.250202034784444,0,0,0.194212461125918,0.286570412306558,0.162628064475907,0.911678262229808,0.0247118370597878,-0.417405253340025,0.0103148506084382,-0.00755820564336339
2014,0,300000000,300000000,11213.69037841,2791.68666666667,8841.44609211333,2929.34517941333,586.376666666667,586.376666666667,575.984166666667,567,0,5.8677734652167,0.85439240169107,0.051437956837400906,0.00791046126857136,55231711.1459969,0,0,0,0.372761508574267,0.279057105262529,0.210043868342436,0.265874920634921,-5.67269655542565,-27.2397468989807,17.9065788202123,17.9065788202123,18.2296677715389,0.93635544104338,3.76116708417611,1.18758853366375,3.58441882294761,0.0810312906411534,-0.032108200793473,0,0.0396817629750109,0.10473151317302,0,0.0497708881125137,-0.627238491425733,0.0140385696533815,0.115251214145181,0.245564641011284,0,0,0.170422393762788,0.248705536877042,0.14560759830893,0.816296686164802,0.0195339194118115,-0.516605263098485,0.0100913255770835,-0.00611792730990825
2015,0,300000000,300000000,11244.49,2830.80666666667,8995.49,-3202.77333333333,550.783333333333,550.783333333333,517.448333333333,558,0,6.50656188052993,0.86678322034569,0.0490496847075665,0.00682420360500423,51879120.8791209,0.0380952380952381,1.37695833333333,0.726238387750779,0.326548851799605,0.24923402281093,0.194567626189001,0.269600634920635,-68.6012873148637,-158.386321580473,19.063757678458,19.063757678458,20.2918809929494,0.93379068325909,3.70919007773991,1.16725158940758,-3.27840871244921,0.0960145246760169,0.00274660888170231,0,0.038434438019848,0.0985763715142012,0,0.0242669227776697,-0.673451148200395,0.0114532715195701,0.198981566778731,0.211840496506484,0,0,0.153690999695611,0.208000390184131,0.13321677965431,0.807634901256103,0.0112567628627578,-0.754801108664454,0.00849661708878243,-0.00441487396075802
2016,0,300000000,300000000,11212.9533333333,3084.48333333333,8777.88666666667,6568.42,403.3,403.3,316.655,368,0,8.05233054865712,0.889531210264041,0.03591682223251,0.0043386393540731,37987441.1302983,0,0,0,0.263323409106874,0.163869691844663,0.130751233323787,0.293760317460317,67.1425492366679,237.994799830257,26.0352095214481,26.0352095214481,33.1591163884985,0.93641698916075,3.40413575477254,1.19618769286153,1.59855794848685,0.202540154626143,-0.00280463290613153,0,0.0321620491568397,0.0938750835958048,0,0.16825012691857,-0.736676590893126,0.00873770194404679,0.218797539817526,0.139850950428558,0,0,0.124187649023769,0.170181690288271,0.110468789735959,0.863572057690191,0.010606361621332,-0.809873598855235,0.00858981225702819,-0.0051149354263649
2017,0,300000000,300000000,11838.6566666667,3757.18,9464.95333333333,8789.23,672.31,672.31,578.6225,634,0,9.50986499875971,0.904851299220493,0.0583308497757857,0.00595159362843413,63325902.6687598,0,0,0,0.284744586808901,0.22374404917163,0.178940056105909,0.357826666666667,40.2682973792522,152.966887923208,15.6177953622585,15.6177953622585,18.1465463233801,0.886924952352421,2.79464917837314,1.10935570733576,1.19464389940871,0.22579866650063,0.0558018315721758,0,0.0347574472867417,0.0970583576496185,0,0.0816766381985193,-0.715255413191099,0.00947068032425301,0.248859392427741,0.141334675453359,0,0,0.105153963818668,0.143873795077216,0.0951487007795069,0.944928861340477,0.00838994449495317,-1.06168702621795,0.00890749522098051,-0.00309354313474088
2018,0,323695800,323695800,11585.4051859802,3880.68674354131,9404.12572544964,2947.3536573536,716.379390773683,716.379390773683,493.50346837988,644,0,10.2821718721959,0.91136458375852,0.0635160586292809,0.0058236784771144405,72806593.4065934,0,0,0,0.26089469351883,0.230927221170518,0.184601189973905,0.369589213670601,8.37575508044975,91.062782489892,14.6570380656262,14.6570380656262,21.276446211149,0.906312712541668,2.70570666840742,1.11653122326775,3.5625178450515,0.133496504723616,0.0559044283458963,0.078986,0.0272918906239279,0.0887911762796432,-0.0614806651240375,0.287799103676281,-0.73910530648117,0.00823053638849108,0.193898864446878,0.117973600867732,0,0,0.097255717219054,0.127244427370608,0.0886354162414795,1.00910208761803,0.00942311538201318,-0.918996968147545,0.00865981446657461,-0.00139016764382593
2019,0,323695800,323695800,11714.2514669637,3715.86223855855,9420.61651711267,18164.9190381834,209.066660735172,209.066660735172,146.324882806635,212,0,12.4768166179394,0.925798500614094,0.0179459005640546,0.00144893707574206,21247723.7048666,0,0,0,0.134026266847022,0.0714336191365379,0.0562632969989416,0.353891641767481,33.6456461382425,59.0221738402563,50.2232157106126,50.2232157106126,71.7581302550948,0.896344083923063,2.82572370176811,1.11457673507107,0.578037258406084,0.207808058099443,0.011121430706583,0,0.0236115634836712,0.0913161000257676,0,0.192588329844127,-0.865973733152978,0.00345155078916906,0.135981671277485,0.127186024508462,0.16587452299808,0,0.0801486493407446,0.113258488851958,0.0742014993859061,1.01697630298585,0.010213847846953,-0.865573348617951,0.00884083448316134,-0.00239189959772136
