Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,ST liabilities/ Equity,ST liabilities/ Total Assets,ROE %,ROA %,Net Profit per Employees,Dividend Yield,Cash Dividend Ratio,Dividend Payout Ratio,Gross profit margin %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,Total assets growth rate,Equity growth rate,Capital growth rate,Net Interest Margin (NIM),Average Yield on Earning Assets (YOEA),Average Cost of Financing (COF),Non-interest income/ Net Interest Income,Cost-to-Income Ratio,Preprovision ROA % %,Average Loans Growth %,Aver Deposit Growth %,CAR - Tier 1,CAR - Tier 2,Equity/Liabilities,Equity/Loans,Equity/Assets,Loans/Deposit Ratio,NPLs/Loans Ratio,Loan-loss reserves/NPLs,Loan-loss reserves/Loans,Provision Charges/Loans
2011,4,300000000,300000000,11625.6664839167,3050.50139292333,10351.92927245,9191.97129782,1315.38720423333,1315.38720423333,1307.27853692833,1315,0,3.93815387054887,0.79749517203909,0.118124020985863,0.025938563985453703,0,0,0,0,0.612798638451121,0.573425590930049,0.431203607146293,0,0,0,0,0,0,0,0,0,0,0.419105339741427,0.0715846788735082,0,0.0636619625967467,0.170746995852916,0,0.0384530865900423,-0.387201361548879,0.0368622071574429,0.19910578953346,0.242971047955317,0,0,0.240124823595964,0.411255610308655,0.193629559724221,1.03272016681717,0.0277327144979676,-0.406735391928638,0.0112798765005759,-0.00467578223119665
2012,4,300000000,300000000,11562.0629554833,3694.66376300333,9783.50799973667,-5970.61165683667,1170.08633216,1170.08633216,1020.642069525,1170,0,4.48386788003146,0.817646956149085,0.10173188520205599,0.0192711482411241,0,0,0,0,0.487828278245873,0.422007933477706,0.316696296934164,0,0,0,0,0,0,0,0,0,0,0.0409989259731092,-0.00325954119461114,0,0.0643525634943164,0.162464209211284,0,0.0273247222726289,-0.512171721754127,0.0296846257985861,0.152265940716199,0.307657179822161,0,0,0.227592335114215,0.355746960159695,0.185397324994734,0.91000018420425,0.029258095664362,-0.500755752026059,0.014651159697258,-0.00806699486380933
2013,4,300000000,300000000,11337.4185433533,3544.74779033,9075.33445265,7146.75928908333,1044.75568998,1044.75568998,1011.586952215,1045,0,4.6820416441704,0.824006921697596,0.0905782485488827,0.0156897257124657,0,0,0,0,0.447457763935585,0.369943846383286,0.294733434302455,0,0,0,0,0,0,0,0,0,0,0.150213450999734,0.0089519213697038,0,0.0567468966152339,0.131072056091747,0,-0.0423520333286642,-0.552542236064415,0.0238197936405753,0.252507459111268,0.250202034784444,0,0,0.194212461125918,0.286570412306558,0.162628064475907,0.911678262229808,0,0,0.0103148506084382,-0.00755820564336339
2014,4,300000000,300000000,11213.69037841,2671.72174568667,8841.44609211333,2929.34517941333,586.375540166667,586.375540166667,575.983230289167,593,0,5.8677734652167,0.85439240169107,0.0514378580189082,0.00791044607162522,0,0,0,0,0.344597414479894,0.291586607797404,0.219474779180629,0,0,0,0,0,0,0,0,0,0,0.0810312906411534,-0.032108200793473,0,0.0396817760662126,0.104731519318537,0,0.00442800859188038,-0.655402585520106,0.0124201936725551,0.115251214145181,0.245564641011284,0,0,0.170422393762788,0.248705536877042,0.14560759830893,0.816296686164802,0.0195339194118115,-0.516605263098485,0.0100913255770835,-0.00331232756744444
2015,4,300000000,300000000,11244.49,2830.80666666667,8995.49,-3202.77333333333,550.783333333333,550.783333333333,517.448333333333,558,0,6.50656188052993,0.86678322034569,0.0490496847075665,0.00682420360500423,53508743.5233161,0,0,0,0.326548851799605,0.24923402281093,0.194567626189001,0,0,0,0,0,0,0,0,0,0,0.0960145246760169,0.00274660888170231,0,0.038434438019848,0.0985763715142012,0,0.0242669227776697,-0.673451148200395,0.0114532715195701,0.198981566778731,0.211840496506484,0,0,0.153690999695611,0.208000390184131,0.13321677965431,0.807634901256103,0.0112567628627578,-0.754801108664454,0.00849661708878243,-0.00441487396075802
2016,3,300000000,300000000,10846.5866666667,2572.37666666667,8435.13,257.21,112.69,112.69,60.385,558,0,7.03411180660214,0.875530733941462,0.0101447427054748,0.0013020642515384601,10947862.6943005,0,0,0,0.159240546679919,0.0591307908510029,0.0438077368140747,0,-363.493829549364,-1278.99896800826,0,0,0,0,0,0,0,-0.0172990549115976,-0.00256013497110041,0,0.0337229629916617,0.0973187343523485,0,0.131408580029522,-0.789111697810834,0.00473298641532992,0.0245600735488072,0.0343694925485396,0,0,0.142164359551608,0.188597313077037,0.124469266058538,0.774646319064363,0.0147415331266321,-0.628676123675023,0.009267649903078,-0.0046555866384314
2016,4,300000000,300000000,11212.9533333333,3084.48333333333,8777.88666666667,6568.42,403.3,403.3,316.655,368,0,8.05233054865712,0.889531210264041,0.03591682223251,0.0043386393540731,39180699.4818653,0,0,0,0.263323409106874,0.163869691844663,0.130751233323787,0,0,0,0,0,0,0,0,0,0,0.202540154626143,-0.00280463290613153,0,0.0321620491568397,0.0938750835958048,0,0.16825012691857,-0.736676590893126,0.00873770194404679,0.218797539817526,0.139850950428558,0,0,0.124187649023769,0.170181690288271,0.110468789735959,0.863572057690191,0.010606361621332,-0.809873598855235,0.00858981225702819,-0.0051149354263649
2017,1,296200000,296200000,11402.6666666667,6668.75084402431,9027.73666666667,3338.61580013504,1250.7157326131,1250.7157326131,1226.05840648211,368,0,8.41772129326473,0.893817201756101,0.111408850017931,0.012839527481183399,97285189.0756302,0,0,0,0.347474084739207,0.258251471687109,0.187548727170371,0.642275916789397,-9.30155746825887,2.06713509985334,8.30164659263298,8.30164659263298,8.46860145088164,0.91057647333957,1.55696325186657,1.1501221605563,3.10997150363334,0.0579663241361337,0.0169191227051095,0,0.0640969813069718,0.172764580850489,0,0.0559472945791694,-0.667069421452067,0.0237879676781561,0.100335523257376,0.0733414856639563,0,0,0.118796995666764,0.157280221832792,0.106182798243899,0.885290492038692,0.00961681566861911,-0.811759249962948,0.00780653907419017,-0.00932367229688395
2017,2,296200000,296200000,11519.56,3719.0175557056,9226.61666666667,9095.32410533423,689.601620526671,689.601620526671,594.25641458474,634,-0.0575109942434104,8.98065869413994,0.899806212130354,0.0605460093425996,0.00662634311203661,49662047.1675176,0,0,0,0.318912137461612,0.231952852874934,0.185425750268026,0.355376737286728,21.7379367868666,42.9380774793825,15.1754283755997,15.1754283755997,17.610243226929,0.908454836816684,2.81391519218427,1.13421857416135,1.15059121355142,0.0706384417674357,0.0102514031805425,0,0.033682615403881,0.0963983914428493,0,0.13211112870945,-0.72643594221305,0.0113965899685402,0.0523928704353138,0.0427967649636913,0,0,0.111350406919764,0.15098217525305,0.100193787869647,0.893437181038944,0.00971770803274638,-0.886027577091323,0.00861015730313516,-0.0046922956308875
2017,3,296200000,296200000,11677.5266666667,4034.09520594193,9312.97,5719.24375422012,866.151249155976,866.151249155976,777.09824442944,368,0.281845845055859,8.8214396427554,0.898181932957494,0.07466749399657101,0.007800007638750201,67372373.9495798,0,0,0,0.325474370637184,0.266886992122347,0.214707686591084,0.40316762002218,-23.8691785525498,-15.6362260945321,11.552254885911,11.552254885911,12.8761068136843,0.856859529044107,2.48035792146449,1.07441557312007,1.74953200632807,-0.00245861057161956,0.0137129080161627,0,0.0348233881099358,0.0955506635565167,0,0.0680164645678051,-0.726882907656625,0.0118239948345327,0.0306574550624104,0.00595023808407658,0,0,0.113360181614035,0.148499949408611,0.101818067042506,0.915380956638105,0.00862681743790877,-1.00825491978478,0.00869803112385666,-0.00318222217575566
