Year,Quarter,1. Interest and similar receipts,2. Interest and similar payments,3. Fees and commission income received,"4. Net receipts from dealing of foreign currrencies, gold",5. Net receipts from dealing of securities,6. Other operating income,7. Payments to employees and other operating expenses,8. Corporate income tax paid during the year,9. Cash flow from operating activities before changes in operating assets and liabilities,10. Increase/decrease in compulsory reserves with the SBV,11. Increase/decrease in placements with and loans to other credit institutions,12. Increase/decrease in trading securities,13. Increase/decrease in derivatives and other financial assets,14. Increase/decrease in loans and advances to customers,15. Increase/decrease in interest receivable,16. Increase/decrease in provision for loan losses,17. Increase/decrease in other operating assets,18. Increase/decrease in borrowings from the State and SBV,19. Increase/decrease in placments and borrowings from other credit institutions,20. Increase/decrease in deposits from customers,21. Increase/decrease in derivatives and other financial liabilities,"22. Increase/decrease in funds received from Gov, international and other institutions",23. Increase/decrease in valuable papers issued,24. Increase/decrease in accrued interest expenses,25. Increase/decrease in other operating liabilities,26. Net Cash Flows from Operating Activities before BIT,27. Business Income Tax Paid,28. Payment from reserves,29. Bad Debt Recoveries,NET CASH FLOWS FROM OPERATING ACTIVITIES,1. Purchase of fixed assets,2. Proceeds from disposal of fixed assets,3. Payments on disposal of fixed assets,4. Purchases of investment properties,5. Proceeds from disposal of investment properties,6. Payments on disposal of investment properties,7. Cash paid for investments in other entities,8. Proceeds from disposal of investment in other entities and other LT investments,9. Dividend income,NET CASH FLOWS FROM INVESTING ACTIVITIES,1. Increase in charter captial,2. Proceeds from issuance of convertible bonds,3. Payments for redemption of convertible bonds,4. Dividend paid,5. Purchase of treasury shares,6. Proceeds from selling of treasury shares,NET CASH FLOWS FROM FINANCING ACTIVITIES,Net Increase/Decrease in cash and cash equivalents,Cash and Cash Equivalents at beginning of the period,Foreign Exchange Differences Adjustment,CASH AND CASH EQUIVALENTS AT THE END OF PERIOD
2011,0,2864594995010,-2108769815121,55691778228,-8073291749,304448243,0,-342242229407,-64619531416,396886353788,0,-350000000000,-1050000000000,676363636,-1395420180307,0,0,319709375855,0,3328461752951,1579935533270,-720000000,-26032541500,-49727000000,0,17559106044,2771328763737,0,-13737374391,0,2757591389346,-58600608910,0,0,0,0,0,-5191100000,0,686250000,-63105458910,0,0,0,-150000000000,0,0,-150000000000,2544485930436,2321949834251,0,4866435764687
2012,0,3495723785578,-2641160733360,-2328040309,-27798203876,0,-7255892456,-553305390129,-126104350156,137771175292,0,-1100000000000,-800223203147,0,-1279621064745,0,0,159621268805,0,-1760430658349,2959778027577,0,47784080000,-50273000000,0,18069345040,-1667524029527,0,-28091307524,0,-1695615337051,-154233405917,0,0,0,0,0,0,4920000000,639740125,-148673665792,0,0,0,-300000000000,-34200000000,0,-334200000000,-2178489002843,4866435764687,0,2687946761844
2013,0,3475870293333,-2383074527777,676358897,337723887,0,-95791624989,-561480124632,-156953221149,279584877570,0,1415000000000,437087728136,-326745340,-2445150230873,0,0,-287904741247,0,619913531919,2652129935061,0,-23701608467,-500000000000,0,13404363175,2160037109934,0,-16009323209,0,2144027786725,-100214018879,0,0,0,0,0,-650009201,0,722531792,-100141496288,0,0,0,-266579200000,0,0,-266579200000,1777307090437,2687946761844,0,4465253852281
2014,0,1971416111930,-1307120340715,-362802277,-279534819,0,-1595140289,-490033881922,-44711687141,127312724767,0,85000000000,337596469379,326745340,-1397839040855,0,-31704781637,-52371060885,0,-845421365813,3266900365995,7004652427,-78754950033,-500000000000,0,-18314883973,899734874712,0,-20931320888,0,878803553824,-445601103895,11616014321,0,0,0,0,0,23322000000,4284675000,-406378414574,0,0,0,-266580000000,0,0,-266580000000,205845139250,3979798730514,0,4185643869764
2015,0,1911472000000,-1293165000000,9047000000,-10143000000,0,8984000000,-532359000000,-32489000000,65522000000,0,0,-472027000000,0,-2691517000000,0,-24613000000,-31661000000,312218000000,-1609445000000,3510309000000,-6450000000,0,0,0,-13168000000,-960832000000,0,0,0,-960832000000,-560996000000,14962000000,0,0,0,0,0,22000000000,390000000,-523644000000,0,0,0,0,0,0,0,-1484476000000,4185644000000,0,2701168000000
2016,0,2149007000000,-1391088000000,31721000000,72595000000,0,13763000000,-640693000000,-52961000000,186100000000,0,0,504165000000,0,-3548455000000,0,-7575000000,-195518000000,-111290000000,2281098000000,2808324000000,-555000000,23839000000,0,0,42996000000,1983129000000,0,-12603000000,0,1970526000000,-494297000000,208963000000,0,0,0,0,0,22709000000,474000000,-262151000000,0,0,0,-118480000000,0,0,-118480000000,1589895000000,2701168000000,0,4291063000000
2017,0,2641318000000,-1788075000000,30376000000,14573000000,0,11314000000,-739481000000,-55090000000,120244000000,0,0,740052000000,0,-4919064000000,0,-5336000000,82512000000,-200928000000,3550563000000,3235032000000,0,0,0,0,48160000000,2651235000000,0,-14466000000,0,2636769000000,-184873000000,105228000000,0,0,0,0,0,0,445000000,-79200000000,0,0,0,0,0,0,0,2557569000000,4291063000000,0,6848632000000
2018,0,3152407000000,-2128766000000,50895000000,113343000000,0,74706000000,-856523000000,-54673000000,362510000000,0,0,757308000000,-987000000,-4786491000000,0,-50369000000,-7518000000,255545000000,964464000000,3081965000000,0,0,300000000000,0,110261000000,986688000000,0,-32642000000,0,954046000000,-174464000000,143043000000,0,0,0,0,0,0,724000000,-30697000000,0,0,0,0,0,0,0,923349000000,6848632000000,0,7771981000000
2019,0,4188971000000,-2750964000000,76456000000,90569000000,0,1870000000,-972867000000,-48257000000,602415000000,0,0,723199000000,134000000,-4007651000000,0,-127984000000,74182000000,-255545000000,4288435000000,3714615000000,0,0,900000000000,0,-15849000000,5895951000000,0,-16043000000,0,5879908000000,-91664000000,9450000000,0,0,0,0,0,0,835000000,-81379000000,0,0,0,0,0,0,0,5798529000000,7771981000000,0,13570510000000
