Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2009,4,2013619606955,2012079067397,1029787766333,1029787766333,0,0,501459840492,577327557397,0,0,0,-75867716905,480831460572,0,0,0,0,0,0,0,0,0,136935823988,0,0,335910525240,0,0,8410880344,0,-425769000,0,0,0,0,1540539558,0,0,1388867983,0,0,0,0,151671575,0,38335148853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35046343513,16181032783,29681296776,-13500263993,0,0,0,0,0,18865310730,22229363434,-3364052704,0,0,0,0,0,0,0,0,0,3288805340,0,1547851527,0,0,0,1740953813,0,0,2051954755808,1482995256475,1482995256475,170700000000,170700000000,0,0,0,0,0,945100500068,0,14080696,0,50460493503,0,0,5552355590,0,0,0,0,-25283220728,2942265000,333508782346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568959499333,568959499333,350000000000,300000000000,300000000000,0,50000000000,0,0,0,0,0,0,0,0,0,218959499333,218959499333,0,218959499333,0,0,0,0,0,0,0,2051954755808,0,0
2010,1,2381225812088,2377393789803,1051209337168,1051209337168,0,0,417189951594,492956657156,0,0,0,-75766705562,908994501041,0,0,0,0,0,0,0,0,0,2687244151,0,0,899882420284,0,0,6424836606,0,0,0,0,0,0,3832022285,0,0,1653069619,0,0,0,0,2178952666,0,36556520907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33120212291,14701270896,30155945719,-15454674823,0,0,0,0,0,18156013433,22279363434,-4123350001,0,262927962,0,0,0,0,0,0,0,3436308616,0,1513677787,0,0,0,1922630829,0,0,2417782332995,1599414210424,1599414210424,200000000000,200000000000,0,0,0,0,0,941766966433,0,525895191,40000000,77091689430,49955420,0,7257031245,0,0,0,0,1065873834,22666300000,348950498871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818368122571,818368122571,545000000000,450000000000,450000000000,0,95000000000,0,0,0,0,0,0,0,22140925680,0,251227196891,251227196891,0,251227196891,0,0,0,0,0,0,0,2417782332995,0,0
2010,2,2892428047673,2889456159224,1033481987634,1033481987634,0,0,466693765907,542460471469,0,0,0,-75766705562,1389258956138,0,0,0,0,0,0,0,0,0,5126272190,0,0,1372081595707,0,0,12051088241,0,0,0,21449545,21449545,0,2971888449,0,0,1730362452,0,0,0,0,1241525997,0,37693986113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33360425859,13712318752,31028673546,-17316354794,0,0,0,0,0,19385179145,24314424434,-4929245289,0,262927962,0,0,0,0,0,0,0,4333560254,0,4333560254,0,0,0,0,0,0,2930122033786,2022096747457,2022096747457,220000000000,220000000000,0,0,0,0,0,929716572363,0,54139446688,4122768000,104730982160,682418041,0,16712622441,0,0,0,0,5638605884,4893072000,681460259880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908025286329,908025286329,694995090000,599998400000,599998400000,0,95000000000,0,0,-3310000,0,0,0,0,22140925680,0,190889270649,190889270649,0,190889270649,0,0,0,0,0,0,0,2930122033786,0,0
2010,3,3069321352216,3063723955522,912007492441,912007492441,0,0,455115868086,530882573648,0,0,0,-75766705562,1696600594995,0,0,0,0,0,0,0,0,0,7907199367,0,0,1677368685637,0,0,11324709991,0,0,0,0,0,0,5597396694,0,0,2516935936,0,0,0,0,3080460758,0,39636587825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33518539724,14490341964,33313730941,-18823388977,0,0,0,0,0,18765269798,24649114434,-5883844636,0,262927962,0,0,0,0,0,0,0,6118048101,0,6118048101,0,0,0,0,0,0,3108957940041,1760716847434,1760716847434,223125000000,223125000000,0,0,0,0,0,709474775686,0,1944290589,0,90513680287,1527421858,0,14067102022,0,0,0,0,6146958904,56163830000,657753788088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348241092607,1348241092607,1094986690000,999990000000,999990000000,0,95000000000,0,0,-3310000,0,0,0,-681750000,22140925680,0,231795226927,231795226927,0,231795226927,0,0,0,0,0,0,0,3108957940041,0,0
2010,4,3078506737528,3074603461932,1368760551178,1368760551178,0,0,387448617449,450016572921,0,0,0,-62567955472,1318394293305,0,0,0,0,0,0,0,0,0,8601443053,0,0,1298352029523,0,0,11440820729,0,0,0,0,0,0,3903275596,0,0,2724934851,0,0,0,0,1178340745,0,41320516839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34323051394,14009403538,34306988341,-20297584803,0,0,0,0,0,20050719894,26747949334,-6697229440,0,262927962,0,0,0,0,0,0,0,6997465445,0,6997465445,0,0,0,0,0,0,3119827254367,1859377184752,1859377184752,150650000000,150650000000,0,0,0,0,0,852061845629,0,99746390293,0,35330409177,0,0,10701062587,0,0,0,0,373129121,3518608000,706995739945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260450069615,1260450069615,1094986690000,999990000000,999990000000,0,95000000000,0,0,-3310000,0,0,0,-681750000,22140925680,0,144004203935,144004203935,0,144004203935,0,0,0,0,0,0,0,3119827254367,0,0
2011,1,2218160303862,2214238396603,811739740670,811739740670,0,0,482990600784,627161495244,0,0,0,-144170894460,919500174072,0,0,0,0,0,0,0,0,0,8209582287,0,0,921715523243,0,0,4389171325,0,-14814102783,0,7881077,7881077,0,3921907259,0,0,2085051173,0,72900370,0,0,1763955716,0,46325014720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36820035419,12745670882,34329882641,-21584211759,0,0,0,0,0,23811436575,31251949334,-7440512759,0,262927962,0,0,0,0,0,0,0,9504979301,0,9504979301,0,0,0,0,0,0,2264485318582,1065209140410,1065209140410,0,0,0,0,0,0,0,519911554661,0,79276617,23755732654,14921937187,0,0,0,0,0,0,0,7986292201,376700500,498177646590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199276178172,1199276178172,1094986690000,999990000000,999990000000,0,95000000000,0,0,-3310000,0,0,0,0,32656202830,0,71633285342,71633285342,0,71633285342,0,0,0,0,0,0,0,2264485318582,0,0
2011,2,1867143346787,1862892306098,718031346564,648031346564,0,70000000000,419868235759,599793494697,0,0,0,-179925258938,724992723775,0,0,0,0,0,0,0,0,0,1133589225,0,0,780035831205,0,0,8192103141,0,-64368799796,0,0,0,0,4251040689,0,0,2688624916,0,0,0,0,1562415773,0,53184351477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43788206937,11587740039,34329882641,-22742142602,0,0,0,0,0,25342153493,33710560027,-8368406534,0,6858313405,0,0,0,0,0,0,0,9396144540,0,2973513711,0,0,0,6422630829,0,0,1920327698264,820154862913,820154862913,0,0,0,0,0,0,0,440943960421,0,2102389532,0,33596584083,0,0,20082904421,0,0,0,0,8349095155,3910000,315076019301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100172835351,1100172835351,1094986690000,999990000000,999990000000,0,95000000000,0,0,-3310000,0,0,0,0,32656202830,0,-27470057479,-27470057479,0,-27470057479,0,0,0,0,0,0,0,1920327698264,0,0
2011,3,1874982425349,1871481237799,793401776867,793401776867,0,0,421948970471,615406707316,0,0,0,-193457736845,656130490461,0,0,0,0,0,0,0,0,0,1883441727,0,0,715350349513,0,0,2527685817,0,-63630986596,0,0,0,0,3501187550,0,0,2221232383,0,0,0,0,1279955167,0,51336497080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42139686357,10465427486,34367662041,-23902234555,0,0,0,0,0,24815945466,34196800427,-9380854961,0,6858313405,0,0,0,0,0,0,0,9196810723,0,9196810723,0,0,0,0,0,0,1926318922429,814281482395,814281482395,0,0,0,0,0,0,0,568527533110,0,1814902864,0,32600918203,16092727,0,8038807242,0,0,0,0,120226160,144250000,203018752089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112037440034,1112037440034,1094986690000,999990000000,999990000000,0,95000000000,0,0,-3310000,0,0,0,0,32656202830,0,-15605452796,-15605452796,0,-15605452796,0,0,0,0,0,0,0,1926318922429,0,0
2011,4,1476297167839,1473500378981,673179701665,673179701665,0,0,335481850086,570634485753,0,0,0,-235152635667,464838827230,0,0,0,0,0,0,0,0,0,2967792875,0,0,584184603060,0,0,2520197254,0,-124833765959,0,0,0,0,2796788858,0,0,1784786607,0,0,0,0,1012002251,0,49757723251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41862344517,9420220740,34483712041,-25063491301,0,0,0,0,0,25583810372,35969683151,-10385872779,0,6858313405,0,0,0,0,0,0,0,7895378734,0,7895378734,0,0,0,0,0,0,1526054891090,486292030105,486292030105,0,0,0,0,0,0,0,369378809628,0,1052652039,0,373531810,11100386195,0,0,0,0,0,0,188181500,112760000,104085708933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039762860985,1039762860985,1094986690000,999990000000,999990000000,0,95000000000,0,0,-3310000,0,0,0,0,32656202830,0,-87880031845,-87880031845,0,-87880031845,0,0,0,0,0,0,0,1526054891090,0,0
2012,1,1997915480059,1984483146918,851483286392,781483286392,0,70000000000,303670265533,533717294090,0,0,0,-230047028557,829329594993,0,0,0,0,0,0,0,0,0,1252288704,0,0,667780120188,0,0,285990092060,0,-125692905959,0,0,0,0,13432333141,0,0,2039456659,0,0,0,0,11392876482,0,53092779729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43471008278,10949485573,37362330607,-26412845034,0,0,0,0,0,25553209300,37061143151,-11507933851,0,6968313405,0,0,0,0,0,0,0,9621771451,0,9621771451,0,0,0,0,0,0,2051008259788,982010393917,982010393917,0,0,0,0,0,0,0,661646261777,0,645548683,0,1300508651,697815245,0,13469662301,0,0,0,0,230366542,500000,304019730718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068997865871,1068997865871,1094986690000,999990000000,999990000000,0,95000000000,0,0,-3310000,0,0,0,0,32656202830,0,-58645026959,-58645026959,0,-58645026959,0,0,0,0,0,0,0,2051008259788,0,0
