date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,79910,33295,3390,71250,49440,5410
2019-12-03,32102,11350,1940,75608,40670,7280
2019-12-04,6440,2000,0,19130,9900,10670
2019-12-05,35727,22317,2320,27953,16033,7340
2019-12-06,29352,8000,200,24078,10530,0
2019-12-09,35322,7480,7210,21618,12450,70
2019-12-10,9218,4500,240,15202,4520,430
2019-12-11,61888,46018,500,70922,51252,6000
2019-12-12,2970,0,0,2630,0,30
2019-12-13,8915,1695,1100,24705,15040,460
2019-12-16,16164,1294,1550,34216,20416,3410
2019-12-17,11179,5700,2170,44241,34121,3280
2019-12-18,13364,7701,450,11646,6030,1030
2019-12-19,16879,5610,530,41641,29561,710
2019-12-20,12072,6780,500,13018,4360,0
2019-12-23,24920,14580,2010,8680,1490,640
2019-12-24,93424,63844,3430,40806,24620,4070
2019-12-25,59096,38436,2070,49074,32864,870
2019-12-26,36890,13740,2620,35510,16380,780
2019-12-27,43470,32320,530,90100,71250,120
2019-12-30,31193,16834,2100,31797,3000,7490
2019-12-31,17740,10770,1020,8390,4280,10
2020-01-02,7636,0,6470,22134,12396,100
2020-01-03,39002,8500,970,73258,36998,3240
2020-01-06,58115,15920,12870,70185,54650,8950
2020-01-07,165570,113990,4160,72500,22570,18030
2020-01-08,164421,80690,18930,104099,43389,11580
2020-01-09,26421,15410,1330,30159,8960,4160
2020-01-10,42862,31917,2030,39978,19180,1700
2020-01-13,12735,2855,5160,69745,45715,6000
2020-01-14,26276,6400,330,129274,113544,0
2020-01-15,15608,0,1030,63572,39420,3780
2020-01-16,25610,6500,2060,55480,30830,1160
2020-01-17,23861,3330,1330,54669,35769,4210
2020-01-20,16053,0,21100,22377,8850,710
2020-01-21,58810,20610,2500,263060,193910,2900
2020-01-22,52365,24575,0,43855,11000,2010
2020-01-30,71683,24740,810,105977,56361,220
2020-01-31,45693,25500,4500,172267,116557,6260
2020-02-03,60520,29190,9270,135890,81390,2300
2020-02-04,32565,6700,7730,132475,90160,1600
2020-02-05,29549,14130,4420,93171,64580,2310
2020-02-06,98413,67033,2180,38407,12680,9350
2020-02-07,36266,0,6830,56854,17750,50
2020-02-10,17773,0,9620,35717,23130,2080
2020-02-11,48902,16212,5010,113418,73968,1030
2020-02-12,306607,239070,17430,23483,7000,50490
2020-02-13,92881,58946,7940,81639,44974,5120
2020-02-14,51702,30762,1030,52388,19270,140
2020-02-17,24514,10000,7650,77846,31150,360
2020-02-18,69309,25749,9330,69171,36940,7660
2020-02-19,33569,8089,4680,64511,41530,3110
2020-02-20,78819,47539,2860,125891,72821,2740
2020-02-21,116390,22273,15990,154420,87857,35750
2020-02-24,113284,60400,13050,289376,196321,8980
2020-02-25,121872,65000,5450,140718,73268,27130
2020-02-26,57116,15000,18200,90824,14710,3300
2020-02-27,69954,3950,3380,103916,53576,8800
2020-02-28,49193,20590,8220,101967,46017,6340
2020-03-02,114438,47428,9690,81122,25940,32000
2020-03-03,123053,56120,8000,96137,46292,9120
2020-03-04,68506,29990,6470,87024,25254,11140
2020-03-05,50844,3480,6380,112666,36587,6040
2020-03-06,112794,23885,26740,75196,34786,3600
2020-03-09,47767,17155,7150,356773,253575,30
2020-03-10,102750,61160,1960,144660,65510,3300
2020-03-11,90938,55553,21530,299752,171707,14700
2020-03-12,161926,145376,26050,545374,431404,8200
2020-03-13,178084,107425,24350,1091436,908826,1780
2020-03-17,175280,116240,5030,164870,75780,12270
2020-03-18,68633,26400,8890,94777,26247,19110
2020-03-19,119072,71459,24420,148988,62458,13540
2020-03-20,116845,54410,5840,161245,65720,11140
2020-03-23,41027,21790,1500,102583,47050,8000
2020-03-24,103095,31270,29350,255345,128795,4570
2020-03-25,68914,10000,7030,106386,36786,13200
2020-03-26,508831,374980,9600,65259,43499,35980
2020-03-27,61533,22320,15810,179317,96677,12400
2020-03-30,96140,46290,1690,178760,94160,2060
2020-03-31,135270,64820,13690,433300,192130,39920
2020-04-01,66320,11190,8900,71670,17430,9230
2020-04-02,68995,68995,0,68995,68995,0
2020-04-03,211541,93941,11660,242599,130109,35260
2020-04-06,550130,416700,49200,189640,95620,33030
2020-04-07,650800,487015,23380,133140,70275,74470
2020-04-08,600230,430380,30990,196540,94600,81110
2020-04-09,240100,118870,18320,350530,252830,29500
2020-04-10,240853,122872,14590,402537,307057,8310
2020-04-13,135871,44110,7960,286329,206839,17200
2020-04-14,309007,175982,9020,161863,65228,32550
2020-04-15,265727,174367,20750,316783,238144,31880
2020-04-16,325776,237512,34850,162874,108044,9030
2020-04-17,486849,277029,46050,577011,414501,68310
2020-04-20,188055,86250,4340,376245,253175,115490
2020-04-21,134203,55273,30310,401707,281137,49600
2020-04-22,207653,104463,28800,159527,81397,27650
2020-04-23,83481,40920,4420,166569,98004,2630
2020-04-24,66816,9800,19520,216934,161189,3490
2020-04-27,617125,390875,22060,257815,139755,87550
2020-04-28,125249,63229,6400,144071,76981,6360
2020-04-29,90537,41667,11970,102883,47350,8770
2020-05-04,271607,185790,32060,160353,105473,9090
2020-05-05,33395,14000,4870,55095,19450,11100
