Year,Quarter,Current Assets,Cash and cash equivalents,Cash,Cash equivalents,Short-term financial investments,Short-term investments,Provisions for impairments of short-term investments,Accounts receivable,Trade accounts receivable,Prepayments to suppliers,Intercompany receivables,Receivables from financial investments,Other receivables,Provision for doubtful debts,Inventories,Inventories,Provision for decline in inventories,Other current assets,Short-term prepaired expenses,Shortage of current assets waiting for solution ,VAT deductible,Receivables from State,Margin deposits,Others,LOANS AND ADVANCES TO CUSTOMERS,Loans and advances to customers,Provision for credit loss,Long-Term Assets,Fixed Assets,Tangible fixed assets Accumulated depreciation,Cost,Accumulated depreciation,Finance lease assets,Cost,Accumulated depreciation,Intangible fixed assets,Cost,Accumulated depreciation,Construction in progress,Investment Properties,Cost,Accumulated depreciation,Long-term financial investments,Investments in subsidiaries,Investments in joint-ventures and associates,Other long-term investments,Prosivions for impairments in long-term investments,Other long-term assets,Long-term prepayments,Deferred income tax liabilities,Deferred income tax liabilities,Other long-term assets, Total Assets,Liabilites,Current liabilities,Short-term debts and borrowings,Trade payable,Advances from customers,Taxes payable to State,Payable to employees,Accrued expenses,Other payables,Bonus and welfare funds,Amount due to customers,Deposit from commercial banks,Deposits from customers,Long-term liabilities,"Long-term deposit, mortgage",Deferred income tax liabilities,Provision for severance allowances,Reserves,Unearned premium reserve,Technical reserve,Claim reserve,Catastrophe reserve,Dividend reserve,Equalization reserve,Sharehodler's Equity,Sharehodler's Equity,Owner's equity,Additional Paid-In Capital,Treasury shares,Other reserves,Foreign exchange revaluation,Reserves for investment and development,Financial researve funds,Statutory reserve,Retained earnings,"Other capital, funds",Bonus and Welfare fund (Before 2010),Minority Interests,
2012,2,3340977988776,1086631753075,11801219409,1074830533666,794283479239,806281871610,-11998392371,1459497725988,1477054671032,0,0,0,492321515,-18049266559,108653128,108653128,0,456377346,0,0,0,0,0,456377346,0,0,0,1176733789188,29823841923,29790817393,56029040088,-26238222695,0,0,0,33024530,41715200,-8690670,0,0,0,0,1114332578234,0,277520028179,846253899952,-9441349897,14732303247,8732303247,0,6000000000,0,4517711777964,2140158047913,1375523570915,0,1301372323076,475472862,19098928005,7790010821,0,41226058639,5560777512,0,0,0,16502374911,2413121109,205852540,1163153888,748132102087,248220456305,0,367342712393,132568933389,0,0,2342473421651,2342473421651,1008276580000,768023850642,0,0,21687604883,21768223156,109103356527,54420557889,359193248554,0,0,35080308400,4517711777964
2012,3,3412512771766,1094742293892,29594635141,1065147658751,891346947732,904825881503,-13478933771,1425725747346,1454605117035,0,0,0,566439891,-29445809580,140375003,140375003,0,557407793,0,0,0,0,0,557407793,0,0,0,1025075640974,29333871877,29303454548,56252960788,-26949506240,0,0,0,30417329,41715200,-11297871,0,0,0,0,958553652892,0,219515012637,826253899952,-87215259697,13985725304,7985725304,0,6000000000,0,4437588412740,2048068725540,1237969849225,0,1188170083668,125757454,-4446094304,6931717036,0,41384157429,5804227942,0,0,0,16516094338,2307675417,229262875,1258908672,793582781977,255457815649,0,400825801457,137299164871,0,0,2354713735008,2354713735008,1008276580000,768023850642,0,0,32211499326,22992041137,115222446436,57480102843,350507214624,0,0,34805952192,4437588412740
2012,4,3229609032597,771395912978,24345224560,747050688418,1335989182165,1348908430836,-12919248671,1115343666132,1134221348207,0,0,0,509156016,-19386838091,62956710,62956710,0,6817314612,317314612,0,0,0,6500000000,0,0,0,0,982581058079,32870400311,32842590183,61217178606,-28374588423,0,0,0,27810128,41715200,-13905072,0,0,0,0,915352072183,0,240553657604,766610985568,-91812570989,13475483365,7239147361,236336004,6000000000,0,4212190090676,1858279561951,1041446633209,0,869134283758,659532743,12229464472,12535744167,0,140406063104,6481544965,0,0,0,15813404884,2252230666,0,945344014,801019523858,284757322454,0,399713561043,116548640361,0,0,2319702717093,2319702717093,1008276580000,768023850642,0,0,0,24333826976,119468436698,59808342885,339791679892,0,0,34207811632,4212190090676
2013,1,3217390366050,352336476426,36852323925,315484152501,1657286747332,1669538982203,-12252234871,1200743702745,1226817421048,0,0,0,546922260,-26620640563,90976710,90976710,0,6932462837,0,0,0,0,6500000000,432462837,0,0,0,1129681613970,31914601104,31889398177,61217178606,-29327780429,0,0,0,25202927,41715200,-16512273,0,0,0,0,1064307847474,0,330223542804,831610985568,-97526680898,12734526561,6492886088,241640473,6000000000,0,4347071980020,1910938374443,1105567338227,0,1036124619633,55318910,16523718887,6994455254,0,39619722783,6249502760,0,0,0,17037373496,3454981402,0,966561890,788333662720,277534990590,0,389686492045,121112180085,0,0,2402238368842,2402238368842,1008276580000,768023850642,0,0,0,25323788394,126881182719,63309470985,410423496102,0,0,33895236735,4347071980020
2013,2,3619750721185,713346521822,44716673095,668629848727,1325989938011,1338713704782,-12723766771,1573692075490,1598046338038,0,0,0,591816506,-24946079054,123347910,123347910,0,6598837952,6200000000,0,0,0,0,398837952,0,0,0,1054730617462,53113707435,29529962520,58434859800,-28904897280,0,0,0,23583744915,24415317809,-831572894,0,0,0,0,987947970861,0,362835190152,716610985568,-91498204859,12068506952,5826866479,241640473,6000000000,0,4674481338647,2218361163580,1440033548738,0,1358257656181,875819297,22235937419,12207757583,0,39462465205,6993913053,0,0,0,17223956596,3641564502,0,966561890,761103658246,263737379587,0,371621167296,125745111363,0,0,2422317235566,2422317235566,1008276580000,768023850642,0,0,0,26729435228,133909416890,66823588070,418554364736,0,0,33802939501,4674481338647
2013,3,3652746014779,646141453337,646141453337,0,1365854154960,1378908413331,-13054258371,1640144511152,1668301630992,0,0,0,635910664,-28793030504,147208819,147208819,0,458686511,0,0,0,0,0,458686511,0,0,0,1134547944903,51240634965,28942840177,58460897419,-29518057242,0,0,0,22297794788,24415317809,-2117523021,0,0,0,0,1068222526767,0,374652374062,782610985568,-89040832863,12838530277,6578643745,259886532,6000000000,0,4787293959682,2269246349457,1533751881534,0,1457350059296,150888198,15762144408,12508185442,0,40894287176,7086317014,0,0,0,17207562971,3552186642,0,1039546125,718286904952,235585265450,0,353769063133,128932576369,0,0,2484531081799,2484531081799,1008276580000,768023850642,0,0,0,27729307629,138908778894,69323269072,472269295562,0,0,33516528426,4787293959682
2013,4,3392781414355,773393970344,42900163924,730493806420,1152034657763,1162071665009,-10037007246,1466841571656,1513173280955,0,0,0,601043709,-46932753008,54311517,54311517,0,456903075,123200000,0,0,0,0,333703075,0,0,0,1175471063291,49546410144,28431617392,58792922719,-30361305327,0,0,0,21114792752,24415317809,-3300525057,0,0,0,0,1040362259525,0,331453221138,797956150958,-89047112571,63558722524,6022177067,274347474,6000000000,51262197983,4568252477646,2105044466662,1398486782726,0,1259495964550,206429422,12325352658,14255803845,0,103334427148,8868805103,0,0,0,17265406743,3552186642,0,1097389897,689292277193,218192007275,0,338375570542,132724699376,0,0,2431202180575,2431202180575,1008276580000,768023850642,0,0,0,30042903393,150476757713,75107258481,399274830346,0,0,32005830409,4568252477646
2014,1,5075571294235,382758260918,22959560120,359798700798,1465048569926,1471218606436,-6170036510,1523883162048,1573974572958,0,0,0,0,-50091410910,54311517,54311517,0,32829827270,31600809557,0,807154043,0,0,421863670,0,0,0,1227656227872,48535175473,12397944126,25866964826,-13469020700,0,0,0,20117275995,24642917809,-4525641814,16019955352,16297932503,34055061893,-17757129390,1087038057784,0,211356894274,952821476063,-77140312553,69785062112,4975821576,242993725,0,64566246811,6303227522107,3812283434247,1450337454031,0,1259628073813,51563286,33443960826,12185766645,12615830204,122829489369,9582769888,0,0,0,4608703576,0,0,1104516934,2357337276640,710010063995,0,1510372677385,136954535260,0,0,2459060394837,2459060394837,1008276580000,768023850642,0,0,0,32582038845,150476757713,81455097111,418246070526,0,0,31883693023,6303227522107
2014,2,5326830677911,684828734749,60981712527,623847022222,1462627149700,1469775319236,-7148169536,1384769842689,1427440636764,0,0,0,0,-42670794075,82296408,82296408,0,73825513579,72644290737,0,674287771,0,0,506935071,0,0,0,992362536594,53255768848,11868881056,25904953826,-14036072770,0,0,0,18880779239,24642917809,-5762138570,22506108553,15943629622,34055061893,-18111432271,854604583448,0,213939962586,717821476063,-77156855201,62558554676,3929466083,232215715,0,58396872878,6319193214505,3767681015420,3763121302802,0,1110687398066,285640375,8964087668,13790680264,12615830204,109555390140,10285140891,0,0,0,4559712618,0,0,1055525976,0,0,0,0,0,0,0,2519986777791,2519986777791,1008276580000,768023850642,0,0,0,33759895049,150476757713,84399737622,475049956765,0,0,31525421294,6319193214505
2014,3,5357477253485,405215275360,84322775360,320892500000,1508727998668,1515032257478,-6304258810,1329496844522,1368454293843,0,0,0,0,-38957449321,82296408,82296408,0,111974757524,110504440470,0,1071818379,0,0,398498675,0,0,0,1172491322075,52385939825,11301037548,25904953826,-14603916278,0,0,0,17645151548,24642917809,-6997766261,23439750729,15589326742,34055061893,-18465735151,1021005052678,0,150933411493,932821476063,-62749834878,61511002830,2883110593,231019360,0,58396872877,6529968575560,3917283551533,3912834722583,0,1007543228712,51563285,13191371001,10831097443,12615830204,8841191241,11831873073,0,0,0,4448828950,0,0,1050088000,0,0,0,0,0,0,0,2581142991820,2581142991820,1310759370000,566368537309,0,0,0,36328364111,150476757713,90820910276,426389052411,0,0,31542032207,6529968575560
2014,4,4907419601474,918087919060,147927919060,770160000000,1121595935326,1124524683685,-2928748359,1025961430829,1078308021619,0,0,0,0,-52346590790,135670390,135670390,0,145820613032,144750901483,0,659955532,0,0,409756017,0,0,0,1127090437485,47856148267,10701654498,24940283036,-14238628538,0,0,0,23831129786,32434195934,-8603066148,13323363983,15235023861,34055061893,-18820038032,981534666404,0,167306051992,861588602054,-47359987642,60464598953,1836755101,230970974,0,58396872878,6034510038959,3356026318636,3352680882625,0,735751584171,980218989,8305772506,14593455287,0,9389622657,12709145786,0,0,0,3345436011,0,0,1049868064,0,0,0,0,0,0,0,2646736724463,2646736724463,1310759370000,566368537309,0,0,0,37291105558,150476757713,93227763894,488613189989,0,0,31746995860,6034510038959
2015,1,5130269563770,777499051610,33445551610,744053500000,1191499750069,37641501673,-3641751604,1106021711212,1146318251414,0,0,0,0,-40296540202,156148190,156148190,0,148843398949,147583824719,0,689386405,0,0,570187825,0,0,0,1248807500394,32183318940,10140587006,24940283036,-14799696030,0,0,0,22042731934,32434195934,-10391464000,0,14880720981,34055061893,-19174340912,1106115391859,0,175254829133,472000270000,-40163823462,60304704631,1680575748,227256005,0,58396872878,6379077064164,3645656459623,3641015222399,0,781834391342,268604026,6891547955,7107899035,0,5718104101,11118121472,0,0,0,4641237224,0,0,0,0,0,0,0,0,0,0,2701760269375,2701760269375,1310759370000,566368537309,0,0,0,188702451104,0,95564233476,540365677486,0,0,31660335166,6379077064164
2015,2,5478183241138,135724683586,53054683586,82670000000,2049040871689,35274503520,-4533631831,1080747752167,1122355895467,0,0,0,448771903,-42056915203,156148190,156148190,0,155063794030,154327964042,0,735829988,0,0,0,0,0,0,1182295080423,30007477600,9753143517,25113907036,-15360763519,0,0,0,20254334083,32434195934,-12179861851,0,14526418100,34055061893,-19528643793,1042300918730,0,171837235402,472000270000,-32055524900,60136902010,1524396395,215632737,58396872878,0,6660478321561,4069680808002,4065968060484,0,837074975156,1562551137,7815412251,12948377091,0,202548680837,11182848849,0,0,0,3712747518,0,0,0,0,0,0,0,0,0,0,2590797513559,2590797513559,1310759370000,566368537309,0,0,0,189916799431,0,98600104295,393741323192,0,0,0,6660478321561
2015,3,5680462613779,133312805586,133312805586,0,2070749548432,36463722849,-6714174417,1269204649133,1311936256926,0,0,0,360898361,-43092506154,180554263,180554263,0,166853021377,166089733554,0,763287823,0,0,0,0,0,0,1036035627622,27635034785,9168229472,25113907036,-15945677564,0,0,0,18466805313,32434195934,-13967390621,0,14172115220,34055061893,-19882946673,898278600626,0,185526340912,472000270000,-31976036990,60626513008,2017601849,212038281,0,58396872878,6716498241401,4043859042742,4040030456474,0,1000076122817,365719589,19569569091,16545343303,0,10002940061,13178904298,0,0,0,3828586268,0,0,0,0,0,0,0,0,0,0,2672639198659,2672639198659,1310759370000,566368537309,0,0,0,191255028402,0,101945676721,471119381344,0,0,0,6716498241401
2015,4,5278371041717,200489620218,200489620218,0,1989741015580,31067564861,-6726549281,988071022393,1035328968822,56500000,0,0,338755051,-47653201480,206866990,206866990,0,159203478279,159203478279,0,0,0,0,0,0,0,0,1186755428812,25264330092,8583315430,25113907036,-16530591606,0,0,0,16681014662,32434195934,-15753181272,0,13817812339,34055061893,-20237249554,1050936263290,0,186566776135,472000270000,-17236940220,61345327825,2737416738,211038209,0,58396872878,6465126470529,3809457120276,3805633079790,0,832678976686,1562551137,8591720484,14485274562,0,70799143985,13996724966,0,0,0,3824040486,0,0,0,0,0,0,0,0,0,0,2655669350253,2655669350253,1310759370000,566368537309,0,0,0,191920918981,0,103610403168,452774456138,0,0,0,6465126470529
2016,1,5137534413785,327781411457,327781411457,0,1616725340888,38048828627,-6985737739,1026895660620,1074958276814,56500000,0,0,332025612,-48451141806,230096063,230096063,0,165100818650,164342613863,0,758204787,0,0,0,0,0,0,1374028905622,22947218834,8051994823,25113907036,-17061912213,0,0,0,14895224011,32434195934,-17538971923,0,13463509459,34055061893,-20591552434,1239929309504,0,190804201150,472000270000,-12816833897,62297172559,3597902994,302396687,0,58396872878,6511563319407,3809316863394,3804685104058,0,839592447942,514394814,9427782026,9303439378,0,4301512789,11868820209,0,0,0,4631759336,0,0,0,0,0,0,0,0,0,0,2702246456013,2702246456013,1310759370000,566368537309,0,0,0,192794764953,0,105795018098,496255893197,0,0,0,6511563319407
2016,2,5221551097046,252467294578,252467294578,0,1988326185250,31197625689,-7452860439,937478723538,984066429454,0,0,0,453582317,-47041288233,41768629,41768629,0,170534340347,169734039508,0,800300839,0,0,0,0,0,0,1241329535744,20630107579,7520674218,25113907036,-17593232818,0,0,0,13109433361,32434195934,-19324762573,0,13109206578,34055061893,-20945855315,1101095115978,0,187322711537,476140070000,-6687379013,71103410343,4434558074,413646058,0,66255206211,6462880632790,3833268800801,3827983747834,0,842576270248,777430789,13326130704,16037672553,0,135532185511,12474833792,0,0,0,5285052967,0,0,0,0,0,0,0,0,0,0,2629611831989,2629611831989,1310759370000,566368537309,0,0,0,194077312408,0,109001386736,419354845588,0,0,0,6462880632790
2016,3,5194021727977,207305602584,207305602584,0,1851837432311,30228190519,-219998208,1135005387629,1186338104221,204769589,0,0,600777076,-52138263257,41768629,41768629,0,175823316099,174976610974,0,846705125,0,0,0,0,0,0,1339263008321,18350650489,7027007779,25192622236,-18165614457,0,0,0,11323642710,32392480734,-21068838024,0,12754903698,34055061893,-21300158195,1204690196830,0,195020621916,476140070000,-1708947604,67952194838,1288486785,408501842,0,66255206211,6533284736298,3843146044637,3837886712751,0,990648385426,2529006683,13424626164,15376734917,0,6478831826,14355669853,0,0,0,5259331886,0,0,0,0,0,0,0,0,0,0,2690138691661,2690138691661,1310759370000,566368537309,0,0,0,195168113380,0,111728389166,476205139103,0,0,0,6533284736298
2016,4,4974630577596,70829558127,70829558127,0,2050015094125,19154237103,-325057978,961571460468,1017813026176,0,0,0,342986056,-56584551764,53899538,53899538,0,168059020152,167284562994,0,774457158,0,0,0,0,0,0,1375719859874,16033364231,6495512172,25150907036,-18655394864,0,0,0,9537852059,32434195934,-22896343875,0,12400600817,34055061893,-21654461076,1243783596892,0,202802787058,476140070000,-3852282403,67943360468,1274232265,413921992,0,66255206211,6350350437470,3595005021683,3589718589047,0,865492353438,2014397619,9054718644,16045137270,0,5981538353,15192932223,0,0,0,5286432636,0,0,0,0,0,0,0,0,0,0,2755345415787,2755345415787,1310759370000,566368537309,0,0,0,196247856004,0,114427745725,537098212962,0,0,0,6350350437470
2017,1,5249019408112,87699225503,81999225503,5700000000,1977825566605,18830870453,-213623848,1176687740902,1219824218201,331392796,0,0,5024002284,-48491872379,75803174,75803174,0,175195801063,174374231219,0,821569844,0,0,0,0,0,0,1466269043373,13855824675,6103763267,25150907036,-19047143769,0,0,0,7752061408,32434195934,-24682134526,0,12046297937,34055061893,-22008763956,1336868893724,0,211369600344,476140070000,-2489139084,67939089571,1264710852,419172508,0,66255206211,6715288451485,4059145461846,4053832776628,0,1033005884923,2528872077,10982275467,9536555290,0,163579237542,13044013719,0,0,0,5312685218,0,0,0,0,0,0,0,0,0,0,2656142989639,2656142989639,1310759370000,566368537309,0,0,0,197273983618,0,116993064759,434495329522,0,0,0,6715288451485
2017,2,5150596698039,139249903304,133549903304,5700000000,1841352533800,369710848,-217177048,1290395346577,1343645692364,200787589,0,0,2578089357,-56029222733,27643631,27643631,0,176650626845,175794405562,0,856221283,0,0,0,0,0,0,1516124497391,11751324456,5785053698,25150907036,-19365853338,0,0,0,5966270758,32434195934,-26467925176,0,11691995056,34055061893,-22363066837,1389214523489,0,208856235696,476140070000,-2701060958,67907716924,1232749596,419761117,0,66255206211,6666721195430,3945985885841,3940670257582,0,1209700039341,2026693688,13973046946,16754542156,0,7274814831,14447845667,0,0,0,5315628259,0,0,0,0,0,0,0,0,0,0,2720735309589,2720735309589,1310759370000,566368537309,0,0,0,198661766088,0,120462520936,494392492326,0,0,0,6666721195430
2017,3,5457007566005,123065670987,123065670987,0,2214925882000,369710848,-143828848,1303704411114,1346310992837,209813801,0,0,11272024544,-54088420068,48288631,48288631,0,168215822212,167308852074,0,906970138,0,0,0,0,0,0,1256251690159,9655286076,5474805969,25150907036,-19676101067,0,0,0,4180480107,32434195934,-28253715827,0,11337692176,34055061893,-22717369717,1131824548584,0,219581240829,476140070000,-1698376569,67875225857,1200788027,419231619,0,66255206211,6713259256164,3910916745538,3905603764766,0,1220564833446,592431559,17864352643,22683348702,0,5902768390,16335658750,0,0,0,5312980772,0,0,0,0,0,0,0,0,0,0,2802342510626,2802342510626,1310759370000,566368537309,0,0,0,200118843070,0,124105213390,571070653318,0,0,0,6713259256164
2017,4,5059565957789,169817165145,66817165145,103000000000,2042379125000,255297398,-176172398,1067450453050,1094654677717,0,0,0,11117753311,-38321977978,59021267,59021267,0,188776477336,187931351792,0,845125544,0,0,0,0,0,0,1389079054272,7605175886,5165764208,25150907036,-19985142828,0,0,0,2439411678,32480195934,-30040784256,0,10983389295,34055061893,-23071672598,1267086315973,0,227722596956,470445070000,-2737031437,67845235652,1168826614,421202827,0,66255206211,6448645012061,3729770339881,3725336443762,0,936307148265,1386887302,5418007023,17387973271,0,135905155749,17416202598,0,0,0,4433896119,0,0,0,0,0,0,0,0,0,0,2718874672180,2718874672180,1310759370000,566368537309,0,0,0,200956093477,0,126198339406,483692105013,0,0,0,6448645012061
