disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2010-09-13,stockAlert,listedUpcom,Ngày giao dịch đầu tiên trên UPCoM,2010-10-13,2012-11-23,,Ngày giao dịch đầu tiên trên sàn UPCOM,,,,
2011-05-31,investorRight,MEETING,Họp cổ đông,2011-06-07,2011-06-28,2011-06-28,ĐHCĐ thường niên 2011,,,,
2011-05-31,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-06-07,2011-06-20,2011-06-20,Cổ tức đợt 2/2010 (1.500 đ/cp),1500,15,2,2010
2011-07-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-07-27,2011-08-25,2011-08-25,Tạm ứng cổ tức đợt 1/2011 (500đ/cp),500,5,1,2011
2011-07-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-07-27,2011-08-25,2011-08-25,Tạm ứng cổ tức đợt 2/2010 (600đ/cp),600,6,2,2010
2011-12-20,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-12-28,2012-01-12,2012-01-12,Tạm ứng cổ tức đợt 2/2011 (700 đ/cp),700,7,2,2011
2012-03-27,investorRight,MEETING,Họp cổ đông,2012-04-03,2012-05-05,2012-05-05,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-05-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-05-28,2012-06-14,2012-06-14,Trả cổ tức đợt 3/2011 (1.200 đ/cp),1200,12,3,2011
2012-08-02,investorRight,MEETING,Họp cổ đông,2012-08-10,2012-08-31,2012-08-31,Đại hội đồng cổ đông bất thường năm 2012,,,,
2012-09-20,stockAlert,delistedUpcom,Hủy niêm yết trên UPCoM,2012-11-26,,,Hủy đăng ký GD,,,,
2012-09-21,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2012-11-30,,,Giá tham chiếu 18.000đ/cp,,,,
2013-01-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-01-11,2013-01-30,2013-01-30,Cổ tức đợt 1.2012 (1.200 đ/cp),1200,12,1,2012
2013-03-19,investorRight,MEETING,Họp cổ đông,2013-04-01,2013-04-24,2013-04-24,ĐHĐCĐ thường niên năm 2013,,,,
2013-05-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-05-28,2013-07-03,2013-07-03,Trả cổ tức đợt 2.2012 (1.200 đ/cp),1200,12,2,2012
2013-10-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-11-15,2013-12-19,2013-12-19,Trả cổ tức đợt 1.2013(1.200đ/cp),1200,12,1,2013
2014-03-11,investorRight,MEETING,Họp cổ đông,2014-03-21,2014-04-25,2014-04-25,Đại hội cổ đông thường niên năm 2014,,,,
2014-05-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-05-21,2014-06-23,2014-06-23,Trả cổ tức đợt 2 năm 2013 (1.200đ/cp ),1200,12,2,2013
2014-10-24,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-11-06,2014-12-10,2014-12-10,Tạm ứng cổ tức đợt 1 năm 2014 (1200 đ/cp),1200,12,1,2014
2015-03-13,investorRight,MEETING,Họp cổ đông,2015-03-20,2015-04-27,2015-04-27,ĐHĐCĐ thường niên năm 2015,,,,
2015-05-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-06-08,2015-06-30,2015-06-30,Trả cổ tức đợt 2/2014 (1.200đ/cp),500,5,2,2014
2015-10-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-11-05,2015-12-09,2015-12-09,Trả cổ tức đợt 1/2015 (1.200đ/cp),1200,12,1,2015
2016-02-29,investorRight,MEETING,Họp cổ đông,2016-03-18,2016-04-21,2016-04-21,ĐHCĐ thường niên năm 2016,,,,
2016-04-22,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến cổ tức 2016 (2.400đ/cp),2400,24,,2016
2016-04-22,schedEvent,schedDiv,Dự kiến cổ tức,,,,Trả cổ tức còn lại của 2015 12%/VĐL,,12,,2015
2016-05-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-06-13,2016-06-30,2016-06-30,Trả cổ tức đợt 0/2015 (1200 đ/cp),1200,12,0,2015
2016-09-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-10-07,2016-12-09,2016-12-09,Cổ tức đợt 1 năm 2016 (1.200đ/cp),1200,12,1,2016
2017-02-28,investorRight,MEETING,Họp cổ đông,2017-03-24,2017-04-21,2017-04-21,ĐHĐCĐ thường niên 2017,,,,
2017-04-24,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức bằng tiền năm 2017 (2400đ/cp),2400,24,,2017
2017-04-24,schedEvent,schedIssue,Dự kiến phát hành,2017-06-21,2017-06-21,,"Phát hành 2.240.000 cổ phiếu cho cổ đông hiện hữu, tỷ lệ 10:2",,20,,
2017-04-24,schedEvent,schedIssue,Dự kiến phát hành,2017-06-21,2017-06-21,,Phát hành 224.000 cổ phiếu theo chương trình lựa chọn cho người lao động (ESOP),,,,
2017-06-07,investorRight,KINDDIV,Cổ phiếu thưởng,2017-06-21,2017-06-22,,Tỷ lệ 100:20,,20,,
2017-06-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-06-21,2017-07-12,2017-07-12,Trả cổ tức năm 2016 (1200 đ/cp),1200,12,,2016
2017-08-11,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2017-08-18,,,"Số lượng 2,239,992 cp",,,,
2017-08-11,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-07-01,,,Số lượng 224000 cp,,,,
2017-08-30,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-09-21,2017-11-22,2017-11-22,Tạm ứng cổ tức đợt 1/2017 (1200 đ/cp),1200,12,1,2017
2018-04-26,schedEvent,schedIssue,Dự kiến phát hành,2018-06-18,2018-06-18,,"Dự kiến phát hành 1.366.399 cp để tăng vốn điều lệ công ty, tỷ lệ 100:10",,10,,
2018-06-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-06-18,2018-07-19,2018-07-19,Trả cổ tức đợt 2/2017 (1200 đ/cp),1200,12,2,2017
2018-06-13,investorRight,KINDDIV,Cổ phiếu thưởng,2018-06-18,2018-06-19,,Tỷ lệ 100:10,,10,,
2018-07-25,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,,,,Số lượng 1366153 cp,,,,
2018-10-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-11-08,2018-11-29,2018-11-29,Trả cổ tức đợt 1/2018 (1200 đ/cp),1200,12,1,2018
2019-01-29,investorRight,MEETING,Họp cổ đông,2019-03-18,2019-04-23,2019-04-23,ĐHĐCĐ thường niên năm 2019,,,,
2019-05-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-05-29,2019-07-18,2019-07-18,Trả cổ tức đợt 2/2018 (1200 đ/cp),1200,12,2,2018
2019-10-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-11-15,2019-11-28,2019-11-28,Trả cổ tức đợt 1/2019 (1200 đ/cp),1200,12,1,2019
2020-02-10,investorRight,MEETING,Họp cổ đông,2020-03-18,2020-04-20,2020-04-20,ĐHĐCĐ thường niên năm 2020,,,,
