Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,149548932944,-39853145,149509079799,-116963980594,32545099205,638342339,-32292320,-32292320,-2993230096,-4447085828,25710833300,133411927,-70982807,62429120,0,25773262420,-5790098162,0,-5790098162,19983164258,0,19983164258,1784,0
2015,1,106089996914,0,106089996914,-76757365418,29332631496,1699382189,-44014822,-44014822,-1230926740,-2404193781,27352878342,122995441,-32124151,90871290,0,27443749632,-6093384961,0,-6093384961,21350364671,0,21350364671,1906,0
2015,2,129722749149,0,129722749149,-95877495291,33845253858,1005782981,-864133,-864133,-2919412573,-3468422995,28462337138,184073925,-602934350,-418860425,0,28043476713,-8817195920,0,-8817195920,19226280793,0,19226280793,1717,0
2015,3,132111823413,-13668364,132098155049,-102222883797,29875271252,861571914,-225927424,-225927424,-2184340922,-3208541610,25118033210,2325445707,-397439489,1928006218,0,27046039428,-4820612121,-1454399041,-6275011162,20771028266,0,20771028266,1855,0
2015,4,190511252955,-5862720,190505390235,-138188877345,52316512890,1421120331,-54999414,-54999414,-2537764718,-5269615130,45875253959,380422849,-313385375,67037474,0,45942291433,-10207258815,0,-10207258815,35735032618,0,35735032618,3191,0
2016,1,82557688582,0,82557688582,-52994360017,29563328565,1509524264,-98837822,-98837822,-2438726779,-3429952902,25105335326,158919815,-394513825,-235594010,0,24869741316,-5224765234,0,-5224765234,19644976082,0,19644976082,1754,0
2016,2,154687936152,-3427442747,151260493405,-111618583297,39641910108,3499770248,-800051414,-784290774,-4565809955,-4146399735,33629419252,3577752660,-52455996,3525296664,0,37154715916,-7509583782,0,-7509583782,29645132134,0,29645132134,2647,0
2016,3,134484441103,-2134882363,132349558740,-92561923146,39787635594,1738938235,-709306912,-709306912,-5171947852,-3467179243,32178139822,236793803,-79949965,156843838,0,32334983660,-6593223332,0,-6593223332,25741760328,0,25741760328,2298,0
2016,4,156279312458,-2177655979,154101656479,-119477069959,34624586520,3035120423,-822008140,-822008140,-4080659839,-5709239775,27047799189,216923809,-13685872,203237937,0,27251037126,-5100715562,0,-5100715562,22150321564,0,22150321564,1978,0
2017,1,98733576131,-332679000,98400897131,-73537480107,24863417024,2089949933,-1021868076,-1021868076,-3032619048,-3500985114,19397894719,165369119,-66944954,98424165,0,19496318884,-3942932319,0,-3942932319,15553386565,0,15553386565,1389,0
2017,2,149398214796,0,149398214796,-111850238340,37547976456,3573904226,-1410155025,-1410155025,-5016706186,-4114235255,30580784216,486272710,-17098733,469173977,0,31049958193,-5975563612,0,-5975563612,25074394581,0,25074394581,2238,0
2017,3,132601196651,-319671238,132281525413,-89469382748,42812142665,3604278464,-1895936199,-1895936199,-3472214595,-4154289195,36893981140,254815928,-47118988,207696940,0,37101678080,-7241776200,0,-7241776200,29859901880,0,29859901880,2185,0
2017,4,179666802512,-1430000,179665372512,-144867802490,34797570022,2559212764,-2198500917,-2198500917,-3824897884,-5458172447,25875211538,255223595,-9312488,245911107,0,26121122645,-5680608800,0,-5680608800,20440513845,0,20440513845,1496,0
2018,1,134682354568,0,134682354568,-108199255979,26483098589,1627573471,-2717140243,-2717140243,-5123694619,-4884974730,15384862468,92395395,-29878804,62516591,0,15447379059,-3127320371,0,-3127320371,12320058688,0,12320058688,902,0
2018,2,192631328492,0,192631328492,-129408291252,63223037240,5056391316,-1199100920,-1185166707,-6969463181,-4802641599,55308222856,389129685,-32355380,356774305,0,55664997161,-10488791953,0,-10488791953,45176205208,0,45176205208,2923,0
2018,3,198767460720,0,198767460720,-146011427904,52756032816,1801222197,-1894619902,-2402539478,-5304274100,-5370084342,41988276669,568779736,-37462905,531316831,0,42519593500,-8642295727,0,-8642295727,33877297773,0,33877297773,2254,0
2018,4,196252193811,0,196252193811,-168904749112,27347444699,3205760980,-2175364336,-2137932128,-6430878485,-5196006976,16750955882,186257381,-63157163,123100218,0,16874056100,-3119690020,0,-3119690020,13754366080,0,13754366080,915,0
2019,1,129971152900,0,129971152900,-108599193283,21371959617,1685184513,-2331536255,-2331536255,-6461245322,-5162624326,9101738227,106728746,-38032539,68696207,0,9170434434,-1861499887,0,-1861499887,7308934547,0,7308934547,486,0
2019,2,197493366675,-29500000,197463866675,-156218498117,41245368558,4991317271,-3341721046,-3341721046,-7271062791,-4034810085,33551572039,215109743,-625758183,-410648440,0,33140923599,-2883992888,-2653668634,-5537661522,27603262077,-5674092,27608936169,1682,0
2019,3,207103735713,0,207103735713,-178804160192,28299575521,2113905750,-4224456006,-4223056006,-6833676553,-4915113435,16016786055,154143079,-29591510,124551569,0,16141337624,-2792846328,0,-2792846328,13348491296,-13509305,13362000601,889,827
2019,4,267709502115,-135395739,267574106376,-233805172563,33768933813,4498158242,-3669064594,-3669064594,-8309722927,-7460210429,21383923404,11309817283,-141992611,11167824672,0,32551748076,-3364089111,-2584583384,-5948672495,26603075581,-13503588,26616579169,1771,1648
2020,1,163373810662,0,163373810662,-126673305010,36700505652,2459224725,-4905885972,-4905885972,-7447607022,-4238681223,23189143994,802722873,-60899969,741822904,0,23930966898,-4578459046,-129493476,-4707952522,19223014376,-633358,19223647734,1279,1192
2020,2,192898436763,-8082130,192890354633,-148478246800,44412107833,6373034042,-8634514427,-4752332219,-10030022866,-3870736488,30437599164,1412915008,-19695119,1393219889,0,31830819053,-4878860209,-322105242,-5200965451,26629853602,-698020,26630551622,1772,1658
