Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,248976223601,-9201580753,239774642848,-143487873671,96286769177,1715565561,-2776982928,-515206872,-34408440578,-23904158161,36912753071,642086919,-131397249,510689670,2877412152,40300854893,-331004726,0,-331004726,39969850167,203203096,39766647071,3056,0
2015,1,198946369135,-18780550365,180165818770,-117957477069,62208341701,1463159458,-624646150,-321620704,-15329453778,-16181979712,31202165245,159268442,-31413,159237029,0,31361402274,-1261421262,0,-1261421262,30099981012,362296533,29737684479,1944,0
2015,2,509596895680,-40986418257,468610477423,-307414221383,161196256040,580475326,-22715164960,-3380898152,-45588314650,-42316915097,55539476969,4709143703,-259832147,4449311556,0,59988788525,-10811268406,1158744056,-9652524350,50336264175,-362296533,50698560708,2516,0
2015,3,200406348993,-27117309230,173289039763,-94493373224,78795666539,1719816887,-2134099850,-3294516881,-16001954301,-26740081313,35639347962,4879423795,-11206161,4868217634,0,40507565596,-5439801131,101051437,-5338749694,35168815902,3996806280,31172009622,2038,0
2015,4,466225315552,-39667788120,426557527432,-273646108879,152911418553,1906152123,-4877229891,-2969974280,-46945845768,-56861112455,46133382562,3129320748,-2790996037,338324711,0,46471707273,-5906771911,862010749,-5044761162,41426946111,-749151071,42176097182,0,0
2016,1,320084482841,-24106985256,295977497585,-190610598882,105366898703,1203223601,-4768272856,3841211971,-26731196264,-31912053124,43158600060,1175583667,-26052287,1149531380,0,44308131440,-2983451620,45188752,-2938262868,41369868572,3822919911,37546948661,2456,0
2016,2,424161876006,-40398483462,383763392544,-258884025410,124879367134,1892884637,-6648278315,-11482218395,-32805345494,-39070677130,48247950832,176217637,-83003191,93214446,0,48341165278,-3188934614,-1945112508,-5134047122,43207118156,5229420767,37977697389,2484,0
2016,3,240451061202,-25211883367,215239177835,-132358108846,82881068989,3099551575,-2541452418,-2448258416,-18595471664,-23494950102,41348746380,403020607,-265073469,137947138,0,41486693518,-6850024569,393928239,-6456096330,35030597188,3547515736,31483081452,2060,0
2016,4,458802833229,-24180194353,434622638876,-246490047672,188132591204,548484330,-4479870025,-2304357003,-47695561039,-55044913542,81460730928,642471080,-977141574,-334670494,0,81126060434,-9326642846,1647795301,-7678847545,73447212889,4862244108,68584968781,4487,0
2017,1,349801210255,-24044530722,325756679533,-214948227387,110808452146,378864290,-2182296800,-416958190,-21178124534,-35731069406,52095825696,117272727,-180885169,-63612442,0,52032213254,-5995625044,54131785,-5941493259,46090719995,3952727330,42137992665,2757,2757
