Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,100393446380,-3840749510,96552696870,-71945475527,24607221343,500985012,-21629487,-21629487,-13963161486,-4582339491,6541075891,4111529623,-63568650,4047960973,0,10589036864,0,0,0,10589036864,0,10589036864,7499,0
2006,0,107960813722,-5382148040,102578665682,-73010836078,29567829604,513831243,-611427616,-93910636,-15951891610,-4658410900,8859930721,244446510,-30539668,213906842,0,9073837563,-1164475823,0,-1164475823,7909361740,0,7909361740,0,0
2007,0,147875177472,-7487391420,140387786052,-98359424991,42028361061,950545998,-186790629,-70197605,-24647219580,-4732074889,13412821961,117743358,-18704840,99038518,0,13511860479,0,0,0,13511860479,0,13511860479,4441,0
2008,0,223441230649,-9043897476,214397333173,-146678566669,67718766504,9418756637,-3723183110,-42737271,-35029260174,-11424756492,26960323365,1745823947,-255119712,1490704235,0,28451027600,-105861436,0,-105861436,28345166164,0,28345166164,5304,0
2009,0,290006857265,-20368189189,269638668076,-185914297543,83724370533,5978120856,-92880820,-34493497,-32612426345,-17464163513,39533020711,915777125,-20240000,895537125,0,40428557836,-7077220121,0,-7077220121,33351337715,0,33351337715,5376,0
2010,0,407332377649,-16443661442,390888716207,-265810346418,125078369789,2597186699,-843741171,-97107952,-42673838677,-27283085961,56874890679,773755166,-26816347,746938819,0,57621829498,-14408457373,0,-14408457373,43213372125,0,43213372125,5376,0
2011,0,513481621386,-26923674300,486557947086,-324970819869,161587127217,4680518044,-1126970765,-32938060,-59109840719,-42453895121,63576938656,399424251,-47316602,352107649,188800371,64117846676,-1864789563,0,-1864789563,62253057113,821566162,61431490951,7517,0
2012,0,591021244848,-43662908933,547358335915,-348400237690,198958098225,4856356421,-222593923,-153380038,-73627187747,-51382702853,78581970123,1868365392,-24872138,1843493254,-475186193,79950277184,-1727857157,0,-1727857157,78222420027,619441348,77602978679,7737,0
2013,0,635919097904,-38104736522,597814361382,-362334793316,235479568066,4736857040,407635663,-6801044,-85914503372,-57489581195,97219976202,2138925791,-213429808,1925495983,-66285012,99079187173,-2969551146,0,-2969551146,96109636027,649409722,95460226305,9518,0
2014,0,762033468300,-42897537503,719135930797,-431813194493,287322736304,5245912569,-3646380792,-638436191,-101907111167,-67871388281,119143768633,1659912274,-692500357,967411917,6093545936,126204726486,-2176296985,0,-2176296985,124028429501,1270361059,122758068442,9411,0
2015,0,1363108587364,-114485723976,1248622863388,-793511180555,455111682833,5669603794,-30302280080,-8549203181,-123865568497,-142100088577,168563233509,12904738400,-3062065758,9842672642,0,178405906151,-23419262711,2121806243,-21297456468,157108449683,15478488953,141629960730,9261,0
2016,0,1436841654222,-106058470882,1330783183340,-831717833009,499065350331,6744144436,-18437873614,-12393621843,-125687363607,-148638915165,213045342381,2397292991,-1351270521,1046022470,0,214091364851,-22378552469,747545775,-21631006694,192460358157,17254473769,175205884388,11462,0
2017,0,1602980742843,-90378026742,1512602716101,-951883806340,560718909761,10889225050,-17711556501,-7651206285,-126528473823,-175133574358,252234530129,7450383638,-4088941536,3361442102,0,255595972231,-19592526093,-1388219704,-20980745797,234615226434,23818222318,210797004116,13792,13792
2018,0,1693435626606,-88055619526,1605380007080,-1032379596885,573000410195,7145379211,-23965500796,-12165515463,-128864289700,-151273050901,276042948009,3769185948,-2996118343,773067605,0,276816015614,-25438833555,1324425339,-24114408216,252701607398,13903853847,238797753551,13588,13588
2019,0,1652505274541,-134053251933,1518452022608,-974701686797,543750335811,6632523078,-16414817344,-10656640853,-133719448289,-159721451736,240527141520,4678837379,-6201543715,-1522706336,0,239004435184,-29796455206,-1749352930,-31545808136,207458627048,5558485076,201900141972,11488,11488
