Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,7413981196,3628196535,1202622285,-388186,0,-77478552,-23486281,0,12143446997,-7793672643,-3722612064,3801425324,31116853,-23486281,-1434622957,0,-745531750,2256063479,-3292962226,0,0,0,0,0,77478552,-3215483674,0,0,3234067066,-974081462,0,-1190000000,0,1069985604,110565409,2732654826,745575,2843965810
2007,0,15918297554,3984900493,-1271250916,-3788031,0,-978700000,-1200778948,0,16448680152,-41980149140,-6756731447,35137467543,-40965865,1200778948,-3165229670,0,-1630201310,-786350789,-37402168081,0,-26600000000,0,-34070000000,0,978700000,-97093468081,87406060000,0,28588518306,-14597725565,0,0,0,101396852741,3517033871,2843965810,792776,6361792457
2008,0,12257857864,6368239116,0,218436038,0,-6275308333,-1357755888,0,11211468797,-31048421075,5250868228,9890877635,-1626100322,1357755888,-1040250546,0,-2026225693,-8030027088,-3949887188,0,0,26780790781,-6610000000,8000000000,3739000000,27959903593,0,0,27331096781,-34745802816,0,-3698581000,0,-11113287035,8816589470,6361792457,-63564547,15114817380
2009,0,18748704695,6115734209,339000000,975681341,0,-5623560148,1426079614,-400239846,21581399865,-45308569290,-1906860302,18594444899,886737551,-1426079614,-2818651890,0,-2589798791,-12987377572,-7650855187,0,0,0,-1320408000,0,3915645275,-5055617912,0,0,44468096544,-22456007774,356686793,-7935183400,0,14433592163,-3609403321,15114817380,0,11505414059
2010,0,23733554561,7815546100,162474730,0,0,-770082319,4579364597,-165537122,35355320547,-159594268654,27261233364,116941001377,1096819960,-4579364597,-3583468399,0,-2427584993,10469688605,-1877546998,10000000,0,0,229651724,0,319137122,-1318758152,0,0,77958189012,-76692955063,0,-10206130667,0,-8940896718,210033735,11505414059,0,11715447794
2011,0,-5163870585,5497193250,872982896,0,0,-1384776972,6189181464,0,6010710053,170903292013,31511191933,-187533721046,295827949,-6189181464,-2729116935,0,-4379734891,7889267612,-278147091,0,0,0,0,0,731098032,452950941,0,0,142426676272,-145967847085,0,-8372074300,0,-11913245113,-3571026560,11715447794,0,8144421234
2012,0,-25006924396,4749084708,7111052087,0,0,-261208725,3756613802,-333310687,-9984693211,70534135151,20501566593,-61623919913,253387344,-3756613802,-248557635,544377107,0,16219681634,-575000000,0,-3500000000,0,0,0,333310687,-3741689313,0,0,37191960760,-45399284911,0,-303881250,0,-8511205401,3966786920,8144421234,0,12111208154
2013,0,3811038206,3306437762,-36318521,6934313,0,-1346224354,1869051381,0,7610918787,24981968564,7360297639,-14147406046,-5962113167,-1942213473,-555779050,3622188713,-4693434360,16274427607,-2075589090,1276683580,-734234676,1500000000,0,0,1909702550,1876562364,0,0,17758737250,-38992419233,0,-1285209408,0,-22518891391,-4367901420,12111208154,0,7743306734
2014,0,3643188624,2940742107,-3835391660,-41306038,0,-303734169,517678883,0,2921177747,1996175599,-12930088760,-3188820327,4999739637,-517678883,-51021088,3184230581,-1212801408,-4799086902,-581168762,377973636,0,2734234676,0,0,95842943,2626882493,0,0,9480627126,-8227011076,0,-49561000,0,1204055050,-968149359,7743306734,1094008,6776251383
2015,0,3733693547,2586798692,710576066,13705010,0,-521468529,780767328,0,7304072114,-24055906881,-6414521549,7898827380,265621651,-780767328,-145543853,104819642,-2437879545,-18261278369,-2254100000,372450364,0,0,0,0,138240000,-1743409636,0,0,27604720380,-9692985450,0,-10290000,0,17901444930,-2103243075,6776251383,449074,4673457382
