Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,48561848125,-36326798526,-915206650,-457034424,0,0,0,0,10862808525,0,0,0,0,0,0,0,0,0,0,8487353845,-20267727672,0,0,0,-11780373827,-917565302,4230534930,0,3312969628
2010,2,71845907108,-70082599939,-3300427350,-1384520673,0,432174822,-3031879918,0,-5521345950,0,-1070223100,0,0,0,0,9822927,-1060400173,0,0,59088171488,-52084114285,0,0,0,7004057203,422311080,4230534930,25553187,4678399197
2011,1,82859540071,-73778527989,-3648508603,-1872494485,-1017258720,3920000,4275373,1558137801,2550945647,-95294818,0,0,0,-17020000000,470092236,0,-16645202582,0,0,47254330626,-29600611278,0,0,0,17653719348,3559462413,12272238346,-199413027,15632287732
2012,1,73923543329,-58310325649,-3840604521,-2522178772,-3949406,1668862452,-16115313887,1769626703,-5199966454,-465353344,0,-9000000000,27410848469,0,0,15666105,17961161230,0,0,63526602742,-72794046015,0,0,0,-9267443273,3493751503,7278369256,96054498,10868175257
2013,1,10820199856,-7806013351,-911063180,-278105867,0,50964834,-613849445,0,1262132847,0,0,0,0,0,0,0,0,0,0,8760748614,-10006377077,0,0,0,-1245628463,16504384,104987904,0,121492288
2013,2,30347983247,-28936175744,-1749033953,-357457782,0,3621835236,-1998637950,0,928513054,-24963000,0,0,0,0,0,730982,-24232018,0,0,27599287600,-27719907704,0,0,0,-120620104,783660932,121492288,276283,905429503
2013,3,15919252886,-17531310091,-1160492307,-319801973,0,894036252,1692349211,0,-505966022,24963000,0,0,0,0,0,-730982,24232018,0,0,12363720601,-12569939224,0,0,0,-206218623,-687952627,905429503,-280889,217195987
2013,4,16417318567,-17849782009,-980024432,-191380146,0,4597163759,-2873355424,0,-880059685,0,0,0,0,0,0,0,0,0,0,13509905234,-12535915843,0,0,0,973989391,93929706,217195987,-1121702,310003991
2014,1,20327364240,-17072500168,-1437085039,-266450096,0,738115098,-2183714876,0,105729159,-39650000,0,0,0,0,0,150152,-39499848,0,0,14799583657,-14859845172,0,0,0,-60261515,5967796,104987904,101761823,212717523
2014,3,29905036558,-30128672489,-2188521935,-237638590,0,3988868091,-854937398,0,484134237,25654545,-100000000,-16000000000,0,0,-590122,865550,-16074070027,0,0,35012438100,-19515729786,0,0,0,15496708314,-93227476,354634080,3418208,264824812
2015,1,19403972425,-12323583668,-2669484206,-308369418,0,1919030299,-454924677,771438858,5566640755,-840000000,0,0,0,0,0,7670438,-832329562,0,0,9891571644,-13827499794,0,0,0,-3935928150,798383043,1389820453,0,2188203496
2015,2,21685848424,-22573067160,-3060576748,-124540972,0,2074482896,-2925527352,0,-4923380912,0,0,-550000000,0,0,1969825642,-6032991,1413792651,0,0,31826582542,-29634979791,0,0,0,2191602751,-1317985510,2188203496,12440133,882658119
2015,3,23756671997,-16419908184,-3005894587,-202861405,0,-14839285315,14085844025,0,3374566531,0,0,0,0,0,0,-1535194,-1535194,0,0,16026375436,-19925521002,0,0,0,-3899145566,-526114229,882885319,0,356771090
2015,4,18706393870,-13911204531,-2542326452,-91627264,0,2063085521,-1690954938,986625060,2533366206,0,0,0,0,0,0,0,0,0,0,14355022374,-16748149144,0,0,0,-2393126770,140239436,356771090,0,497010526
2016,1,22890914664,-14031833681,-3281016757,-89713773,0,3214921650,-1542500019,980939541,7160772084,0,0,-1450000000,500000000,0,0,94500000,-855500000,0,0,13111179519,-18714438164,0,0,0,-5603258645,702013439,497010526,0,1199023965
