Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,0,177486155569,18899348374,-53790807867,0,0,0,4931237449,0,147525933525,-46350523309,76021012486,-3524955829,-459212868,-4931237449,-24407171338,4047649543,-49188915298,98732579463,-50978678328,254545455,-535525708042,443341666667,0,0,14241374049,-128666800199,0,-6364319646,508339642113,-444000345349,0,-35127545000,0,22847432118,-7086788618,62606453500,116537095,55636201977
2010,0,149040892389,23437602798,1688189399,-8749555604,-41672727,0,17076386007,-21764747472,160687094790,17557847002,-326395067069,113081561852,1648541934,-16388147062,-25460681687,0,-8380048322,-83648898562,-166201436942,63636364,0,161525708042,0,0,19020013772,14407921236,0,0,983781117655,-729127872386,0,-43395055000,0,211258190269,142017212943,55636201977,-411650870,197241764050
2011,0,111871050484,35197821593,4975848581,253089150,0,-12046467888,27580116911,0,167831458831,-62864427919,-42685703601,51109611408,-2736492629,-27015102530,-13892028487,0,-2701199260,67046115813,-161790025705,287270546,0,0,0,0,14503931033,-146998824126,0,0,1112630677217,-1168346186470,0,-10156104800,0,-65871614053,-145824322366,197241764050,60802185,51478243869
2012,0,84934353864,52528035786,-3395515746,-1315317356,-545455,-5928569197,22068211186,0,148890653082,-14932128458,123019225605,49005920841,344995675,-22853106475,-17518761237,0,-6267406229,259689392804,-37766426732,545455,-45000000000,0,0,0,3116069197,-79649812080,0,0,1321162567376,-1398768160407,-496000000,-69730791200,0,-147832384231,32207196493,51478243869,227283839,83912724201
2013,0,87550597481,58083348807,6128555120,-1672616077,4169950,-13983656123,14985375658,0,151095774816,46316005625,-79411833019,125947149432,-4224940995,-14787161580,-59823585752,0,-5957767656,159153640871,-57696821059,0,-131385980000,0,0,0,9637351665,-179445449394,2400000000,-52000000,1216042003043,-1028585368230,0,-53250972000,0,136553662813,116261854290,83912724201,-202755841,199971822650
2014,0,95446579343,64715832777,-4498539546,1406045534,0,0,18685358217,-18213224915,157542051410,59454185599,48121163168,-171468184441,2845284726,-18975614115,-27107691181,0,-10033680052,40377515114,-25234400051,0,0,30500000000,0,0,20225779373,25491379322,0,0,1413544832516,-1406799610860,0,-71887583700,0,-65142362044,726532392,199971822650,-61472471,200636882571
2015,0,120951841268,65945157314,12669703444,-776394263,0,-15614414641,9590403327,0,192766296449,-33816737199,-871978409,73263465797,-35081727304,-9590403327,-35020168674,0,-4916571648,146732175685,-20025283247,449579272,-55000000000,0,0,0,10946974258,-63628729717,0,0,1788397194972,-1854621331799,0,-85865268000,0,-152089404827,-68985958859,200636882571,1067173167,132718096879
2016,0,280684936662,64060391480,15781094235,4073213465,0,-23687667605,13709909913,0,354621878150,7649719496,-148587964612,74932493318,-1637862666,-13313714513,-32659472447,0,-6867388020,234137688706,-93362590570,65709091,-266823472222,0,0,3600000000,15410479707,-341109873994,14883277549,0,2117965113381,-1987259493326,0,-63511487900,0,82077409704,-24894775584,132718096879,-217051110,107606270185
2017,0,174864690542,75886552283,-3759012679,-327673492,0,-42881666801,24411558267,0,228194448120,-53022875995,-47178596204,-65202833794,-10551847323,-24304317909,-57532956208,18200000000,-6851717496,-18250696809,-120357256429,449743181,-402847301893,430117430555,0,1800000000,22684226714,-68153157872,0,0,3287094384886,-3132185578935,0,-139412544887,0,15496261064,-70907593617,107606270185,165751280,36864427848
2018,0,211163141218,87214278579,-17780501851,-962644716,0,-50027112731,43633978476,0,273241138975,-15542953926,-20326591331,-32864017470,642167682,-37712134325,-42618904382,0,-22783865953,102034839270,-179491260530,551731273,-818661000000,639008948014,0,0,33795849366,-324795731877,0,0,3080089109070,-2577891013867,0,-209118436425,0,293079658778,70318766171,36864427848,-236592693,106946601326
2019,0,211981102350,86202705545,9494878602,97072692,0,-47078053345,58854664231,0,319552370075,-23725244070,-78081310429,97209449679,-7221689870,-63700876093,-39620887199,0,-14302458719,190109353374,-164626196216,858506818,-200265000000,218237648820,0,0,12711878991,-133083161587,0,0,2957687767898,-2841754482424,0,-92943414000,0,22989871474,80016063261,106946601326,-481410994,186481253593
