Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,2,2839883078,-20806814213,-2973330209,0,-927780468,15757379713,-1840766511,0,-7951428610,-182087127,0,-87000000000,127500000000,0,0,33276789,40351189662,0,0,0,0,0,-25000000000,0,-25000000000,7399761052,2449132896,0,9848893948
2011,2,50632297707,-51432695725,-2775173768,-7796843923,-3152461978,17751097091,-3708520736,0,-482301332,-236886669,0,-350829664678,585087065710,0,0,483844842,234504359205,0,0,0,-234669456000,0,0,0,-234669456000,-647398127,10990604793,0,10343206666
2012,1,6197165540,-14072854347,-4000098117,0,-3721197300,22599538912,-4339518585,0,2663036103,-13609894,0,-300000000000,335000000000,0,0,37542347,35023932453,0,0,0,0,0,0,0,0,37686968556,2344257497,0,40031226053
2013,3,3339908110,-10046759964,-2986601148,0,0,10232784423,-1856877744,0,-1317546323,-81850366,0,-146000000000,146000000000,0,0,27453174,-54397192,0,0,0,0,0,0,0,0,-1371943515,535566358787,-575910,534193839362
2013,4,20823641808,-19402043371,-3799727375,0,0,9785007217,-1457740413,0,5949137866,0,0,-213000000000,213000000000,0,0,43904202,43904202,0,0,0,0,0,0,0,0,5993042068,534193839362,-1096177,540185785253
2014,1,16681429400,-13790614694,-4038255493,0,0,10824844190,-4547923502,0,5129479901,-220099379,0,-316000000000,200000000000,0,0,55079786,-116165019593,0,0,0,0,0,0,0,0,-111035539692,540185785253,0,429150245561
2014,2,23074701811,-27614703326,-3245907894,0,0,7892545665,-3151352316,0,-3044716060,0,0,-289000000000,22000000000,0,0,71542724,-266928457276,0,0,0,0,0,0,0,0,-269973173336,429150245561,110997512,159288069737
2014,3,19688839931,-15642401302,-3767866210,0,0,4965557377,-2184468330,0,3059661466,0,0,-209000000000,108000000000,0,151866248,-126622510,-100974756262,0,0,0,0,0,0,0,0,-97915094796,159288069737,-171311713,61201663228
2014,4,12788688570,-22641171580,-4068783273,0,0,7238742638,-3587196831,0,-10269720476,0,0,15000000000,14000000000,0,0,34815729,29034815729,0,0,0,0,0,0,0,0,18765095253,61201663228,332245560,80299004041
2015,1,11732700610,-33153858789,-4456530256,0,0,12339355471,-2028024318,0,-15566357282,-84886363,150000,-155000000000,158000000000,0,0,31351023,2946614660,0,0,0,0,0,0,0,0,-12619742622,80299004041,169013937,67848275356
2015,2,16312547195,-41143149767,-2476734912,0,0,-10927893615,-2159404417,0,-40394635516,-492656087,0,-65000000000,110000000000,0,0,17962447796,62469791709,0,0,0,0,0,0,0,0,22075156193,67848275356,275624915,90199056464
2015,3,37488726214,-75152364417,-2921602589,0,0,2759538119,-1933629512,0,-39759332185,-9956307931,0,-317000000000,312000000000,0,0,1771468391,-13184839540,0,0,0,0,0,0,0,0,-52944171725,90199056464,-449402436,36805482303
2015,4,96567306990,-46622428281,-2953481692,0,-12345606,-1589382404,-1823238875,0,43566430132,-5107212994,0,122000000000,-160000000000,0,0,6135015435,-36972197559,0,0,0,0,0,0,0,0,6594232573,36805482303,-86636388,43313078488
2016,1,22515759627,-68757770589,-4107990407,0,0,332581589,-2322003394,2145837044,-52339423174,-11605018949,272727,-225000000000,245000000000,0,0,11658606953,20053860731,0,0,0,0,0,0,0,0,-32285562443,43313078488,-45548990,10981967055
2016,2,0,0,0,0,0,0,0,0,13784762735,-39242208864,0,-180000000000,200000000000,0,0,6422336118,-12819872746,0,0,0,0,0,0,0,0,964889989,10981967055,27698373,11974555417
2016,3,0,0,0,0,0,0,0,0,11057348881,5355724046,0,-180000000000,230000000000,0,0,7051894898,62407618944,0,0,0,0,0,0,0,0,73464967825,11974555417,-1781356,85437741886
2016,4,53532238465,-38155394885,-1909826608,0,0,384688442,-2777625844,0,11074079570,-2176451581,50909096,-195000000000,125000000000,0,0,5183705055,-66941837430,0,0,0,0,0,0,0,0,-55867757860,85437741886,-3560165,29566423861
2017,1,19477119189,-22432307725,-5947991410,0,0,261610405,-1776328565,2156184627,-10417898106,-5287055289,2727273,-185000000000,175000000000,0,0,5490798365,-9793529651,0,0,0,0,0,0,0,0,-20211427757,29566423861,-2288463,9352707641
2017,2,0,0,0,0,0,0,0,2128181384,-8360649713,-2758224351,-2727273,135000000000,-122000000000,0,0,8125202304,18364250680,0,0,0,0,0,0,0,0,10003600967,9352707641,-2260036,19354048572
2017,3,0,0,0,0,0,0,0,2189796176,-7478566525,1348242616,7272728,-582000000000,562000000000,0,0,6006342681,-12638141975,0,0,10000000000,0,0,0,0,10000000000,-10116708500,19354048572,1949441,9239289513
