Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,3,75473355345,-8278229602,-5876290482,-894177569,0,1142776012,-6995347986,45818824982,54572085718,-11257474079,0,-58000000000,0,0,0,1095329962,-68162144117,0,0,5224123000,-5824885412,-11209055976,0,0,-11809818388,-25399876787,62853238626,0,37453361839
2009,4,115670995977,-62215587274,-9227796026,-925262570,-3000000000,1694966913,-7089327710,18741771460,34907989310,-5942666369,0,-14000000000,2000000000,0,0,1794689965,-16147976404,0,0,0,-5866125635,0,0,0,-5866125635,12893887271,37453361839,51296635,50398545745
2010,1,65819533500,-17608571449,-9195786934,-2153561199,0,2202048568,-4739372642,18160711174,34324289844,-11803649864,0,-5000000000,13000000000,0,0,2031273892,-1772375972,0,0,0,-16806243093,0,-8130292500,0,-24936535593,7615378279,50398545745,0,58013924024
2010,2,134013696513,-22897301410,-15827524580,-3811324391,-1880347168,4262472251,-3981849667,0,89877821548,-41862490055,0,-56000000000,42000000000,0,0,6622160380,-49240329675,0,0,2297305903,-28508731918,-1837084740,-29549871950,0,-57598382705,-16960890832,50398545745,47844988,33485499901
2010,3,101023321074,-21864384565,-8269499831,-1621977915,-3240285315,3249147373,-5160724636,0,64115596185,-9972266164,0,-28000000000,8000000000,0,0,2769036345,-27203229819,0,0,0,-3836313900,-1844811700,-9653187500,0,-15334313100,21578053266,33485499901,0,55063553167
2011,1,89108524879,-23062776496,-13547788005,-1393569890,-5405892806,2694234543,-5617290080,18765487687,42775442145,-2998834602,0,-15000000000,0,-10638600000,0,5954706582,-22682728020,0,0,0,-4294226100,-1828585084,-23100000,0,-6145911184,13946802941,83496767743,0,97443570684
2011,2,97638406221,-32247029402,-7837388860,-1433740220,0,-1854386540,-1654925962,0,52610935237,-89215639533,0,-92000000000,62000000000,0,0,7232742009,-111982897524,0,0,86804946000,-3922697570,-2000123596,-57644284450,0,23237840384,-36134121903,97443570684,88231163,61397679944
2011,3,100517825403,-29614137527,-11157793302,-1167974649,0,3629360160,-22143945320,0,40063334765,-2646900580,0,-107000000000,180000000000,-1041600000,0,6973375097,76284874517,0,0,-3919552240,-1990464896,0,-1509403500,0,-7419420636,108928788646,61397679944,0,170326468590
2011,4,121057083511,-34515710905,-16600875097,-1126175284,-2000000000,18415235345,-6770002234,0,78459555336,-6218627806,0,-136000000000,46000000000,-3420614400,0,7143661759,-92495580447,0,0,38000000000,-3980196842,-2003987076,-38953004000,0,-6937187918,-20973213029,170326468590,185734,149353441295
2012,1,113713394003,-39381968060,-17594688799,-1224181748,-205302697,4533589452,-10685220823,0,49155621328,-93870017069,0,-82000000000,80000000000,-35191319400,0,5490399296,-125570937173,0,0,48835710000,-45130693920,-2011714036,-1287700000,0,405602044,-76009713801,149353441295,116475885,73460203379
2012,2,137427861524,-44445697168,-9216825561,-3247430916,-3688281407,-3488444749,-873103429,0,72468078294,-12423630752,0,-8000000000,5000000000,-20627520000,12534665164,-5490399296,-29006884884,0,0,0,-8930995400,-2011714036,-39567736000,0,-50510445436,-7049252026,73460203379,-188130501,66222820852
