Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2007,0,2190031497000,2179458735000,436522408000,376522408000,0,60000000000,443681156000,449354382000,0,0,0,-5673226000,1299193504000,0,0,0,0,0,0,1271725629000,0,0,2197125000,1454000000,0,0,0,0,23873750000,0,-57000000,0,61667000,61667000,0,10572762000,0,0,908175000,0,0,0,0,9664587000,0,250338803000,230250000000,0,0,0,0,0,0,0,0,230250000000,0,0,162000000000,0,68250000000,0,18016651000,11396240000,14769772000,-3373532000,0,0,0,0,0,6620411000,6658654000,-38243000,0,0,0,0,0,0,0,0,0,2072152000,0,0,0,0,0,2072152000,0,0,2440370300000,2049748726000,1416313126000,905898581000,905898581000,0,0,0,0,0,287118089000,0,380283000,100565000000,16072177000,1179861000,0,17330124000,790000000,0,0,0,1417176000,25561835000,60000000000,0,0,0,0,633435600000,0,0,0,0,0,0,333435600000,0,0,0,0,0,0,300000000000,0,0,0,0,0,0,390621574000,389397857000,300000000000,300000000000,300000000000,0,0,0,0,0,0,0,0,695906000,13979435000,0,74722516000,74722516000,0,74722516000,0,0,1223717000,1223717000,0,0,0,2440370300000,0,0
2008,0,1276831105000,1269717776000,243572340000,243572340000,0,0,252229589000,301015456000,0,0,0,-48785867000,773915847000,0,0,0,0,0,0,745745690000,0,0,774308000,0,0,0,0,0,28285842000,0,-889993000,0,0,0,0,7113329000,0,0,7062329000,0,0,0,0,51000000,0,665139032000,454818932000,0,0,0,0,0,0,0,0,454818932000,0,0,349173932000,0,105645000000,0,30260739000,24944111000,34463447000,-9519336000,0,0,0,0,0,5316628000,7087990000,-1771362000,0,0,174413980000,174413980000,0,0,0,0,0,5645381000,0,0,0,0,0,5645381000,0,0,1941970137000,1501674133000,930270993000,0,0,0,0,0,0,0,127197809000,0,6007559000,669000000,1447091000,0,0,47453399000,0,0,0,0,643004797000,3730584000,100760754000,0,0,0,0,571403140000,0,0,0,0,0,0,0,0,0,0,0,0,0,571403140000,0,0,0,0,0,0,440296004000,439242249000,420000000000,420000000000,420000000000,0,0,0,0,0,0,0,0,988985000,17814755000,0,438509000,438509000,0,438509000,0,0,1053755000,1053755000,0,0,0,1941970137000,0,0
2009,0,4181979955000,4171231824000,1019341798000,849341798000,0,170000000000,1227666550000,1291818907000,0,0,0,-64152357000,1924104680000,0,0,0,0,0,0,1884852723000,0,0,106710000,0,0,58818000,0,0,39300333000,0,-213904000,0,118796000,118796000,0,10748131000,0,0,8277031000,0,0,0,0,2471100000,0,463542412000,269620045000,0,0,0,0,0,0,0,0,269620045000,0,0,215025639000,0,76235000000,-21640594000,34359238000,22899894000,42825130000,-19925236000,0,0,0,0,0,8542894000,12756766000,-4213872000,0,2916450000,114913980000,114913980000,0,0,0,0,0,44649149000,0,42315959000,0,0,0,2333190000,0,0,4645522367000,3670264530000,3501924811000,2615950200000,2615950200000,0,0,0,0,0,782288491000,0,1235962000,972662000,12413522000,1469141000,0,44268049000,0,0,0,0,39200447000,2883608000,1242729000,0,0,0,0,168339719000,100000000000,100000000000,100000000000,100000000000,0,0,0,0,0,0,0,0,0,68225000000,0,114719000,0,0,0,0,975257837000,975010001000,921000000000,800000000000,800000000000,0,121000000000,0,0,0,0,0,0,0,21568279000,0,32441722000,32441722000,0,32441722000,0,0,247836000,247836000,0,0,0,4645522367000,0,0
2010,0,5556562378000,5535335797000,632689173000,632689173000,0,0,1212383287000,1322172457000,0,0,0,-109789170000,3690154170000,0,0,0,0,0,0,3517860651000,0,0,31767712000,0,0,0,0,0,157106872000,0,-16581065000,0,109167000,109167000,0,21226581000,0,0,8383164000,0,0,11356605000,0,1486812000,0,962850478000,868767546000,0,0,0,0,0,0,0,0,868767546000,0,0,543596844000,0,368625890000,-43455188000,35383987000,28956797000,61441189000,-32484392000,0,0,0,0,0,6407126000,13609659000,-7202533000,0,20064000,0,0,0,0,0,0,0,58698945000,0,38634018000,8493527000,0,0,11571400000,0,0,6519412856000,5125181578000,4956929963000,4220855880000,4220855880000,0,0,0,0,0,583087360000,0,478322000,1877878000,7661194000,4006177000,0,90693794000,0,0,0,0,1203054000,3621121000,42436638000,0,1008545000,0,0,168251615000,100000000000,100000000000,100000000000,100000000000,0,0,0,0,0,0,0,0,0,68225000000,0,26615000,0,0,0,0,1394231278000,1394231278000,1321000000000,1200000000000,1200000000000,0,121000000000,0,0,0,0,0,0,3495383000,26643873000,0,43092022000,43092022000,0,43092022000,0,0,0,0,0,0,0,6519412856000,0,0
2011,0,2246535633970,2216397693311,287853414218,287853414218,0,0,316079274361,660778532516,0,0,0,-344699258155,1612395856668,0,0,0,0,0,0,1436091589716,0,0,5377634641,0,0,0,0,0,228550590405,0,-57623958094,0,69148064,69148064,0,30137940659,0,0,5499126255,0,69269006,9057764268,0,15511781130,0,790268928985,651536376750,0,0,0,0,0,0,0,0,651536376750,0,0,450615714800,0,244343389950,-43422728000,19811863568,16090871896,49631325495,-33540453599,0,0,0,0,0,3700927672,7523860956,-3822933284,0,20064000,0,0,0,0,0,0,0,118920688667,0,96209930764,8493526750,0,0,14217231153,0,0,3036804562955,2239831890154,1571606890154,1211414479439,1211414479439,0,0,0,0,0,234107894613,0,155985273,2244100000,3891933429,2173023840,0,12129530910,0,0,0,0,3456946472,673788813,100163061680,0,1196145685,0,0,668225000000,600000000000,600000000000,600000000000,600000000000,0,0,0,0,0,0,0,0,0,68225000000,0,0,0,0,0,0,796972672801,796972672801,1321000000000,1200000000000,1200000000000,0,121000000000,0,0,0,0,0,0,5099912818,6936522361,20154428553,-556218190931,-556218190931,0,-556218190931,0,0,0,0,0,0,0,3036804562955,0,0
2012,0,2082805703396,2064507210087,415493777269,344261277269,0,71232500000,214651624667,469201559034,0,0,0,-254549934367,1434279051087,0,0,0,0,0,0,1272918063364,0,0,1158971785,0,0,0,0,0,297675568256,0,-137473552318,0,82757064,82757064,0,18298493309,0,0,2037700818,0,0,646582491,0,15614210000,0,691838446820,564739381750,0,0,0,0,0,0,0,0,564739381750,0,0,364737019800,0,250862089950,-50859728000,15422062582,13559241972,54866889621,-41307647649,0,0,0,0,0,1833156610,7523860956,-5690704346,0,29664000,0,0,0,0,0,0,0,111677002488,0,90996040922,6028682000,0,0,14652279566,0,0,2774644150216,1966490279040,1351265279040,0,0,0,0,0,0,0,1050853125790,0,290449838,1529502000,505051675,6520779936,0,10398639696,0,0,0,0,3661644744,7595844813,269759058052,0,151182496,0,0,615225000000,600000000000,600000000000,600000000000,600000000000,0,0,0,0,0,0,0,0,0,15225000000,0,0,0,0,0,0,808153871176,808153871176,1321000000000,1200000000000,1200000000000,0,121000000000,0,0,0,0,0,0,0,7468016895,25218922731,-545533068450,-545533068450,0,-545533068450,0,0,0,0,0,0,0,2774644150216,0,0
2013,0,2146895299960,2128357153546,710568300371,670568300371,0,40000000000,106635225499,232512628432,0,0,0,-125877402933,1310949270672,0,0,0,0,0,0,1408956804593,0,0,1043653953,0,0,0,0,0,299478377084,0,-398529564958,0,204357004,204357004,0,18538146414,0,0,1710374083,0,0,376378781,0,16451393550,0,503191316571,400037164649,0,0,0,0,0,0,0,0,400037164649,0,0,150427500150,0,288103892499,-38494228000,9182958305,8311624025,50313317337,-42001693312,0,0,0,0,0,841670280,8150151501,-7308481221,0,29664000,0,0,0,0,0,0,0,93971193617,0,87998583467,5607932000,0,0,364678150,0,0,2650086616531,1426556777396,1411302377396,0,0,0,0,0,0,0,1369954693001,0,1699921881,1302002000,2764233380,1484380551,0,15794990292,0,0,0,0,961512981,1901724813,15426836001,0,12082496,0,0,15254400000,0,0,0,0,0,0,0,0,0,0,0,0,0,15254400000,0,0,0,0,0,0,1223529839135,1223529839135,1221242800000,1221242800000,1221242800000,0,0,0,0,0,0,0,0,0,114351957,114351957,2058335221,2058335221,0,2058335221,0,0,0,0,0,0,0,2650086616531,0,0
2014,0,2702681445763,2681446770320,989814534602,989814534602,0,0,463228852339,544488367657,0,0,0,-81259515318,1228143712503,0,0,0,0,0,0,1401721755608,0,0,1531632620,0,0,0,0,0,239598731409,0,-414708407134,0,259670876,259670876,0,21234675443,0,0,4520682362,0,0,376378781,0,16337614300,0,361138952849,268013405181,0,0,0,0,0,0,0,0,268013405181,0,0,278395416849,0,3000000000,-13382011668,6445370072,6095538791,50708579844,-44613041053,0,0,0,0,0,349831281,8150151501,-7800320220,0,0,0,0,0,0,0,0,0,86680177596,0,83083777051,2944040000,0,0,652360545,0,0,3063820398612,1759029172153,1758544886710,600000000000,600000000000,0,0,0,0,0,917136727822,0,2511868335,1682002000,5047380348,1783695364,0,24952328396,0,0,0,0,194627660,727941688,204484271615,0,24043482,0,0,484285443,0,0,0,0,0,0,0,0,0,0,0,0,0,484285443,0,0,0,0,0,0,1304791226459,1304791226459,1221242800000,1221242800000,1221242800000,0,0,0,0,0,0,0,0,0,3740863521,3750847621,76056715317,76056715317,0,76056715317,0,0,0,0,0,0,0,3063820398612,0,0
2015,0,2851856724349,2831647580065,846406560989,821201268989,0,25205292000,376424556103,517980643118,0,0,0,-141556087015,1608514183566,0,0,0,0,0,0,1799162032607,0,0,1337919400,0,0,0,0,0,260046056959,0,-452031825400,0,302279407,302279407,0,20209144284,0,0,3548575503,0,0,376378781,0,16284190000,0,284277329995,194690894454,0,0,0,0,0,0,0,0,194690894454,0,0,199897907399,0,3000000000,-8207012945,5485051982,5449829757,53063051881,-47613222124,0,0,0,0,0,35222225,8150151501,-8114929276,0,0,0,0,0,0,0,0,0,84101383559,0,79142483014,1805540000,0,2956433957,196926588,0,0,3136134054344,1827450305234,1460940029963,300000000000,300000000000,0,0,0,0,0,1106816548629,0,3518864930,1537002000,4493348535,1376798030,0,22293974120,0,0,0,0,503945191,1702322154,14894154761,0,3803071613,0,0,366510275271,365814541328,365814541328,365814541328,365814541328,0,0,0,0,0,0,0,0,0,695733943,0,0,0,0,0,0,1308683749110,1308683749110,1221242800000,1221242800000,1221242800000,0,0,0,0,0,0,0,0,0,4153679393,4163663493,79123606224,79123606224,0,79123606224,0,0,0,0,0,0,0,3136134054344,0,0
2016,0,3322351122795,3299128277058,293049710838,293049710838,0,0,2575996068199,325437673032,60999039025,2019375587655,313915559574,-143731791087,430082498021,21740185570,12600000000,9140185570,3156974991,0,5983210579,0,0,597560497382,1489970079,0,0,0,0,0,322649155962,-513357310972,0,0,0,0,0,23222845737,1684390000,962262149,4557057906,15064000000,0,381640710,0,573494972,0,196118596011,101000000000,0,0,0,0,0,0,0,0,101000000000,0,0,101000000000,101000000000,0,0,12458541905,12086591902,57763073251,-45676481349,0,0,0,0,0,371950003,2010833300,-1638883297,0,0,0,0,0,0,0,0,0,82660054106,500951588,75061268561,1641400000,0,5456433957,0,0,0,3518469718806,2194292794895,1864754475140,399797851686,399797851686,0,0,0,0,0,2967033320,0,3402175244,1554002000,7360455262,1249318234,1260527299,34956726087,0,447022592,1394080117957,0,0,0,16817949403,0,861296056,0,0,329538319755,0,0,0,0,0,329290754255,0,0,0,0,0,0,247565500,0,0,0,0,0,0,0,1324176923911,1324176923911,1221238014300,1221242800000,1221242800000,0,0,0,0,-4785700,0,0,4996355740,0,4986371640,0,92956182231,92956182231,0,92956182231,0,0,0,0,0,0,0,3518469718806,0,0
