date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,159600,114100,14300,143600,63100,28800
2019-12-03,133050,60000,2500,87650,10000,3100
2019-12-04,5050,0,0,1250,0,0
2019-12-05,40750,30100,0,123950,77000,20000
2019-12-06,4150,0,100,97750,60000,0
2019-12-09,50,0,0,2250,0,3800
2019-12-10,50,0,0,7550,0,800
2019-12-11,3000,0,0,2800,0,0
2019-12-12,450,0,100,5250,0,200
2019-12-13,16550,14600,3600,44950,34600,1400
2019-12-16,20100,17600,100,33100,17500,1500
2019-12-17,50,0,0,50,0,19300
2019-12-18,5150,0,15400,9050,0,0
2019-12-19,10300,0,0,31300,0,12300
2019-12-20,250,0,0,250,0,200
2019-12-23,11000,0,4500,19600,0,10000
2019-12-24,50,0,400,150,0,1100
2019-12-25,150,0,0,150,0,2400
2019-12-26,3000,0,0,15200,0,3000
2019-12-27,13100,12500,0,16900,12500,400
2019-12-30,2500,0,0,12500,0,0
2019-12-31,60950,41500,16000,10450,0,2000
2020-01-02,55500,52550,0,56200,52550,0
2020-01-03,7500,0,1000,28300,0,500
2020-01-06,58850,7500,300,58850,7500,0
2020-01-07,79950,13000,7000,117750,56000,4000
2020-01-08,21000,0,400,42000,29400,9500
2020-01-09,150500,82300,0,153000,62500,12000
2020-01-10,68950,58150,3000,53350,50150,2100
2020-01-13,650,0,100,13750,10000,0
2020-01-14,5100,0,34700,40700,0,3000
2020-01-15,29600,7100,4400,293000,95500,38200
2020-01-16,30550,11000,100,750,0,5500
2020-01-17,81300,27600,600,92700,45000,86900
2020-01-20,443600,410350,0,86100,36650,2500
2020-01-21,22350,17500,3500,52850,17500,20100
2020-01-22,22650,20000,100,74950,20000,2500
2020-01-30,42300,38000,3000,86000,68000,1300
2020-01-31,104200,80500,10500,71800,63500,16800
2020-02-03,13350,0,500,17950,0,0
2020-02-04,69700,62500,1600,159700,157400,2000
2020-02-05,68750,57750,0,148650,121450,2100
2020-02-06,14900,11000,1300,61000,30000,500
2020-02-07,9000,0,3500,103000,55400,23600
2020-02-10,10750,0,101100,258150,213800,42200
2020-02-11,23550,0,1000,31350,0,24800
2020-02-12,20350,0,3600,16450,0,500
2020-02-13,1250,0,1700,11150,0,400
2020-02-14,6250,0,500,11550,0,300
2020-02-17,5150,0,0,12150,0,1800
2020-02-18,27050,12500,0,26750,12500,27900
2020-02-19,350,0,2400,9450,0,400
2020-02-20,18900,0,500,23700,0,3600
2020-02-21,13650,0,2000,10350,0,1800
2020-02-24,6200,0,6600,6000,0,20000
2020-02-25,17950,0,9600,9950,0,0
2020-02-26,1000,0,0,10700,0,0
2020-02-27,4150,0,20000,18950,10000,4200
2020-02-28,17750,11200,2000,14650,0,54900
2020-03-02,550,0,0,11450,0,800
2020-03-03,18550,9000,49200,29950,14500,9500
2020-03-04,19300,10000,0,54500,20000,4900
2020-03-05,65250,45700,6000,70950,42500,2300
2020-03-06,9450,0,1000,102450,80000,3100
2020-03-09,11950,0,121600,290550,131300,2200
2020-03-10,121300,53800,1500,86800,29700,0
2020-03-11,25350,20000,2300,63050,15000,3500
2020-03-12,2800,0,500,29400,0,700
2020-03-13,22100,0,500,52100,0,40700
2020-03-17,500,0,0,3200,0,1100
2020-03-18,5700,0,0,3300,0,800
2020-03-19,28500,0,7400,28200,0,25000
2020-03-20,1000,0,0,1000,0,0
2020-03-23,200,0,2800,24300,13000,100
2020-03-24,3700,0,400,46500,46000,0
2020-03-25,4000,0,2800,4000,0,0
2020-03-26,1950,0,5600,2750,0,2200
2020-03-27,18300,0,6600,13900,0,5400
2020-03-30,9600,0,2800,3200,0,0
2020-03-31,10650,0,9000,26050,0,3200
2020-04-01,5050,0,3900,1150,0,0
2020-04-02,23400,23400,0,23400,23400,0
2020-04-03,16900,0,2000,12800,0,100
2020-04-06,97150,31500,2700,23550,11500,20500
2020-04-07,78450,12100,1000,31250,0,2000
2020-04-08,11900,0,500,11700,0,300
2020-04-09,56950,13550,10300,43550,13550,1000
2020-04-10,8422,0,10500,21878,0,500
2020-04-13,58900,20600,0,50700,12000,12800
2020-04-14,7850,0,0,31450,17000,10500
2020-04-15,28050,0,4000,22450,0,11600
2020-04-16,9450,0,7000,2150,0,1000
2020-04-17,42900,0,2500,41600,13000,2300
2020-04-20,8550,0,5200,51250,15000,2100
2020-04-21,46800,27600,4900,49800,11700,2700
2020-04-22,29800,0,76100,18300,0,1600
2020-04-23,47150,0,1000,64850,38800,38200
2020-04-24,32900,0,0,33600,0,19900
2020-04-27,6600,0,500,21100,0,0
2020-04-28,6150,0,0,4950,0,2000
2020-04-29,2750,0,0,2350,0,0
2020-05-04,550,0,0,450,0,0
2020-05-05,150,0,0,150,0,0
