Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2015,1,2699055097331,2675095170355,970004408741,911674910966,0,58329497775,441926146079,515112576333,0,0,0,-73186430254,1262917296339,0,0,0,0,0,0,1434192109928,0,0,611878650,0,0,0,0,0,240440945116,0,-412327637355,0,247319196,247319196,0,23959926976,0,0,5265002013,0,0,380107763,0,18314817200,0,357751231107,262023405181,0,0,0,0,0,0,0,0,262023405181,0,0,272405416849,0,3000000000,-13382011668,7666636599,7400350632,52933658844,-45533308212,0,0,0,0,0,266285967,8150151501,-7883865534,0,0,0,0,0,0,0,0,0,88061189327,0,81964788782,2944040000,0,2956433957,195926588,0,0,3056806328438,1750671085135,1750186799692,600000000000,600000000000,0,0,0,0,0,1121837457253,0,1412722763,1812002000,2829502155,836794911,0,14059724089,0,0,0,0,188864611,3699548688,3486139740,0,24043482,0,0,484285443,0,0,0,0,0,0,0,0,0,0,0,0,0,484285443,0,0,0,0,0,0,1306135243303,1306135243303,1221242800000,1221242800000,1221242800000,0,0,0,0,0,0,0,0,0,7491711142,0,77400732161,77400732161,0,77400732161,0,0,0,0,0,0,0,3056806328438,0,0
2015,2,3177393016811,3142843785359,1077291179858,879953770341,0,197337409517,416318429226,512960370519,0,0,0,-96641941293,1648919056485,0,0,0,0,0,0,1733824078771,0,0,1285024340,0,0,0,0,0,305668246053,0,-391858292679,0,315119790,315119790,0,34549231452,0,0,5192690171,0,0,376378781,0,28980162500,0,347708578490,254827655731,0,0,0,0,0,0,0,0,254827655731,0,0,260034667399,0,3000000000,-8207011668,6961705892,6778965237,52833366601,-46054401364,0,0,0,0,0,182740655,8150151501,-7967410846,0,0,0,0,0,0,0,0,0,85919216867,0,80961316322,1805540000,0,2956433957,195926588,0,0,3525101595301,2196522805217,1796038519774,347500000000,347500000000,0,0,0,0,0,1407068830812,0,2732295204,1957002000,5523753926,1586692934,0,19672484578,0,0,0,0,1067262981,961528688,3916597038,0,4052071613,0,0,400484285443,400000000000,400000000000,400000000000,400000000000,0,0,0,0,0,0,0,0,0,484285443,0,0,0,0,0,0,1328578790084,1328578790084,1221242800000,1221242800000,1221242800000,0,0,0,0,0,0,0,0,0,3740863521,3750847621,99844278942,99844278942,0,99844278942,0,0,0,0,0,0,0,3525101595301,0,0
2015,3,2823688161326,2797448263446,904720120561,780633243198,0,124086877363,434807083528,531330337347,0,0,0,-96523253819,1457665178100,0,0,0,0,0,0,1603721738906,0,0,696796942,0,0,0,0,0,247645334522,0,-394398692270,0,255881257,255881257,0,26239897880,0,0,7191715493,0,0,376378781,0,18671803606,0,353399851755,262252655731,0,0,0,0,0,0,0,0,262252655731,0,0,267459667399,0,3000000000,-8207011668,6230451617,6131256276,52958529001,-46827272725,0,0,0,0,0,99195341,8150151501,-8050956160,0,0,0,0,0,0,0,0,0,84916744407,0,79957843862,1805540000,0,2956433957,196926588,0,0,3177088013081,1845955504649,1449547584998,319000000000,319000000000,0,0,0,0,0,1076316130605,0,1406552803,1898002000,2832369007,897362912,0,27655774050,0,0,0,0,609841631,11080836894,4025643483,0,3825071613,0,0,396407919651,395871828008,395871828008,395871828008,395871828008,0,0,0,0,0,0,0,0,0,536091643,0,0,0,0,0,0,1331132508432,1331132508432,0,1221242800000,1221242800000,0,0,0,0,0,0,0,0,7491711142,0,0,102397997290,102397997290,0,102397997290,0,0,0,0,0,0,0,3177088013081,0,0
2015,4,2853994682503,2833777937293,924623350094,821201268989,0,103422081105,298207766998,439763854013,0,0,0,-141556087015,1610644540794,0,0,0,0,0,0,1799162032607,0,0,1337919400,0,0,0,0,0,260046056959,0,-449901468172,0,302279407,302279407,0,20216745210,0,0,3548575503,0,0,383979707,0,16284190000,0,284277329995,194690894454,0,0,0,0,0,0,0,0,194690894454,0,0,199897907399,0,3000000000,-8207012945,5485051982,5449829757,53063051881,-47613222124,0,0,0,0,0,35222225,8150151501,-8114929276,0,0,0,0,0,0,0,0,0,84101383559,0,79142483014,1805540000,0,2956433957,196926588,0,0,3138272012498,1828611786978,1462101511707,300000000000,300000000000,0,0,0,0,0,1106816548629,0,3518864930,1537002000,4500949461,1376798030,0,23447854938,0,0,0,0,503945191,1702322154,14894154761,0,3803071613,0,0,366510275271,365814541328,365814541328,365814541328,365814541328,0,0,0,0,0,0,0,0,0,695733943,0,0,0,0,0,0,1309660225520,1309660225520,1221242800000,1221242800000,0,1221242800000,0,0,0,0,0,0,0,0,3740863521,3750847621,80925714378,80925714378,0,80925714378,0,0,0,0,0,0,0,3138272012498,0,0
2016,1,2788447021740,2764013263759,177413816913,152208524913,0,25205292000,2073606665553,449768988450,0,1436270697418,321331263899,-133764284214,512992781293,6609056129,0,6609056129,4470209079,0,2138847050,0,0,629031132002,0,12404316036,0,0,0,0,315488285229,-450540008103,0,0,0,0,0,24433757981,2725542858,494954657,4005458605,15063000000,0,0,0,2144801861,0,91921220546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6334907531,6197893642,54675341281,-48477447639,0,0,0,0,0,137013889,8270151501,-8133137612,0,0,0,0,0,0,0,0,0,85586313015,201926588,78122412470,1805540000,0,5456433957,0,0,0,2880368242286,1560548240513,1116504258397,349990000000,349990000000,0,0,0,0,0,2595998767,0,430982219,1591002000,4062083200,3719293070,1238246749,27988965027,12404316036,0,708419154641,0,0,0,3713305075,0,350911613,0,0,444043982116,0,0,0,0,0,443348248173,0,0,0,0,0,0,0,695733943,0,0,0,0,0,0,1319820001773,1319820001773,1221242800000,1221242800000,1221242800000,0,0,0,0,0,0,0,4163663493,0,4153679393,0,90259858887,90259858887,0,90259858887,0,0,0,0,0,0,0,2880368242286,0,0
2016,2,2656689774655,2626515609874,41606214321,41606214321,0,0,2088352014912,296565787536,61999039025,1545090659921,321340559574,-136644031144,496557380641,6409295583,0,6409295583,3891897385,0,2517398198,0,0,619627305236,0,0,0,0,0,0,319238276929,-448717497107,0,0,0,0,0,30174164781,2475222006,439062277,4516669902,15063000000,0,0,0,7680210596,0,190661162170,100000000000,0,0,0,0,0,0,0,0,100000000000,0,0,100000000000,100000000000,0,0,5796205458,5318349902,54309915781,-48991565879,0,0,0,0,0,477855556,8672751501,-8194895945,0,0,0,0,0,0,0,0,0,84864956712,500951588,77102031167,1805540000,0,5456433957,0,0,0,2847350936825,1528691020147,1258646766940,399972320880,399972320880,0,0,0,0,0,3082075840,0,2461925582,1509002000,5909272493,1681404427,1323445554,17394699402,0,0,820492232258,0,0,0,3832092448,0,988296056,0,0,270044253207,0,0,0,0,0,269796687707,0,0,0,0,0,0,247565500,0,0,0,0,0,0,0,1318659916678,1318659916678,1221239849400,1221242800000,1221242800000,0,0,0,0,-2950600,0,0,4163663493,0,4153679393,0,89102724392,89102724392,0,89102724392,0,0,0,0,0,0,0,2847350936825,0,0
2016,3,3069086237770,3017676240872,42462377499,42462377499,0,0,2487066643554,268508818884,161999039025,1862320409212,313915559574,-119677183141,488147219819,7969525856,0,7969525856,3161173333,0,4808352523,0,6935227,620310093225,0,31676383897,0,0,0,0,336251044848,-508066763234,0,0,0,0,0,51409996898,4129919557,365582649,5031411651,29353000000,0,0,0,12530083041,0,91087937303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7407501894,6987001892,54671419851,-47684417959,0,0,0,0,0,420500002,8672751501,-8252251499,0,0,0,0,0,0,0,0,0,83680435409,500951588,76081649864,1641400000,0,5456433957,0,0,0,3160174175073,1836263032598,1515908238200,409801180276,409801180276,0,0,0,0,0,3294144205,0,3397825344,1689002000,6372762400,1898053606,1457699054,25021292316,31676383897,0,1026215138497,0,0,0,4223460549,0,861296056,0,0,320354794398,0,0,0,0,0,319747019438,0,0,0,0,0,0,0,607774960,0,0,0,0,0,0,1323911142475,1323911142475,1221238597500,1221242800000,1221242800000,0,0,0,0,-4202500,0,0,4163663493,0,4153679393,0,94355202089,94355202089,0,94355202089,0,0,0,0,0,0,0,3160174175073,0,0
2016,4,3457236672696,3432523856880,293049710838,293049710838,0,0,2676996068199,325437673032,161999039025,2019375587655,313915559574,-143731791087,462478077843,21740185570,12600000000,9140185570,3156974991,0,5983210579,0,0,597560497382,0,33885549901,0,0,0,0,322649155962,-513357310972,0,0,0,0,0,24712815816,1684390000,962262149,4557057906,15064000000,0,0,0,2445105761,0,95118596011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12458541905,12086591902,57763073251,-45676481349,0,0,0,0,0,371950003,2010833300,-1638883297,0,0,0,0,0,0,0,0,0,82660054106,500951588,75061268561,1641400000,0,5456433957,0,0,0,3552355268707,2228178344796,1898640025041,399797851686,399797851686,0,0,0,0,0,2967033320,0,3402175244,1554002000,7360455262,1249318234,1260527299,34956726087,33885549901,447022592,1394080117957,0,0,0,16817949403,0,861296056,0,0,329538319755,0,0,0,0,0,329290754255,0,0,0,0,0,0,0,247565500,0,0,0,0,0,0,1324176923911,1324176923911,1221238014300,1221242800000,1221242800000,0,0,0,0,-4785700,0,0,4996355740,0,4986371640,0,92956182231,92956182231,0,92956182231,0,0,0,0,0,0,0,3552355268707,0,0
2017,1,3597512078604,3572556650569,704360110994,654360110994,0,50000000000,2491720063132,266055616252,79095039025,1914709914983,231859492872,0,376476476443,11685684059,0,11685684059,3473383864,0,8212300195,0,0,585416548175,2497071688,0,0,0,0,0,311078191469,-534201018948,0,0,0,0,0,24955428035,4954880007,1151240849,3404666499,15063000000,0,381640710,0,-30,0,197511368482,101000000000,0,0,0,0,0,0,0,0,101000000000,0,0,101000000000,101000000000,0,0,11561438999,10836840963,57763073251,-46926232288,0,0,0,0,0,724598036,2420099300,-1695501264,0,0,0,0,0,0,0,0,0,84949929483,1311208268,74040887258,1641400000,0,7956433957,0,0,0,3795023447086,2462543271799,1875773285918,349892290070,349892290070,0,0,0,0,0,4945966418,0,4786935243,1639002000,7916527530,2812934562,1413973224,32437930332,0,309995508,1463755784874,0,0,0,5000650101,0,861296056,0,0,586769985881,0,0,0,0,0,585411192211,0,0,0,0,0,0,0,1358793670,0,0,0,0,0,0,1332480175287,1332480175287,1221237933300,1221242800000,1221242800000,0,0,0,0,-4866700,0,600000010,4996355740,0,4986371640,0,100659514597,85169045976,0,85169045976,15490468621,0,0,0,0,0,0,3795023447086,0,0
2017,2,4065748901677,4040948510189,581585530729,461227752951,0,120357777778,3141453411306,227657580155,330095039025,2166184245497,425723559574,-8207012945,317909568154,10473987455,0,10473987455,2978033289,0,7495954166,0,0,506691478490,3921136323,0,0,0,0,0,300197272550,-503374306664,0,0,0,0,0,24800391488,6297269001,512341749,2532112867,15063000000,0,395667871,0,0,0,95542918926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10336381967,9694439430,57665554447,-47971115017,0,0,0,0,0,641942537,2420099300,-1778156763,0,0,0,0,0,0,0,0,0,85206536959,1172608268,74641494734,1436000000,0,7956433957,0,0,0,4161291820603,2826836280969,2179433495299,300000000000,300000000000,0,0,0,0,0,5387228474,0,5347226462,1824002000,12285421881,3285311722,1521443124,46639683769,0,463736257,1794788465514,5138603299,0,0,2752372797,0,0,0,0,647402785670,0,0,0,0,0,646000000000,0,0,0,0,0,0,1402785670,0,0,0,0,0,0,0,1334455539634,1334455539634,1221236042300,1221242800000,1221242800000,0,0,0,0,-6757700,0,0,4996355740,0,4986371640,832692247,102404077707,155789831653,0,155789831653,-53385753946,0,0,0,0,0,0,4161291820603,0,0
