Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,26808042554,334749652,0,0,0,-25522637103,126446194,0,1746601297,-30431665372,-553899209,16521205660,-12346342911,-1252567661,-450190053,0,-131040772,-26897899021,-9818132148,0,0,0,-65663716340,2000000000,25522419242,-47959429246,68030000000,-3621000000,17000000000,0,0,0,0,81409000000,6551671733,11623995909,0,18175667642
2008,0,1239839250,678602010,2061458513,0,0,-7962312750,2515333336,0,-1467079641,13385269597,-509402075,-1218718963,-397743306,-2434916669,-7112385669,492930849,-354306700,383647423,-194582519,3289510000,0,0,-38720000000,10683754952,7962312750,-16979004817,0,0,19500000000,-17000000000,0,0,402132000,2902132000,-13693225394,18175667642,0,4482442248
2009,0,18980800734,803411123,-2061458513,0,0,-15559820639,2840439454,0,5003372159,-2644538500,-40584361,-6483683258,-79722328,-2962652926,-815152069,2608017607,-226933979,-5641877655,-11228061935,5909722208,-6500000000,26874689187,-76409200000,39010000000,3316632771,-19026217769,29335940000,-1407420000,58791010000,-49472545417,0,-5802832000,0,31444152583,6776057159,2260939492,0,9036996651
2010,0,23140208700,499470394,1497250000,211622,0,-13111517805,3103870608,0,15129493519,-7630549247,-82270770,-579071313,41604352,-2881538664,-5298560014,0,-1985967841,-3286859978,-43045377273,37467500000,-14221595660,500000000,-4320000000,0,8318311326,-15301161607,19108000000,0,19600000000,-24218075000,0,0,0,14489925000,-4098096585,9036996651,-211622,4938688444
2011,0,-2441213109,377659918,7972036593,0,0,-12838095816,7921247477,0,991635063,-28264700344,146348999,14614019437,-36301466,-8143579421,-2595282299,205000000,-152683803,-23235543834,-1139760228,9809689018,-3000000000,4000000000,-28761400000,10027470900,4602976700,-4461023610,0,-10045512673,87865211087,-52802000000,0,0,0,25017698414,-2678869030,4938688444,0,2259819414
2012,0,-23618673266,422109242,18295558336,0,0,-2974583420,10818096718,0,2942507610,14715175863,7761000,1138355209,339931994,-10460061329,-1276012247,20000000,-684090793,6743567307,-33344446585,629427819,-8000000000,5000000000,-11910000000,9385000000,917517120,-37322501646,11760000000,-183583516,149160380016,-130533591103,0,0,0,30203205397,-375728942,2259819414,0,1884090472
2013,0,2203575955,363478462,89596670,0,0,-58631105,9542736522,0,12140756504,-1344237985,0,15553078146,0,-9630664285,-700000000,185000000,-244960806,15958971574,-10944954700,0,0,0,-13600000000,13025000000,58631105,-11461323595,0,0,137300000000,-140290000000,0,0,0,-2990000000,1507647979,1884090472,0,3391738451
2014,0,11837651512,334958841,-2380803589,0,0,-3224763515,8766001776,0,15333045025,4337730595,0,-9033654789,0,-8861408720,-149000000,3000000,-298432703,1331279408,-1313608303,704545455,0,0,0,0,25690292,-583372556,0,0,180650000000,-174325000000,0,0,0,6325000000,7072906852,3391738451,0,10464645303
2015,0,20404325420,331429343,4166059248,0,0,-19939901219,7153293219,0,12115206011,-18934497404,0,30116431200,-737029612,-7292260330,-3344577274,0,0,11923272591,-12454808000,22500000000,0,0,0,1900000000,12621782,11957813782,0,0,121360000000,-152325000000,0,0,0,-30965000000,-7083913627,10464645303,0,3380731676
2016,0,81085966094,363575028,-15596481164,0,0,-79719309388,17209317024,0,3343067594,25407108306,0,-43895841750,-3817226324,-17248008052,-3937449783,500000,-1669553879,-48726748212,-2922319354,24120970172,0,0,-495993940428,49833900112,12347240471,-412614149027,336482278000,0,424939036007,-294974726456,0,0,0,466446587551,5105690312,3380731676,0,8486421988
2017,0,78345739613,639484454,174842640,0,0,-29783988842,13793143104,0,63169220969,21939133956,-59329430702,35786026974,-14978783849,-11938053617,-13815279599,0,-3267053250,23837949273,-799707640,45016122280,0,0,-290853471329,263873181888,12578916765,29815041964,0,0,168071421604,-195959425148,0,0,0,-27888003544,25764987693,8486421988,0,34251409681
2018,0,70092520550,750706089,-9817546189,0,0,-2871345942,24405268814,0,82559603322,-328823809963,-54312240685,650540962502,-59199601535,-24586192723,-8586811135,0,-6507279703,250496091080,-1022684590,0,0,0,-596843351322,27848840000,10586085942,-559431109970,22000000000,0,616723797490,-326357215158,0,0,0,312366582332,3431563442,34251409681,0,37682973123
2019,0,64774558548,736966086,1881495083,-78201904,0,0,28319029947,0,95633847760,-141654534436,-16649572023,364479187954,2696173200,-26767553031,-6696363330,0,-3504262109,269065542171,-250560000,0,0,0,0,0,78201904,-172358096,0,-5750000000,319583071398,-583528083320,0,0,0,-269695011922,-801827847,37682973123,0,36881145276
