Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,37257680561,0,37257680561,-72896532801,-35638852240,6726069,-55669119,-55669119,-5700740494,2245351287,-39143184497,578477147,-388331274,190145873,0,-38953038624,0,0,0,-38953038624,0,-38953038624,-2898,0
2015,1,16971976816,0,16971976816,-15290520524,1681456292,15441194,-28170818,-28170818,-616444725,-4141317255,-3089035312,462257161,-274420680,187836481,0,-2901198831,0,0,0,-2901198831,0,-2901198831,-216,0
2015,2,34917543278,0,34917543278,-30904307639,4013235639,45576687,-48543941,-48543941,-948338625,-4317442846,-1255513086,305640841,-471923419,-166282578,0,-1421795664,0,0,0,-1421795664,0,-1421795664,0,0
2015,3,20963164334,0,20963164334,-31738705007,-10775540673,47136378,-69721329,-69721329,-1049793633,-6841559939,-18689479196,563784380,-313262273,250522107,0,-18438957089,0,0,0,-18438957089,0,-18438957089,-1372,0
2015,4,22458705398,0,22458705398,-19693433530,2765271868,60613162,-797550882,-797550882,-548221933,-2049117281,-569005066,479090909,-351383433,127707476,0,-441297590,0,0,0,-441297590,0,-441297590,-33,0
2016,1,12548981117,0,12548981117,-9183445591,3365535526,467611981,-87653215,-87653215,-1243041206,-4161778532,-1659325446,468451302,-812506450,-344055148,0,-2003380594,0,0,0,-2003380594,0,-2003380594,-149,0
2016,2,14473670972,0,14473670972,-6522950531,7950720441,53066303,-72463768,-72463768,-376474908,-4522698701,3032149367,581904758,-980911978,-399007220,0,2633142147,0,0,0,2633142147,0,2633142147,196,0
2016,3,11095521659,0,11095521659,-9414507862,1681013797,18084432,0,0,-74500000,-1635224031,-10625802,590319231,-506639215,83680016,0,73054214,0,0,0,73054214,0,73054214,5,0
2016,4,8858786801,0,8858786801,-5524797972,3333988829,45564432,-112095543,-112095543,-68550000,-1634578817,1564328901,1636116780,-1059617020,576499760,0,2140828661,0,0,0,2140828661,0,2140828661,159,0
2017,1,9205016224,0,9205016224,-8907339015,297677209,2026082,-106934927,-106934927,0,-1525824035,-1333055671,1778519494,-931624719,846894775,0,-486160896,0,0,0,-486160896,0,-486160896,0,0
2017,2,6552442878,0,6552442878,-1431382379,5121060499,1763865,-106221726,-106221726,-18200000,-2294295773,2704106865,655685760,-2709163698,-2053477938,0,650628927,0,0,0,650628927,0,650628927,0,0
2017,3,4419598669,0,4419598669,-2947589224,1472009445,430837,-115954831,-115954831,-250000000,-1272326042,-165840591,2672777098,-881619482,1791157616,0,1625317025,0,0,0,1625317025,0,1625317025,0,0
2017,4,8344831976,0,8344831976,-7332073526,1012758450,76466469,-397469195,-397469195,0,-2254032764,-1562277040,3653600776,-751444670,2902156106,0,1339879066,0,0,0,1339879066,0,1339879066,0,0
2018,1,368188968,0,368188968,-812209294,-444020326,4227858034,-2763735444,-2763735444,0,-2044593301,-1024491037,2665700254,-822198412,1843501842,0,819010805,0,0,0,819010805,0,819010805,0,0
2018,2,22714810030,0,22714810030,-4396415683,18318394347,76529,-1229105264,-1229105264,0,-6148507753,10940857859,3254766322,-911049632,2343716690,0,13284574549,-3707425647,0,-3707425647,9577148902,0,9577148902,0,0
2018,3,672742906,0,672742906,-669870360,2872546,86899,-101653791,-101653791,0,-934712931,-1033407277,2012036307,-674426216,1337610091,0,304202814,0,0,0,304202814,0,304202814,0,0
2018,4,632017036,0,632017036,-681644828,-49627792,199282,-387210436,-387210436,0,-1399315466,-1835954412,2808756772,-753291914,2055464858,0,219510446,0,0,0,219510446,0,219510446,0,0
2019,1,406655408,0,406655408,-423445013,-16789605,345524,-326263459,-326263459,-10000000,-970596927,-1323304467,1891300870,-649531758,1241769112,0,-81535355,0,0,0,-81535355,0,-81535355,0,0
2019,2,338406949,0,338406949,-860086526,-521679577,3097894,-305375910,-305375910,0,-1983352177,-2807309770,3034372017,-3460826557,-426454540,0,-3233764310,-999224281,0,-999224281,-4232988591,-11317591,-4221671000,137,0
2019,3,808753548,0,808753548,-160370788,648382760,123171,-351525917,-351525917,-12200000,-1140874307,-856094293,2331246460,-836779746,1494466714,0,638372421,-84038823,0,-84038823,554333598,4845774,549487824,0,0
2019,4,1035397431,0,1035397431,-638434983,396962448,45205568,130737497,130737497,0,-1476029972,-903124459,5274129069,-3205610446,2068518623,0,1165394164,0,0,0,1165394164,4933861,1160460303,0,0
2020,1,822431850,0,822431850,-697120265,125311585,279986,-203215125,-203215125,0,-1790126394,-1867749948,2969667044,-720892060,2248774984,0,381025036,0,0,0,381025036,1246240,379778796,0,0
2020,2,37574374721,0,37574374721,-174261624118,-136687249397,292973,-199125832,-199125832,0,-1397046590,-138283128846,2869139170,-909044247,1960094923,0,-136323033923,0,0,0,-136323033923,-71201,-136322962722,0,0
