Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2011,1,8480402894,-17794305982,-2108079165,-443979988,-1654000000,15766910574,-13674057591,0,-11427109258,-70436644,-117670216,-22000000000,19700000000,0,0,374649898,-2113456962,0,0,4657474277,-10389758266,0,-19100000,0,-5751383989,-19291950209,21057978566,0,1766028357
2011,2,25877672427,-16272625108,-1408438498,-1310950061,-570526008,4098580627,-1809130484,0,8604582895,-1164549122,117670216,21696565106,-19700000000,0,0,277339616,1227025816,0,0,7927060159,-7900482209,0,19100000,0,45677950,9877286661,1766028357,0,11643315018
2011,3,34292128895,-6735178198,-1216087321,-1113773246,-502656500,1457863993,-5139781831,0,21042515792,-9494722,0,-4113997691,0,0,0,411848908,-3711643505,0,0,3394566674,-4577112305,0,0,0,-1182545631,16148326656,11643315018,0,27791641674
2011,4,14620903027,-96545970452,-934597712,-828735140,1077182508,-20305980234,1294844640,0,-101622353363,2470228300,1500000000,0,0,0,0,72255963,4042484263,0,0,83207336619,-8678712174,0,0,0,74528624445,-23051244655,27791641674,0,4740397019
2012,1,47454597893,-36123679310,-2338796568,-419894449,-89091857,2910636710,-9145069638,0,2248702781,0,0,0,4475528228,0,0,169944913,4645473141,0,0,3340000000,-14442425625,0,0,0,-11102425625,-4208249703,4740397019,0,532147316
2012,2,9083917487,-4794843365,-241709610,-223795235,-150000000,647190276,-2033783644,0,2286975909,0,4048312,0,0,0,0,2216072,6264384,0,0,785000000,-3254448596,0,0,0,-2469448596,-176208303,532147316,0,355939013
2012,3,20431157191,-4372846627,-1298040064,-158521972,-50000000,3275053827,-14777041717,0,3049760638,0,-125171311,0,0,0,0,3973821,-121197490,0,0,660000000,-2501714775,0,0,0,-1841714775,1086848373,355939013,0,1442787386
2012,4,16665050989,-4823913359,-3978774965,-120703553,-1556020957,14376669530,-14916347339,0,5645960346,-35554545,254970280,0,1000000000,0,0,5721785,1225137520,0,0,0,-3037283971,0,0,0,-3037283971,3833813895,1442787386,0,5276601281
2013,1,64581897844,-8804301868,-5545448395,-43213539,-1171580398,11869742167,-70075720784,0,-9188624973,-13627273,12244257,0,0,0,0,5751012,4367996,0,0,24639662204,-5880320000,0,-6000000,0,18753342204,9569085227,5276601281,0,14845686508
2013,2,46214224434,-78744155252,-1364682636,-10505433109,1171580398,-6820196537,54116283059,0,4067620357,-51910727,-12244257,0,0,0,0,152967663,88812679,0,0,-338197222,-11580580994,0,6000000,0,-11912778216,-7756345180,14845686508,0,7089341328
2013,3,76341994080,50410245770,-4320703754,10442839425,-3705075167,16807281270,-154002031593,0,-8025449969,51910727,22701795,0,3652679320,0,0,-136674419,3590617423,0,0,12343197222,-10014676278,0,-19200000,0,2309320944,-2125511602,7089341328,0,4963829726
2013,4,260679306977,-60875663293,-7214212364,-586365891,-7463256909,11811213502,-167269606775,0,29081415247,0,26979214,0,3652679320,0,0,38126953,3717785487,0,0,14400000000,-43399921799,0,-19200000,0,-29019121799,3780078935,4963829726,0,8743908661
2014,1,52731566907,-28840158793,-4507570706,0,-831585232,7888291406,-12763705457,0,13676838125,0,-132196000,0,0,0,0,26673203,-105522797,0,0,1600000000,-19435600000,0,0,0,-17835600000,-4264284672,8743908661,0,4479623989
2014,2,46628599556,-21062616607,-4924208066,-7293020287,756879512,6382377991,-6117813676,0,14370198423,-410700000,202196000,0,0,0,0,27014897,-181489103,0,0,485827625,-15143000000,0,0,0,-14657172375,-468463055,4479623989,0,4011160934
2014,3,32597016184,-8954908045,-2807833863,-7876667,-500057936,4415973549,-16931204400,0,7811108822,0,12879426,0,3059970858,0,0,41212418,3114062702,0,0,55000000,-12081200000,0,0,0,-12026200000,-1101028476,4011160934,0,2910132458
2014,4,84415652091,-19576196505,-1846205262,0,-1926229743,-18686642946,-29134423272,0,13245954363,410700000,3196590,0,1711000000,0,0,3176875,2128073465,0,0,999172375,-10270174896,0,0,0,-9271002521,6103025307,2910132458,0,9013157765
2015,1,26918007749,-8373525587,-2776113969,0,-115000000,3648744784,-15820970441,0,3481142536,-145152469,0,0,0,0,0,47656194,-97496275,0,0,625000000,-4335000000,0,0,0,-3710000000,-326353739,9013157765,0,8686804026
2015,2,37945205490,-22909221930,-7692683537,0,115000000,3880386999,4187203178,0,15525890200,145152469,-383313139,0,0,0,0,45576687,-192583983,0,0,16458916252,-32686630293,0,0,0,-16227714041,-894407824,8686804026,0,7792396202
2015,3,-42508877692,18709493012,9247078730,0,-3000000000,-1400591166,2016307843,0,-16936589273,-254173935,383313139,0,0,0,0,-46096503,83042701,3275466000,0,-16037906252,29283530449,-393120000,449746725,0,16577716922,-275829650,7792396202,0,7516566552
2015,4,668162347,-1010974421,-473168072,0,2000000000,-1257984670,821243581,0,747278765,-8189216,0,0,0,0,0,-47136378,-55325594,-3275466000,0,1753990000,344305458,393120000,-449746725,0,-1233797267,-541844096,7516566552,0,6974722456
