Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,1,-486160896,14713335,0,0,0,2045219,106934927,0,-362467415,-2979594589,2024513656,1813744923,-9333785,0,0,0,-393120000,93742790,0,0,0,0,0,0,0,0,0,0,2500000000,-152491564,0,0,0,2347508436,2441251226,1948457090,0,4389708316
2017,2,650628927,699281849,0,0,0,1744728,106221726,0,1457877230,182031446775,-2520970580,11726088393,-111128937,-213156653,-200000000,0,393120000,192563276228,-7032932113,4281857670,0,0,-194000000000,0,-3789947,-196754864390,0,0,1774870000,-152112885,0,0,0,1622757115,-2568831047,4389708316,0,1820877269
2017,3,1460848994,-516135752,0,0,0,-3788350,-97201822,0,843723070,-176505487029,1821020540,-13634721080,39998090,202531827,137000000,393120000,0,-186702814582,6700652113,-4281857670,-11000000000,0,194000000000,0,3789947,185422584390,0,0,718130000,79932807,0,0,0,798062807,-482167385,1820877269,0,1338709884
2017,4,-285437959,269857572,0,0,0,-1597,281514364,0,265932380,32652513100,-6737964683,197893258,-52632457,-33836889,-1439000000,-393120000,0,24459784709,332280000,0,-20000000000,0,0,0,0,-19667720000,0,0,3481870000,-8498761356,0,0,0,-5016891356,-224826647,1338709884,0,1113883237
2018,1,819010805,436521428,0,0,0,0,2763735444,0,4019267677,28297181013,-1000254562,2837006367,0,-41411907,-1166188548,0,0,32945600040,0,0,-66000000000,0,0,0,0,-66000000000,0,0,36954971786,-4115534784,0,0,0,32839437002,-214962958,1113883237,0,898920279
2018,2,13284574549,3503308379,3949727694,0,0,-4227934563,1229105264,0,17738781323,182176897010,-3553524626,-25331143337,320320896,-41741137,0,0,0,171309590129,0,4032612282,0,66000000000,-246000000000,0,4227934563,-171739453155,0,0,730000000,-435460774,0,0,0,294539226,-135323800,898920279,0,763596479
2018,3,304202814,436521428,0,0,0,0,86481627,0,1177492627,-10359424499,-5074973306,15260681527,-28430000,-25839845,0,0,0,949506504,0,0,0,0,0,0,0,0,0,0,0,-1142909174,0,0,0,-1142909174,-193402670,763596479,0,570193809
2018,4,-14188277722,-3933925007,-3949727694,0,0,4227934563,-3696875650,0,-21891158268,-196228877444,-18641732714,30582014684,-291890896,55681542,1166188548,0,0,-205249774548,0,-4032612282,0,0,246000000000,0,-4227934563,237739453155,0,0,-31969984786,-276584740,0,0,0,-32246569526,243109081,570193809,0,813302890
2019,1,-81535355,442426228,0,0,0,-345524,326263459,0,-1373397201,-2488838001,-4693318804,7443286398,0,-44969832,-200000000,0,345524,-1356891916,0,0,0,0,0,0,0,0,0,0,0,-988888998,0,0,0,-988888998,-2345780914,2873508899,0,527727985
2019,2,-3233764310,442426228,0,0,0,-3097894,305375910,0,-428854057,3379817123,-36510907479,32847171340,-233709366,3713901731,0,0,-345524,2767073768,0,0,0,0,0,0,3443418,3443418,0,0,0,-1005062998,0,0,0,-1005062998,1765454188,527727985,0,2293182173
2019,3,3953672086,-442426228,0,0,0,3320247,-280113452,0,3234452653,1711395357,86668860449,-87808944926,350564049,-3708418170,-599224281,0,0,-151314869,0,0,0,0,0,0,-3443418,-3443418,0,0,100000000,175388998,0,0,0,275388998,120630711,2293182173,0,2413812884
2019,4,522087882,13238826,0,0,0,-45082397,-482263414,0,7980897,6794200819,-54946512427,48671600509,-116854683,3617063,-5763207065,0,0,-5349174887,-247000000,0,0,0,0,0,45205568,-201794432,0,0,7770608000,-2140230000,0,0,0,5630378000,79408681,2413812884,0,2493221565
2020,1,379778796,455665054,0,0,0,-279986,203215125,0,1038378989,1137141481,-3680674954,2666649786,-350564049,-59318530,0,0,0,751612723,0,0,0,0,0,0,279986,279986,0,0,0,-237962999,0,0,0,-237962999,513929710,2493226527,0,3007156237
2020,2,-136702741518,-3450909,0,0,0,-12987,-4089293,0,-136710294707,-440700430,140226377818,-2388788776,350564049,3870923,0,0,-178002,1040850875,0,0,0,0,0,0,12987,12987,0,0,0,-1500000000,0,0,0,-1500000000,-459136138,3007156237,0,2548020099
