Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2013,4,13625117023,87894664020,0,-77069062754,0,0,-3614420373,0,20836297916,53439039421,2436353966,-21915297810,-1292267969,-2726220938,-9147231300,168012146382,-242193705789,-32550886121,0,0,0,-755380051,0,0,1510326217,754946166,0,0,0,0,-12473979247,-9848655921,0,-22322635168,-54118575123,134886828688,0,80768253565
2014,1,25595073940,14836351721,0,0,0,0,-3029074976,0,37402350685,18068835026,-910363459,-6278071914,-917837517,-2016501914,-3430336672,40876672821,-14975697544,67819049512,0,0,0,0,0,0,604412122,604412122,0,0,0,-20170540716,0,-1725522862,0,-21896063578,46527398056,80768253565,0,127295651621
2014,2,113978955336,16741566157,19059648932,-333041510,0,-2975211918,8774397261,0,155246314258,-256841244307,-23430459799,343471350172,231578561,-3972667217,-5630916267,-40876672821,8773983349,176971265929,-160400000,0,-30416667,0,0,0,2370799796,2179983129,0,0,199929000,-20372555571,0,-8157512938,0,-28330139509,150821109549,127295651621,0,278116761170
2014,3,29955018005,67669162938,-38119297864,333041510,0,2975211918,-14718332362,0,48094804145,14784490027,-25677115042,-27728480209,-2292412124,-202178854,-28874968903,157274680166,-89231058104,46147761102,160400000,0,30416667,330416667,0,0,53771930,575005264,0,0,-199929000,40343167287,-60631906451,-39018963620,0,-59507631784,-12784865418,278116761170,0,265331895752
2014,4,20820243291,60154614930,-9811805809,0,0,0,-2407375645,0,68755676767,-81240071781,-72302571069,-37209642687,-9564463,-2229543579,-6590103961,104306128651,-45464662022,-71984354144,0,0,0,0,0,0,774753503,774753503,0,0,9513700000,-80702639206,60431977451,-2830216738,0,-13587178493,-84796779134,265331895752,0,180535116618
2015,1,51108519159,58829305672,0,1821988393,0,3613447,0,0,111763426671,-205751200609,5024853424,-251978750277,1311093594,0,-10092242500,344470386661,-41741435310,-46993868346,0,0,0,0,0,0,351803562,351803562,0,0,0,0,0,0,0,0,-46642064784,180535116618,0,133893051834
2015,2,88237598658,9736346265,0,-588286815,0,-702057872,3982152334,0,100665752570,329185757613,49200503457,-28640981789,-20901292079,0,-9210846553,-344470386661,33866444254,105402506597,-2485576000,0,0,0,0,0,335640863,-2149935137,0,0,68680748303,-119167258499,0,0,0,-50486510196,52766061264,133893051834,-25389872,186633723226
2015,3,45015923659,7725988117,0,-1233701578,0,698442902,-9113316803,0,43093336297,-117388852622,97740019740,-188576891258,13061605496,-806019901,-15222898192,349684344368,-108137915293,73446728635,2485576000,0,0,0,0,0,636518240,3122094240,0,0,-68680748303,101747176218,-150224176180,-49942115605,0,-167099863870,-90531040995,186633723226,25389872,96128072103
2015,4,-22183220554,7937547438,0,0,0,0,-725861475,0,-14971534591,54819167796,43371240264,-32464593747,9291774875,-558740315,-15783850033,61593426537,-20812354151,84484536635,0,0,0,0,0,0,477939987,477939987,0,0,0,-65291908814,-20251347162,-2634871351,0,-88178127327,-3215650705,96128072103,33653712,92946075110
2016,1,-18216477886,7651007121,0,2536632,0,-40212378,0,0,-10603146511,-9703981790,-353585859,-22268520748,769239934,0,0,299500000,-88242975459,-130103470433,0,0,-39000000000,99500000000,0,0,336271701,60836271701,0,0,0,0,0,0,0,0,-69267198732,92946075110,0,23678876378
2016,2,2839792473,7551533887,-32640857059,-45870372,0,-714792889,581624289,0,-22428569671,66191315913,624929430,-4675700055,273890294,-730156724,-7473939125,-299500000,83646805566,115129075628,-5343110636,0,39000000000,-99500000000,0,0,248733566,-65594377070,0,0,0,-21754173211,0,0,0,-21754173211,27780525347,23678876378,-1202418,51458199307
2016,3,-37779974957,7528711975,10227709384,-852150001,0,0,714792889,216840781,-19944069929,177725644272,131647711,12636613863,388873320,-230455531,0,366880000,-33680706760,137394426946,5341160636,0,-156500000000,163500000000,0,0,155843014,12497003650,0,0,0,-1557000000,0,0,0,-1557000000,148334430596,51458199307,558,199792630461
2016,4,-660643481,-4255956195,22413147675,-1782700205,0,0,-27428259,0,15686419535,22985482097,-27948992793,-29363025586,237790021,-38758466,0,5000000,-49136901780,-67572986972,0,0,-20000000000,70000000000,0,0,1222381354,51222381354,0,0,19205473211,-30494873211,0,0,0,-11289400000,-27640005618,199792630461,2844045,172155468888
2017,1,-5604165825,4309899467,-3302370149,0,0,-1993459583,0,0,-6590096090,-48895440204,-28043262,35541542377,-2214910063,0,0,2500000,-1294512459,-23478959701,0,0,0,0,0,0,614265137,614265137,0,0,0,0,0,0,0,0,-22864694564,97155468888,0,74290774324
2017,2,6014609191,4722516574,-11752659801,-6166507,0,-1626177628,11760000,0,-2636118171,17389702862,1959222036,-42897441962,434939021,-11760000,0,-2500000,925024159,-24838932055,-812653219,19090909,-10000000000,0,0,0,1618399851,-9175162459,0,0,0,0,0,0,0,0,-34014094514,74290774324,-632728,40276047082
