Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2008,0,-1624074055,89083554,0,0,0,1083857785,0,0,-451132716,276366584,0,-45909532,12037438,0,0,0,0,-208638226,-1147563551,0,-11400000000,0,0,0,0,-12547563551,12340000000,0,0,0,0,0,0,12340000000,-416201777,802232657,0,386030880
2009,0,1006269446,182447422,0,0,0,-3935230884,0,0,-2746514016,-16280610353,-20846007843,12112483387,-297922907,-177333333,0,0,0,-28235905065,-157684014675,0,-32600000000,0,0,3950578084,0,-186333436591,74960000000,0,176085282082,0,0,0,0,251045282082,36475940426,386030880,0,36861971306
2010,0,28451380713,6515035757,0,5919375075,0,-8121387655,8642912150,0,41407316040,-24892163724,-83237873777,223922812710,-14529135429,-8642912150,-129232935,0,-274854000,133623956735,-312675516262,17276745,0,0,0,54000000000,7403556352,-251254683165,109850000000,0,161146655519,-16430727690,0,0,0,254565927829,136935201399,36861971306,-11968881,173785203824
2012,0,99696263535,97095864168,2831452474,-182261916,0,-2593669471,47120828235,0,243968477025,50668982817,157304682048,-109340731538,6715081131,-45438164078,-13283668446,0,-4103272282,286491386677,-29734012257,0,0,0,0,0,2593669471,-27140342786,0,0,96809284943,-317919675994,0,-22895997880,0,-244006388931,15344654960,36104294734,-10642070,51438307624
2013,0,78247704859,87894664020,-298629117,-376089219,0,-2148887807,18122561743,0,181441324479,-11868269116,25128755249,16550373504,-1476033481,-18793182715,-24642345437,0,-5848503243,160492119240,-2856853636,0,-300000000,0,0,0,2148887807,-1007965829,0,0,38303950847,-121279010717,0,-47179147600,0,-130154207470,29329945941,51438307624,0,80768253565
2014,0,190349290572,159401695746,29048780682,129996991,0,-4575927320,10765808397,0,385119645068,-276229377528,-148112508484,319900093380,-765536966,-11121254692,-44526325802,0,-9571635864,214693099112,-14847316027,0,0,300000000,0,0,4481080097,-10066235930,0,0,19282712944,-80950925073,0,-43191788000,0,-104860000129,99766863053,80768253565,0,180535116618
2015,0,98374723955,84229187492,4620373241,1643080031,0,-2236165548,5841075412,0,192472274583,111992944302,195336616885,-362870163303,2763181886,-6433409448,-50309837277,0,-17357614694,65593992934,-10648252541,0,0,0,0,0,2096546104,-8551706437,0,0,68680748303,-169922076489,0,-43097396000,0,-144338724186,-87296437689,180535116618,-292603819,92946075110
2016,0,-53889485529,18475296788,-29571119575,90147482,0,-3642942135,771036811,0,-67767066158,264449047570,-812989338,-18954098797,6254051194,-999370721,-7473939125,0,-13780651232,160914983393,-122535455,0,-75000000000,0,0,0,2892597691,-72229937764,0,0,0,-30628354433,0,-53846095000,0,-84474449433,4210596196,92946075110,-1202418,97155468888
2017,0,57451519810,18089877795,-40099371225,-26450846,0,-6762493009,11760000,0,28664842525,-24676586360,516904111,-67613356902,-185567842,-11760000,0,0,-540258300,-63845782768,-4076627127,0,-40000000000,85000000000,0,0,6535559675,47458932548,0,0,0,0,0,0,0,0,-16386850220,97155468888,1819793,80770438461
2018,0,29729746245,15173356960,4260650542,-48558456,0,-5775382598,39713699,0,43379526392,19221051967,20020512401,-9645010070,-285009331,-39713699,0,0,-29300000,72622057660,-2796500000,65040000,-118000000000,0,0,0,2953096989,-117778363011,0,0,0,0,0,0,0,0,-45156305351,80770438461,-658594,35613474516
2019,0,51848400069,13576767541,20243063795,-15303218,0,-8684549591,1567781667,0,78536160263,-334258292500,-116971803262,162872225972,-19586192449,-1284703976,0,0,-2680820000,-233373425952,-2687952272,433545454,-200000000000,283000000000,0,0,6976385208,87721978390,0,0,169908948046,0,0,-15076906600,0,154832041446,9180593884,35613474516,-22805,44794045595
