Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,191498369068,-13796227,191484572841,-13957750122,177526822719,72225454226,-43887738987,0,-10414606071,-29436951533,166012980354,101221244022,-1088302248,100132941774,0,266145922128,-48463663464,1181638453,-47282025011,218863897117,133435169,218730461948,0,0
2008,0,92545591610,-18520000,92527071610,-53614298197,38912773413,329058073151,-484619091831,-268284863768,-9759512580,-87569239489,-213976997336,261897132981,-42248569188,219648563793,-279381857,5392184600,-5304218969,40095269,-5264123700,128060900,1256940933,-1128880033,0,0
2009,0,108867263413,-2568000,108864695413,-51296409426,57568285987,212826334018,-98043182261,-137374465261,-30397716884,-62852276114,79101444746,14499304415,-26196488382,-11697183967,8690936921,76095197700,-22561634932,-11933117,-22573568049,53521629651,491351640,53030278011,0,0
2010,0,1117066090650,0,1117066090650,-1056384619337,60681471313,1243220834949,-264450642796,-232516011435,-28701468840,-79776328937,930973865689,234846428652,-572793708446,-337947279794,-31611201092,561415384803,-145601589802,-16459530515,-162061120317,399354264486,-3973820307,403328084793,4086,0
2011,0,562058266852,-7748971362,554309295490,-427000017106,127309278384,502707941622,-385636437021,-258742721028,-27920649066,-123578997454,92881136465,14818977074,-5718561429,9100415645,-85774200674,16207351436,-27366683401,26702621659,-664061742,15543289694,-635855976,16179145670,16,0
2012,0,588090222676,-1279318172,586810904504,-550429579248,36381325256,381158594054,-271153080082,-214177942454,-40336269020,-73762319062,32288251146,45201365171,-30034348137,15167017034,68251397160,115706665340,-37316552743,-4384184471,-41700737214,74005928126,-14919777338,88925705464,622,0
2013,0,1097085009905,-3618095957,1093466913948,-892041042885,201425871063,267454798088,-186578612633,-175385131534,-78772462954,-110356037704,93173555860,6100822997,-9808619578,-3707796581,-17214715362,72251043917,-39831512098,-25139011690,-64970523788,7280520129,-679028505,7959548634,53,0
2014,0,711474706510,-23014358140,688460348370,-553474204425,134986143945,101037272260,-131561530061,-116882756388,-43382541036,-111912338304,-74940710045,276583708735,-145233804230,131349904505,0,56409194460,-20697935053,-6679047732,-27376982785,29032211675,2491545217,26540666458,110,0
2015,0,158897688971,0,158897688971,-140559273003,18338415968,246520461368,-263310304506,-36272150681,-28720576168,-97595422962,-99185382606,448186512443,-153624666966,294561845477,0,195376462871,-20725700753,23498317643,2772616890,198149079761,-838012608,198987092369,986,0
2016,0,774710508595,-119782726,774590725869,-486844327116,287746398753,133885166509,-40408678718,-38663508531,-60838680287,-117880737870,204981979980,20892426103,-2066588647,18825837456,0,223807817436,-61775536712,17808279421,-43967257291,179840560145,6325682611,173514877534,719,0
2017,0,1841810918248,-16964893734,1824846024514,-1275350239824,549495784690,148121618118,-205350966592,-127990442621,-102584268539,-117772605197,275567119678,13259986076,-13649979554,-389993478,0,275177126200,-72265530669,16042533008,-56222997661,218954128539,-9738025806,228692154345,913,0
2018,0,3040165557149,-111494351305,2928671205844,-2290919566241,637751639603,205487303124,-200698912281,-173155386654,-156299628620,-173576372331,313853407798,10155829635,-14969175441,-4813345806,0,309040061992,-76854243124,-24721702790,-101575945914,207464116078,5467149775,201996966303,555,555
2019,0,1046718751221,-16227382424,1030491368797,-608296023820,422195344977,283052480485,-175051332989,-147246982259,-54215378527,-159238628810,345555088578,16612210919,-15636254787,975956132,0,346531044710,-77532430714,8979561219,-68552869495,277978175215,3725766159,274252409056,749,749
