date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,10015,8985,900,41555,35905,0
2019-12-03,24905,16290,0,17385,4000,100
2019-12-04,20036,6000,1090,18894,4780,800
2019-12-05,38410,31000,1250,78720,57760,4310
2019-12-06,6520,0,4140,18040,0,2120
2019-12-09,28305,0,2110,27055,14700,3760
2019-12-10,4115,0,0,10025,0,80
2019-12-11,26360,19740,0,21650,10000,2600
2019-12-12,2035,0,80,5485,0,0
2019-12-13,2855,0,0,10565,0,0
2019-12-16,14005,5000,0,15345,4000,1020
2019-12-17,22080,0,3480,46190,21830,4250
2019-12-18,17150,0,400,18390,5770,4040
2019-12-19,17792,12000,1500,22368,3990,200
2019-12-20,20570,4300,1120,46990,30930,1200
2019-12-23,12872,0,500,36438,17480,50
2019-12-24,11357,10600,0,17543,0,90
2019-12-25,7760,0,0,42830,21000,600
2019-12-26,7070,0,120,30810,24000,5140
2019-12-27,35130,21400,1220,15890,0,0
2019-12-30,17390,4000,760,10640,4800,1180
2019-12-31,1170,0,2200,4770,0,100
2020-01-02,17635,12600,0,3645,0,0
2020-01-03,10845,10020,200,14685,0,1020
2020-01-06,80,0,0,5060,0,230
2020-01-07,7820,0,0,63400,11100,2070
2020-01-08,12080,10000,1000,21390,11080,50
2020-01-09,7885,0,1370,11475,0,0
2020-01-10,14105,0,450,9875,4600,0
2020-01-13,285,0,0,13605,8310,0
2020-01-14,7460,0,0,19400,12110,0
2020-01-15,6230,0,0,18370,9450,900
2020-01-16,16775,11900,0,18185,11900,2130
2020-01-17,4715,0,1710,23195,9130,80
2020-01-20,4650,0,0,8840,0,0
2020-01-21,14005,8500,0,2135,0,0
2020-01-22,2895,0,8590,14625,9500,400
2020-01-30,2615,0,1740,12095,4860,50
2020-01-31,15721,4000,10000,50159,33670,0
2020-02-03,19025,0,3230,23715,12300,0
2020-02-04,31935,29030,0,5825,0,10000
2020-02-05,5010,0,0,15060,5000,0
2020-02-06,24830,0,500,6430,0,1550
2020-02-07,3285,0,0,11115,0,0
2020-02-10,6270,5000,0,15780,5000,0
2020-02-11,11880,9000,0,28670,17000,5030
2020-02-12,44930,26000,0,8440,0,1000
2020-02-13,29169,5000,21330,71661,34670,17880
2020-02-14,11890,5000,10000,58700,50300,0
2020-02-17,1105,0,0,19945,9040,100
2020-02-18,20457,0,10,21443,0,1050
2020-02-19,16460,5840,2300,21160,10010,800
2020-02-20,17260,4670,0,7810,0,3700
2020-02-21,36594,27330,0,31936,6800,820
2020-02-24,12560,0,0,63390,36320,920
2020-02-25,15090,0,34060,2940,0,2000
2020-02-26,49050,39000,0,18020,0,1500
2020-02-27,25641,0,17990,37569,10880,150
2020-02-28,2211,0,0,44029,19490,1200
2020-03-02,27604,15650,1680,64726,43220,50
2020-03-03,26390,23000,1600,46050,28600,600
2020-03-04,2595,0,0,34845,12500,1700
2020-03-05,15420,12000,0,3700,0,0
2020-03-06,9070,0,2500,151600,137330,0
2020-03-09,10410,0,0,133790,89240,1600
2020-03-10,32290,0,16880,68320,54220,1200
2020-03-11,1900,0,2480,49490,29530,1360
2020-03-12,4930,0,8000,165860,83450,0
2020-03-13,77180,30000,3010,73120,26740,2000
2020-03-17,16930,9000,1000,77900,15900,3980
2020-03-18,38905,20980,10000,40905,20090,21630
2020-03-19,27830,5690,2380,78930,51010,6190
2020-03-20,25405,0,4000,44225,8000,37210
2020-03-23,8790,0,0,27780,13170,5000
2020-03-24,26085,6220,0,38735,0,11360
2020-03-25,53635,30545,4000,16735,9900,18050
2020-03-26,27079,10000,3000,74621,53044,1060
2020-03-27,11360,0,0,73480,51280,1080
2020-03-30,38955,6860,19500,193425,134930,6900
2020-03-31,24166,6500,4710,81924,11600,13430
2020-04-01,11547,0,0,31103,16280,2080
2020-04-02,21325,21325,0,21325,21325,0
2020-04-03,84760,43320,20200,15310,6490,47520
2020-04-06,19670,6350,0,3680,0,108180
2020-04-07,145350,94160,5790,57820,32290,24710
2020-04-08,53555,18005,1160,54775,33635,10870
2020-04-09,27840,6670,3800,32730,6000,870
2020-04-10,82807,41680,230,92883,42070,1240
2020-04-13,86754,47710,210,43886,11500,7520
2020-04-14,33880,0,500,46070,12120,2700
2020-04-15,61638,26820,5340,60292,22112,4960
2020-04-16,39105,10600,300,39125,13950,11520
2020-04-17,113055,81870,620,33665,0,24310
2020-04-20,85590,49220,28560,68650,30990,4870
2020-04-21,35349,0,8080,188741,140976,2500
2020-04-22,25315,0,0,22915,0,530
2020-04-23,27761,0,1000,46759,16000,2750
2020-04-24,23340,10010,5000,16620,0,1590
2020-04-27,27795,0,1930,48205,30000,4490
2020-04-28,19030,0,500,26350,16800,0
2020-04-29,9590,0,1000,8360,0,2000
2020-05-04,64100,6520,520,12240,0,0
2020-05-05,11432,0,150,13408,5000,1500
