Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,970806617777,0,970806617777,-888365766482,82440851295,1012172003,-9363017466,-9173644410,-35972029223,-8887615284,29230361325,702953151,-157965184,544987967,0,29775349292,0,0,0,29775349292,0,29775349292,0,0
2006,0,925197008975,0,925197008975,-846115984827,79081024148,1069485657,-6532595242,-5279523296,-35613590103,-9685006711,28319317749,3799815458,-224747718,3575067740,0,31894385489,-313744605,0,-313744605,31580640884,0,31580640884,5263,0
2007,0,999763571406,0,999763571406,-920116076433,79647494973,3870481132,-12771437872,-9838092817,-33983098101,-9179460542,27583979590,194320218,-7087136,187233082,0,27771212672,-276426139,0,-276426139,27494786533,0,27494786533,4238,0
2008,0,1017312286059,0,1017312286059,-929470516079,87841769980,8916800100,-34151199060,-20053927491,-39583716889,-11301324004,11722330127,602637637,-28000000,574637637,0,12296967764,-145986880,0,-145986880,12150980884,0,12150980884,1564,0
2009,0,940084023992,0,940084023992,-889302863050,50781160942,38370744832,-27340317887,-19445164724,-32804372022,-13389161202,15618054663,87108754,0,87108754,0,15705163417,-1742672257,0,-1742672257,13962491160,0,13962491160,1890,0
2010,0,1477274999305,-7253988126,1470021011179,-1369099274945,100921736234,19131595455,-27233434567,-20711146874,-43692691837,-24777882674,24349322611,2159478163,-926783173,1232694990,0,25582017601,1212283074,0,1212283074,26794300675,0,26794300675,3717,0
2011,0,1918220159464,-19043853192,1899176306272,-1782394995514,116781310758,47267180500,-53193205966,-36093797331,-59059007162,-23985357185,27810920945,768390092,-17500000,750890092,0,28561811037,-179101237,0,-179101237,28382709800,0,28382709800,3930,0
2012,0,1548866144312,-12791928919,1536074215393,-1435105381192,100968834201,8981008523,-31898163319,-29192498711,-51696243339,-20580868582,5774567484,967849836,-16294272,951555564,0,6726123048,-629723441,0,-629723441,6096399607,0,6096399607,844,0
2013,0,2187409325488,-3015730680,2184393594808,-2050790262647,133603332161,11314463041,-17674259301,-10770980700,-61624751665,-30631779837,34987004399,837203636,-238854115,598349521,0,35585353920,-2847376040,0,-2847376040,32737977880,0,32737977880,2946,0
2014,0,2900377298770,-19615275739,2880762023031,-2652806715704,227955307327,10205916795,-18372065922,-12978085957,-80039487787,-61601482456,78148187957,1317794696,-914387210,403407486,0,78551595443,-17136728066,1375370600,-15761357466,62790237977,0,62790237977,4022,0
2015,0,2888900275137,-12179634577,2876720640560,-2604869702878,271850937682,17433210404,-48460119843,-15848117857,-84637860656,-60631362212,95554805375,10607752627,-1508903618,9098849009,0,104653654384,-6538523678,-751875349,-7290399027,97363255357,0,97363255357,3967,0
2016,0,3085650799641,-6816685363,3078834114278,-2840943084237,237891030041,22809947244,-33752322690,-21279907854,-71975112943,-46520489896,108453051756,109732410,-41259000,68473410,0,108521525166,-5792594232,35368076,-5757226156,102764299010,0,102764299010,3206,0
2017,0,3511171660601,-13330860540,3497840800061,-3225301772490,272539027571,17843277173,-31831322720,-32010977926,-96952108022,-46676625962,114922248040,239627932,-569304542,-329676610,0,114592571430,-2148111900,-83574235,-2231686135,112360885295,0,112360885295,2818,2818
2018,0,3813709652190,-7049512546,3806660139644,-3411980036822,394680102822,11164452917,-34207322707,-23168961229,-101363997617,-76601923733,193671311682,427966194,-72558828,355407366,0,194026719048,-15516090979,1985248521,-13530842458,180495876590,0,180495876590,3888,3888
2019,0,3730091248631,-20500116854,3709591131777,-3284871133485,424719998292,18187726471,-21407362676,-16715838481,-118076216666,-69135355017,234288790404,2272404455,-573199444,1699205011,0,235987995415,-6703636324,491542019,-6212094305,229775901110,0,229775901110,5468,5468
