Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,4,32159310476,-559935,32158750541,-24679144846,7479605695,372839640,-167985504,0,-944383357,-1382835152,5357241322,272679839,-137047608,135632231,0,5492873553,-426038356,0,-426038356,5066835197,0,5066835197,851,0
2010,1,28721779736,-6161817,28715617919,-22621554181,6094063738,373442013,-407090751,-347547041,-1037076302,-1182927110,3840411588,87038247,-69175128,17863119,0,3858274707,-217366221,0,-217366221,3640908486,0,3640908486,611,0
2010,2,37546980083,-463099626,37083880457,-29843518460,7240361997,73405415,-786881934,-673507362,-864983150,-1260414644,4401487684,139586050,-156929082,-17343032,0,4384144652,-148788678,0,-148788678,4235355974,0,4235355974,711,0
2010,3,42640575744,-1320389,42639255355,-36315427100,6323828255,1036896704,-545520263,-486741027,-2035648769,-1429696478,3349859449,24578376,-20308735,4269641,0,3354129090,-73384375,0,-73384375,3280744715,0,3280744715,551,0
2010,4,53945464672,-7133462,53938331210,-45119242004,8819089206,98931639,-668933409,-639194572,-1516368792,-1705914115,5026804529,2185657657,-433234552,1752423105,0,6779227634,-419641281,0,-419641281,6359586353,0,6359586353,1068,0
2011,1,54043848794,-72428747,53971420047,-35405746498,18565673549,736955742,-895245902,-718640650,-1265521043,-1338409956,15803452390,82393954,-56416500,25977454,0,15829429844,-951377042,0,-951377042,14878052802,0,14878052802,2498,0
2011,2,44946053486,-4596787,44941456699,-31647393600,13294063099,302144912,-1354515398,-1078158646,-1360558206,-1195070641,9686063766,600000,0,600000,0,9686663766,-529353967,0,-529353967,9157309799,0,9157309799,1537,0
2011,3,45162655597,-4166533,45158489064,-34600768534,10557720530,491819246,-723981440,-665832069,-1204745696,-1364674712,7756137928,22634140,-2704715,19929425,0,7776067353,-450054481,0,-450054481,7326012872,0,7326012872,1025,0
2011,4,53643414476,-16349856,53627064620,-41260850615,12366214005,228096951,-561030267,-494982681,-1547819329,-1987129501,8498331859,226472911,-92591830,133881081,0,8632212940,-352291852,0,-352291852,8279921088,0,8279921088,1158,0
2012,1,38772487259,-21308995,38751178264,-30175990031,8575188233,147915616,-536789002,-446568121,-1025882456,-1096267176,6064165215,27872727,-202305725,-174432998,0,5889732217,-1310381339,0,-1310381339,4579350878,0,4579350878,641,0
2012,2,37001584445,-185090827,36816493618,-30920994893,5895498725,58582236,-93976850,-74368245,-1446019511,-1246907778,3167176822,600000,-453392416,-452792416,0,2714384406,-533043678,0,-533043678,2181340728,0,2181340728,305,0
2012,3,44358336223,-76193608,44282142615,-36762510395,7519632220,42963497,-43765261,-3242220,-1306522953,-1379520119,4832787384,502352438,-746100292,-243747854,0,4589039530,-670860746,0,-670860746,3918178784,0,3918178784,548,0
2012,4,59820277744,-202624881,59617652863,-48418296460,11199356403,45530985,-3954502,-1669746,-2523978003,-2149659846,6567295037,276767093,-513521214,-236754121,0,6330540916,-340402526,0,-340402526,5990138390,0,5990138390,838,0
2013,1,53763271428,-5704275,53757567153,-42176721134,11580846019,67417029,-5210362,0,-2048414289,-1884203558,7710434839,241359836,-9976664,231383172,0,7941818011,-638379938,0,-638379938,7303438073,0,7303438073,1022,0
2013,2,47371933045,-154869311,47217063734,-37696557349,9520506385,437655723,-17740438,-9188223,-1861617498,-1376478435,6702325737,128972412,-136115540,-7143128,0,6695182609,-556293520,0,-556293520,6138889089,0,6138889089,859,0
2013,3,41950978438,-492871934,41458106504,-35557656274,5900450230,141541648,-30053264,0,-1896710093,-1332268423,2782960098,299377794,-57504032,241873762,0,3024833860,-278412386,0,-278412386,2746421474,0,2746421474,384,0
2013,4,59107481816,-526091185,58581390631,-48428910183,10152480448,104914214,-13196101,0,-2249997946,-1700533882,6293666733,929503559,-323528681,605974878,0,6899641611,-627596590,0,-627596590,6272045021,0,6272045021,878,0
2014,1,53698252961,-4490721,53693762240,-43125750936,10568011304,50027209,-1475766,0,-1756322086,-1685433749,7174806912,126808680,-140058659,-13249979,0,7161556933,-542395743,0,-542395743,6619161190,0,6619161190,926,0
2014,2,45701710433,-93472041,45608238392,-39893651303,5714587089,344391787,-9098424,0,-2125185025,-1551528898,2373166529,239554727,-119630301,119924426,0,2493090955,-200403335,0,-200403335,2292687620,0,2292687620,321,0
2014,3,44351181489,-427350,44350754139,-36283216961,8067537178,44467616,-101013669,-21507628,-2308929100,-1573388610,4128673415,492534587,-939977853,-447443266,0,3681230149,-277111773,0,-277111773,3404118376,0,3404118376,476,0
2014,4,67147621667,-65303496,67082318171,-56032094985,11050223186,310006040,-140581145,-116534627,-2701894559,-1838376614,6679376908,246604647,-113468938,133135709,0,6812512617,-514223541,0,-514223541,6298289076,0,6298289076,881,0
2015,1,52427104376,-2429149,52424675227,-43002597978,9422077249,88414702,-134394375,-86284703,-2554833684,-2105161986,4716101906,7703342,-3000000,4703342,0,4720805248,-709876012,0,-709876012,4010929236,0,4010929236,561,0
2015,2,56146938128,-131608617,56015329511,-45966205667,10049123844,301705627,-155143042,-118392940,-2611064927,-1857379680,5727241822,32338765,-63345537,-31006772,0,5696235050,-852523438,0,-852523438,4843711612,0,4843711612,645,0
2015,3,57555945719,-8642144,57547303575,-45133705552,12413598023,367649351,-74875316,-58752277,-2379088197,-2580237268,7747046593,2812979671,-1353468348,1459511323,0,9206557916,-1485625780,0,-1485625780,7720932136,0,7720932136,1080,0
2015,4,69004929926,-99060970,68905868956,-55460948613,13444920343,135607610,-179772459,-47316413,-3352863554,-2305670478,7742221462,887287549,-216987196,670300353,0,8412521815,-1319881115,0,-1319881115,7092640700,0,7092640700,992,0
2016,1,64819689392,-39929264,64779760128,-50681401083,14098359045,40205182,-184208986,-78656172,-2882210846,-3240278663,7831865732,157538437,-348233259,-190694822,0,7641170910,-1547605248,0,-1547605248,6093565662,0,6093565662,830,0
2016,2,62934146628,-331686287,62602460341,-49703377029,12899083312,106716013,-77766600,-61693534,-2851136943,-2458935592,7617960190,244304211,-72965416,171338795,0,7789298985,-1761730371,205383320,-1556347051,6232951934,0,6232951934,808,0
2016,3,59802061408,-802167286,58999894122,-44318533786,14681360336,64364106,-34771024,-29191165,-2656437693,-2011850799,10042664926,70747562,-6004357,64743205,0,10107408131,-1997904353,-9688175,-2007592528,8099815603,0,8099815603,1103,0
2016,4,78321724866,-27572821,78294152045,-58320285524,19973866521,188197199,-131950255,-118646751,-3293034685,-4580690718,12156388062,545840134,-482603058,63237076,0,12219625138,-2487216867,-4475000,-2491691867,9727933271,0,9727933271,1325,0
2017,1,75468260686,0,75468260686,-59370183049,16098077637,190431956,-321624572,-183145395,-3058608295,-2288089855,10620186871,71210351,-50573506,20636845,0,10640823716,-2135602081,-498030,-2136100111,8504723605,0,8504723605,1131,0
2017,2,68970370899,-1794251874,67176119025,-52876901321,14299217704,173473499,-230515969,-185176779,-3653328183,-1714403585,8874443466,37911865,-257399618,-219487753,0,8654955713,-1614731315,-183310698,-1798042013,6856913700,0,6856913700,1018,0
2017,3,64510121326,-3734662,64506386664,-52372124405,12134262259,242510403,-305814656,-292143124,-3349475811,-2350859162,6370623033,68354160,-3588351,64765809,0,6435388842,-1274026287,-8602125,-1282628412,5152760430,0,5152760430,721,0
2017,4,81760691197,-168174501,81592516696,-62946504757,18646011939,166141094,-233844471,-212089321,-3616987869,-2786693341,12174627352,445175564,-69025306,376150258,0,12550777610,-2507036927,-7199587,-2514236514,10036541096,0,10036541096,1404,0
2018,1,69174152013,-183332,69173968681,-55845358675,13328610006,47726625,-154216200,-93983037,-3163134752,-2299522936,7759462743,236006988,-34725189,201281799,0,7960744542,-1508079250,-94947859,-1603027109,6357717433,0,6357717433,889,0
2018,2,70590313883,-90181740,70500132143,-59804652024,10695480119,105220827,-251076632,-177119302,-3801592933,-2638066222,4109965159,211351489,-5158814,206192675,0,4316157834,-920806264,65099876,-855706388,3460451446,0,3460451446,485,0
2018,3,65604732261,-147904276,65456827985,-54811538840,10645289145,220212713,-553422681,-196476739,-2569169233,-1694112867,6048797077,14898249,-52191,14846058,0,6063643135,-1140691250,-79830378,-1220521628,4843121507,0,4843121507,678,0
2018,4,83388976002,-28891595,83360084407,-66149591737,17210492670,165665461,-239219597,-187906811,-4091161113,-3259023076,9786754345,645543640,-79893163,565650477,0,10352404822,-2144588036,11589471,-2132998565,8219406257,0,8219406257,1150,0
2019,1,85790018316,-71873788,85718144528,-67286544134,18431600394,118718980,-403725535,-309892909,-3552078386,-2439326634,12155188819,8659649,-43861,8615788,0,12163804607,-2480652992,33865350,-2446787642,9717016965,0,9717016965,1359,0
2019,2,72104156199,-146542627,71957613572,-57354839103,14602774469,91142327,-412454804,-290139654,-3474285390,-2673966357,8133210245,280073351,-297714379,-17641028,0,8115569217,-1747523369,64683397,-1682839972,6432729245,0,6432729245,900,0
2019,3,69895464945,-17059422,69878405523,-57195134660,12683270863,141824272,-335629294,-265655259,-3624931773,-2363534647,6500999421,112497672,-24366973,88130699,0,6589130120,-1229224373,-99365874,-1328590247,5260539873,0,5260539873,736,0
2019,4,91365845773,-15449985,91350395788,-69512216833,21838178955,99120166,-171080036,-140536215,-4872835338,-2790952254,14102431493,238572836,-210098802,28474034,0,14130905527,-2836197665,95561207,-2740636458,11390269069,0,11390269069,1594,0
2020,1,88535569910,-94271045,88441298865,-69577812521,18863486344,259768708,-205794714,-168408721,-4290402073,-3355343511,11271714754,123177005,-2454359,120722646,0,11392437400,-2307803681,8876241,-2298927440,9093509960,0,9093509960,1272,0
2020,2,58925118575,-145454545,58779664030,-44826238621,13953425409,92717858,-284484683,-82741079,-3495842737,-2546666849,7719148998,165027374,-39738,164987636,0,7884136634,-1656117281,38429858,-1617687423,6266449211,0,6266449211,877,0
