Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,54655576951,17003287793,0,0,0,-6272536560,1361795698,0,66748123882,-16437700569,-39291949806,159472855950,2387586938,-1361795698,-4143902833,13500000,-2561324023,164825393841,-22323552297,0,0,0,-151032784904,55262188680,2177486560,-115916661961,0,0,22591412189,-45454538305,0,-1116250000,0,-23979376116,24929355764,1394652943,0,26324008707
2007,0,70076993110,19752316662,0,0,0,-13094376868,457456000,0,77192388904,18816267335,20608423865,-24613982231,2316708076,-457456000,-1458383825,91464000,-5498821839,86996608285,-77386404641,37055792170,0,0,-25000000000,0,482112488,-64848499983,0,0,13000000000,-29095000000,0,-16869643333,0,-32964643333,-10816535031,26324008707,0,15507473676
2008,0,70544860649,21079243972,721565434,0,0,-22480560502,0,0,69865109553,-46658198448,20201454674,59062623712,-1357767,0,-38737931212,753186284,-6700517589,57784369207,-88789157953,142500000,27000000000,-10000000000,-468135000000,412801739000,17553425341,-109426493612,88452759740,-1407670000,0,0,0,-26326484667,0,60718605073,9076480668,15507473676,0,24583954344
2009,0,62231543739,20643620643,0,0,0,-20419765625,464000000,0,62919398757,10592528137,-19314642139,135475622925,-946066969,-856080000,-10324084148,121042169,-14568997876,163098720856,-16878334379,511148265,-403491720000,299196000000,-83676726251,2949077368,16923321094,-184467233903,0,0,46400000000,0,0,-22079789000,0,24320211000,2951697953,24583954344,0,27535652297
2010,0,135016408220,14517955145,-252193436,0,0,-28780660843,1200990000,0,121702499086,-46338643675,9483454743,-67980299006,843215770,-1200990000,-18599524681,0,0,-2090287763,-50470948005,178750000,-698713440000,692140160000,0,0,25971847943,-30893630062,0,0,33133530066,-503530066,0,-21379802000,0,11250198000,-21733719825,27535652297,0,5801932472
2011,0,57571609918,14078139536,91387000,0,0,-18370748518,1188546682,0,54558934618,-2108066667,6598438354,-14404806947,39585208,-1188546682,-36724529131,0,-124279131,6646729622,-77211463646,44727274,-1019544233500,1202544233500,0,0,23765177652,129598441280,0,0,11160556197,-84614989485,0,-33755964000,0,-107210397288,29034773614,5801932472,0,34836706086
2012,0,56213858561,11226870544,803128843,0,0,-3521667419,386631372,0,65108821901,16133136785,-58555033816,59615312675,100885107,-386631372,-6134093982,2905000,-9219616685,66665685613,-5383296753,18000000,-23550000000,34050000000,0,5392600000,8877569229,19404872476,0,0,22307266516,-24747494903,0,-26404354000,0,-28844582387,57225975702,34836706086,0,92062681788
2013,0,61745136832,11635485805,302335539,0,0,-5770919539,529123886,0,68441162523,-18709833884,-73908612898,234220576931,-7058010332,-529123886,-18185282183,55050823,-9561164383,174764762711,-4591910976,507635454,0,0,0,0,14952593683,10868318161,0,0,23057237226,-35692204868,0,-25972038950,0,-38607006592,147026074280,92062681788,0,239088756068
2014,0,71099065331,16673044279,190933120,0,0,-16235815835,223727591,0,71950954486,65049101411,81696588747,-38181591414,-1875394124,-223727591,-14018374255,4952135833,-9695229299,159654463794,-115610902231,0,-5000000000,0,0,0,16134519942,-104476382289,0,0,46949023428,-47606570302,0,-27231641500,0,-27889188374,27288893131,239088756068,0,266377649199
2015,0,69585157872,11203027110,-48146149482,0,0,-23597040827,170567533,0,9215562206,16350173357,75543390635,-3968980433,-2894457907,-170567533,-15360352989,367711599,-12501712482,66580766453,-29181048383,623740910,-40000000000,5000000000,-11200000000,24989616559,16864522755,-32903168159,0,0,23017004867,-25768877204,0,-17327252550,0,-20079124887,13598473407,266377649199,0,279976122606
2016,0,70314972109,10394511875,-2259858540,0,0,-18604683815,40200557,0,59885142186,-21527936086,-92517783425,275382752935,-1469482921,-40200557,-13570839773,0,-6405763223,199735889136,-78089372705,315463637,-3500000000,15000000000,0,33386412000,17612096512,-15275400556,0,0,19390676662,-11450892824,0,-38005507500,0,-30065723662,154394764918,279976122606,0,434370887524
2017,0,94191175646,12349900406,-1862359424,0,0,-47517480137,0,0,57161236491,41258973364,-18570601791,-131923977676,10487502991,0,-29038374557,0,-9062453853,-79687695031,-29561108177,0,-240000000000,0,-14000000000,56042643300,27662148283,-199856316594,0,0,0,0,0,-16035823500,0,-16035823500,-295579835125,422375996287,0,126796161162
2018,0,118336001493,14926041177,-7550326436,0,0,-56982770565,0,0,68728945669,3584790917,105239050250,292871471780,6859530691,0,-9753030894,26100000,-9522221723,458034636690,-23405172294,0,-537489589041,0,0,115995000000,22186166397,-422713594938,0,0,0,0,0,-47672457000,0,-47672457000,-12351415248,126796161162,0,114444745914
2019,0,468997640573,16588131372,234393257,0,0,-50756455977,0,0,435063709225,-18722470437,81671925015,149064288016,8093582739,0,-97897954449,9535000,-16713141904,540569473205,-27489732594,0,-1293218878063,724208467104,0,0,37665467903,-558834675650,0,0,0,0,0,-16062311275,0,-16062311275,-34327513720,114444855914,0,80117342194
