Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2010,1,122307997211,-299245243,122008751968,-90790066566,31218685402,4202627262,-10677994476,-5672165685,-7453409286,-5913597847,11376311055,569634094,-60342240,509291854,0,11885602909,0,0,0,11885602909,-4505057,11890107966,0,0
2010,2,158883023419,-145630406,158737393013,-119370717163,39366675850,670212411,-8168305724,-7073043123,-9817443206,-5488988426,16562150905,724886405,-119168307,605718098,0,17167869003,0,0,0,17167869003,-1690355,17169559358,0,0
2010,3,201591882748,-152866939,201439015809,-131951744828,69487270981,3509924156,-7506784291,-4599124693,-12614198462,-5606594775,47269617609,861216903,-18125241,843091662,0,48112709271,-6225678823,0,-6225678823,41887030448,-3372546,41890402994,0,0
2010,4,200561048884,-70950262,200490098622,-153424355091,47065743531,2696815705,-7947204639,-5979087751,-12319247125,-5322192190,24173915282,98147574,-1215623951,-1117476377,0,23056438905,-3132863361,0,-3132863361,19923575544,5397828,19918177716,0,0
2011,1,194872832232,-47194200,194825638032,-149339363098,45486274934,6373033860,-14810244316,-6886618769,-12173363592,-5983819679,18891881207,339040815,-69465232,269575583,0,19161456790,-2518177210,126812115,-2391365095,16770091695,5462570,16764629125,0,0
2011,2,203847189806,-123316050,203723873756,-161969085217,41754788539,1714976918,-13839513451,-8068280375,-12708688289,-6243364955,10678198762,486419131,-115451846,370967285,0,11049166047,-1904874058,29539572,-1875334486,9173831561,40967424,9132864137,0,0
2011,3,223147266894,-297895260,222849371634,-172676766371,50172605263,369527317,-10252637729,-9746669585,-11936418693,-6243347781,22109728377,671163750,-220379467,450784283,0,22560512660,-3621411043,-25618062,-3647029105,18913483555,93110810,18820372745,0,0
2011,4,289397787725,-162540640,289235247085,-228905984362,60329262723,1407574253,-13381768570,-10139057863,-15760631478,-7584780760,25009656168,745025018,-625335619,119689399,0,25129345567,-4305830690,-9482695,-4315313385,20814032182,57201943,20756830239,0,0
2012,1,264816767562,-82316227,264734451335,-216094982255,48639469080,457799351,-9604539705,-9031367946,-14431970836,-7217771007,17842986883,464717091,-41311067,423406024,0,18266392907,-3060218901,322825072,-2737393829,15528999078,212279661,15316719417,0,0
2012,2,216970872766,-382251861,216588620905,-174062936877,42525684028,235073086,-8752382978,-8486300044,-14272091024,-7822297304,11913985808,1097970837,-542183262,555787575,0,12469773383,-1671956012,-69689485,-1741645497,10728127886,108107473,10620020413,0,0
