Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,0,0,0,0,0,0,6248644820,-1773970833,-1773970833,0,-107043780,4367630207,0,0,0,0,4367630207,-1029857238,0,-1029857238,3337772969,0,3337772969,0,0
2010,0,2500000000,0,2500000000,0,2500000000,308839000,0,0,0,-2009556839,799282161,254272727,0,254272727,0,1053554888,533301507,0,533301507,1586856395,0,1586856395,0,0
2011,0,0,0,0,0,0,62929011225,-165287457,0,-6051897724,-29049835321,27661990723,20223115914,-19675131087,547984827,0,28209975550,-11100313109,1361911042,-9738402067,18471573483,0,18471573483,98,0
2012,0,154277948627,0,154277948627,-247657441553,-93379492926,332181172653,-13407923220,-10148502048,-31453478594,-107973399476,85966878437,26214855001,-10593095088,15621759913,0,101588638350,-22067262703,2435062600,-19632200103,81956438247,0,81956438247,410,0
2013,0,7021749094326,0,7021749094326,-5198011916349,1823737177977,100714215521,-6821387006,-1494962586,-202310092969,-210827391282,1504492522241,22896274802,-471768204,22424506598,0,1526917028839,-414174613577,-1989343193,-416163956770,1110753072069,0,1110753072069,5554,0
2014,0,6512807596519,0,6512807596519,-4841982250300,1670825346219,95390646088,-481698379703,-404481592643,-280542326968,-301639697766,702335587870,23894927424,-128609419277,-104714491853,29721352435,627342448452,-127139954737,-1807630446,-128947585183,498394863269,-361674355,498756537624,2494,0
2015,0,4920362967860,0,4920362967860,-3286014581026,1634348386834,89464728244,-264363634014,-265013754574,-416891013798,-499525076277,704378978289,274581279701,-489295974,274091983727,0,978470962016,-192111071670,5528470449,-186582601221,791888360795,-3187123950,795075484745,3975,0
2016,0,11217376095522,0,11217376095522,-6763559185952,4453816909570,822034511730,-946663181685,-384720077362,-1298335291291,-883874735719,2651810860640,181549283406,-38454358354,143094925052,0,2794905785692,-585985392868,-1621267702,-587606660570,2207299125122,558749834712,1648549290410,2748,2748
2017,0,15297312397141,0,15297312397141,-10130622531207,5166689865934,964268046313,-1652417155368,-901949220589,-1585809553121,-452513058995,2352065203031,91806843120,-335089997551,-243283154431,0,2108782048600,-574855234140,31562245294,-543292988846,1565489059754,155847016240,1409642043514,2349,2349
2018,0,38664328193703,0,38664328193703,-28603257862200,10061070331503,14565046792984,-2456954093023,-2382621895215,-1381104519276,-1062825660762,19725424089502,100932140457,-107622081650,-6689941193,0,19718734148309,-4630060569450,-312354333423,-4942414902873,14776319245436,491866078784,14284453166652,4503,0
2019,0,51626931000000,0,51626931000000,-24171323000000,27455608000000,9045787000000,-2548827000000,-2377698000000,-2080673000000,-2156421000000,29715474000000,185728000000,-155508000000,30220000000,0,29745694000000,-5766161000000,339567000000,-5426594000000,24319100000000,2571724000000,21747376000000,6502,0
