Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,1,449865913667,-595832298251,-30936584176,-983880395,-11298000,466295148802,-303252862834,0,-14855861187,0,0,0,0,-40000000,0,496861335,456861335,0,0,456114629590,-462965192013,-2236593897,-1425000,0,-9088581320,-23487581172,103521029113,0,80033447941
2014,2,442038534386,-525653127294,-27068021802,-1484710995,0,549381181564,-473161735018,0,-35947879159,-692000000,0,0,0,-1000000000,0,1426256825,-265743175,0,0,699869474647,-655183483963,-3865932698,-1425000,0,40818632986,4605010652,80033447941,-3564001,84634894592
2014,3,292862103723,-376608888535,-31421791053,-5096385830,0,413502493823,-322814298285,0,-29576766157,0,15584487358,0,0,0,0,864339912,16448827270,0,0,421882838268,-425254210090,-4421774299,-36640552450,0,-44433698571,-57561637458,84634894592,0,27073257134
2014,4,629981417499,-713890456430,-33404354034,-44806619966,-7162780448,724963351900,-670609582920,0,-114929024399,0,0,0,0,0,0,1258953127,1258953127,0,0,937399067975,-779431509450,-5147619525,-74575000,0,152745364000,39075292728,27073257134,-21341506,66127208356
2015,1,461127848670,-508040514067,-37593575521,-17673134734,0,1291049471747,-1485141927006,6768987441,-296271830911,0,0,0,0,-174000000000,0,303440777,-173696559223,399000000000,0,1152456581114,-1063272084156,-5697861081,-14250000,0,482472385877,12503995743,66127208356,0,78631204099
2016,1,728608315469,-727665965912,-44917525409,-23797616694,-3497851862,479704850414,-431734120096,6633810118,-23299914090,-44909766175,0,-372184853560,130041777778,0,0,10914838829,-276138003128,0,0,1579789078690,-1401514583309,0,0,0,178274495381,-121163421837,468896056459,0,347732634622
2016,2,0,0,0,0,0,0,-425235764316,0,-425235764316,-221638872394,0,-566393146440,177458222222,0,60000000000,10939941238,-539633855374,832846710000,0,1161280867742,-940620609110,-9354974750,0,0,1044151993882,79282374192,347732634622,-288665983,426726342831
2016,3,155066605013,-35707006700,-31913219780,-46733889490,3507792454,-301199260703,221573266451,0,-35405712755,-4017409150,150000000,-296385146440,173215062222,0,-4680500000,20096118191,-111621875177,0,0,991027523340,-962627304477,-670568500,0,0,27729650363,-119297937569,295646436553,0,176348498984
2016,4,1871323714736,-1779726084116,-75673292171,-36790509946,-3507792454,917469341137,-641223658811,0,251871718375,-532126175,0,-467081292160,41162937778,0,38680500000,54407282042,-333362698515,0,0,2047301635309,-1740220941706,-1175239998,0,0,305905453605,224414473465,270428696334,-2983226,494840186573
2017,1,1052768585039,-698751755349,-57717011798,-44826971857,-1825340651,376646358141,-506800867100,0,119492996425,-18165766096,0,-164000000000,114256500000,0,0,21881950841,-46027315255,0,0,1903251209787,-1782323827380,-1249935492,0,0,119677446915,193143128085,168228465119,0,361371593204
2017,2,0,0,0,0,0,0,0,0,-19411119296,-68654030765,0,-374248500000,288090000000,0,0,24254398447,-130558132318,0,0,2478272406051,-2408858363678,-10538141541,-19950000,0,58855950832,-91113300782,361371593204,3048112867,273306405289
2017,3,0,0,0,0,0,0,0,0,-8087029538,52241971865,0,-1020131500000,1070000000000,0,0,26799096709,128909568574,0,0,1515405059124,-1550930912428,3899626855,-2850000,0,-31629076449,89193462587,273306405289,-3067161221,359432706655
2017,4,1628960009112,-1099613782275,-45773450492,-46556944876,-667849675,931096666325,-1135757680989,0,231686967130,0,0,-381570000000,123414724691,0,0,27649717160,-230505558149,0,0,2163515600585,-1814549944092,-10143586388,-262214382710,0,76607687395,77789096376,359432706655,-205237,437221597794
2018,1,1306135603333,-835702916655,-70612230872,-47533827268,-605692695,425997554889,-743415884774,0,34262605958,-119170271885,0,-103950000000,123950000000,0,0,30729072024,-68441199861,0,0,1686668019852,-1742137301885,-2318074258,-184654350,0,-57972010641,-92150604544,459950883817,0,367800279273
2018,2,1442119598204,-1158135551823,-72417490661,-39959776928,-9014533504,561632234694,-632612465635,0,91612014347,-34945195979,0,-141550000000,90000000000,0,0,30350200011,-56144995968,0,0,2066845592323,-2020397473678,-11022492977,-1295219550,0,34130406118,69597424497,367800279273,6634000,437404337770
