disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2011-06-08,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2011-06-30,,,Giá tham chiếu 18.000đ/cp,,,,
2012-04-06,investorRight,MEETING,Họp cổ đông,2012-04-17,2012-05-19,2012-05-19,ĐHCĐ thường niên 2012,,,,
2012-05-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-06-26,2012-09-28,2012-09-28,Cổ tức năm 2010 (1.000 đ/cp),1000,10,,2010
2013-03-26,investorRight,MEETING,Họp cổ đông,2013-04-04,2013-04-27,2013-04-27,Đại hội đồng cổ đông thường niên 2013,,,,
2014-03-26,investorRight,MEETING,Họp cổ đông,2014-04-03,2014-05-09,2014-05-09,Đại hội cổ đông thường niên năm 2014,,,,
2014-07-04,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2014-07-11,2014-07-15,,"Trả cổ tức năm 2012, Tỷ lệ 100:20",,20,,2012
2014-07-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-07-11,2014-07-30,2014-07-30,Trả cổ tức năm 2013 (1.000đ/cp),1000,10,,2013
2014-08-14,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cổ phiếu cho CĐHH, tỷ lệ 1:1",,100,,
2014-08-14,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cho Cán bộ CNV,,,,
2014-08-14,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cho cổ đông chiến lược,,,,
2014-08-29,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-09-10,,,Số lượng 7.600.000 cp,,,,
2014-11-04,investorRight,POLL,Lấy ý kiến cổ đông,2014-11-12,,,Vv phát hành trái phiếu riêng lẻ,,,,
2014-11-20,investorRight,ISSUE,Phát hành thêm,2014-11-27,2015-01-13,,"Tỷ lệ 6:5, giá 10.000đ/cp",,83.33,,
2014-12-31,investorRight,MEETING,Họp cổ đông,2015-01-14,2015-05-10,2015-05-10,Đại hội cổ đông thường niên năm 2015,,,,
2015-03-10,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-03-16,,,Số lượng 39.900.000 cp,,,,
2015-04-16,stockAlert,noticed,Nhắc nhở,2015-04-16,,,Vv chậm nộp BCTN,,,,
2015-06-24,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cp để trả cổ tức,,,,
2015-07-14,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2015-07-22,2015-07-24,,"Trả cổ tức năm 2014, Tỷ lệ 100:15",,15,,2014
2015-09-07,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-09-14,,,Số lượng 12.825.000 cp,,,,
2016-01-19,investorRight,ISSUE,Phát hành thêm,2016-01-27,2016-04-07,,"Phát hành 98,325,000 cp cho CĐHH, giá 10000 đ/cp, tỷ lệ 100:100",,100,,
2016-05-04,investorRight,MEETING,Họp cổ đông,2016-05-16,2016-06-11,2016-06-11,Đại hội đồng cổ đông năm 2016,,,,
2016-05-19,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-05-27,,,"Số lượng 83,284,671 cp",,,,
2016-09-09,investorRight,POLL,Lấy ý kiến cổ đông,2016-09-22,,,V/v hủy phương án phát hành cổ phiếu theo Nghị quyết ĐHCĐ thường niên 2016.,,,,
2017-04-21,investorRight,MEETING,Họp cổ đông,2017-04-14,2017-05-11,2017-05-11,ĐHĐCĐ thường niên năm 2017,,,,
2017-05-15,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức năm 2016 (400 đ/cp),400,4,,2016
2017-11-10,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức năm 2015 (400đ/cp),400,4,,2015
2017-11-10,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức đợt 1/2017 (800đ/cp),800,8,1,2017
2017-11-27,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến cổ tức bằng tiền năm 2017 (800đ/cp),800,8,,2017
2017-11-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-12-11,2017-12-22,2017-12-22,Trả cổ tức năm 2016 (400 đ/cp),400,4,,2016
2017-11-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-12-11,2017-12-22,2017-12-22,Trả cổ tức năm 2015 (300 đ/cp),300,3,,2015
2017-11-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-12-11,2017-12-22,2017-12-22,Trả cổ tức năm 2016 (400đ/cp),400,4,,2016
2017-11-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-12-11,2017-12-22,2017-12-22,Trả cổ tức năm 2015 (300đ/cp),300,3,,2015
2017-12-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-12-14,2017-12-26,2017-12-26,Tạm ứng cổ tức năm 2017 (800 đ/cp),800,8,,2017
2018-01-09,investorRight,POLL,Lấy ý kiến cổ đông,2018-01-17,,,VV cho CTCP Tập đoàn Sao Mai tăng tỷ lệ nắm giữ trên 51% đến mức tối đa có thể.,,,,
2018-03-19,investorRight,MEETING,Họp cổ đông,2018-04-06,2018-04-27,2018-04-27,ĐHĐCĐ thường niên năm 2018,,,,
2018-10-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-10-18,2018-10-31,2018-10-31,Trả cổ tức đợt 2/2017 (900 đ/cp),900,9,2,2017
2018-10-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-11-08,2018-11-28,2018-11-28,Trả cổ tức đợt 1/2018 (1100 đ/cp),1100,11,1,2018
2018-10-29,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2018-11-08,2018-11-09,,"Trả cổ tức đợt 3/2017, Tỷ lệ 100:9",,9,3,2017
2018-11-13,stockAlert,noticed,Nhắc nhở,2018-11-12,,,CBTT về ngày chốt DS thực hiện quyền,,,,
2018-12-07,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2018-12-17,,,"Số lượng 16,343,749 cp",,,,
2019-02-21,investorRight,MEETING,Họp cổ đông,2019-03-14,2019-04-25,2019-04-25,ĐHĐCĐ thường niên năm 2019,,,,
2019-09-18,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu đợt 2/2018, tỷ lệ 100:15",,15,2,2018
2019-09-18,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức đợt 2/2018 (500 đ/cp),500,5,2,2018
2019-10-11,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2019-10-25,2019-10-28,,"Trả cổ tức năm 2018, Tỷ lệ 100:15",,15,,2018
2019-10-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-10-25,2019-11-12,2019-11-12,Trả cổ tức đợt 2/2018 (500 đ/cp),500,5,2,2018
2019-11-19,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-12-09,,,"Số lượng 29,691,188 cp",,,,
2020-05-27,investorRight,MEETING,Họp cổ đông,2020-03-25,2020-06-19,2020-06-19,ĐHĐCĐ thường niên năm 2020,,,,
