Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,0,120703962444,58083800260,3225414107,-3147175280,0,-4867506448,87726956109,0,261725451192,-403165377223,-61092576757,-9589674983,69861913579,-87726956109,-638109845,556843364,-35000000,-202632245449,-245611598174,249424589000,-317300000000,0,-53606500000,0,10170798746,-356922710428,399000000000,0,4668248981524,-4044130714994,-60829889892,-76000000,0,962212376638,402657420761,66127208356,111427342,468896056459
2016,0,105575334847,56646199642,6418654280,-9314996981,0,-72540412694,134599843069,0,221384622163,-534795433470,285207988850,-136890550237,-1590767127,-126539843069,-9535844282,0,-90676000,-302850503172,-557947026338,25603410842,-1950400018831,799548382417,0,60000000000,62375467334,-1560819784576,832846710000,0,5800168808664,-5050180602267,-19373832927,0,0,1563461083470,-300209204278,468896056459,-458387062,168228465119
2017,0,361333580046,55908341404,12177677682,-7744421342,0,-102314150853,178163816583,0,497524843520,164589426053,-46148449170,-105843756808,-3359774359,-170842808106,-6363791552,0,-266946396,329288743182,-189460815486,0,-1813671371131,1625379371131,0,14000000000,102310361270,-261442454216,0,0,8080700007760,-7556801250633,-29622288272,-270026961000,0,224249507855,292095796821,168228465119,-373378123,459950883817
2018,0,717893768218,71269448083,10070227319,-1616582222,0,-132437223531,174093020748,0,839272658615,-310067786953,-274048560549,48279665882,-4037491401,-180192202925,-27848062882,0,-7500000,93237582175,-124237195002,5240884004,-660186473891,599658973891,0,0,121924678872,-57599132126,0,0,8143817846636,-8036517314531,-48215489621,-197182207830,0,-138097165346,-102458715297,459950883817,1257456258,358749624778
2019,0,352914707453,100714057430,6972197640,2621703639,0,-33114890867,145418375749,0,575526151044,75430427374,-622809092888,86319370218,-8251311005,-234441147426,-27843731642,0,-269910000,-156339244325,-799065950193,240082847900,-1254663636414,1413727636414,0,0,113774368370,-286144733923,0,0,10552009377718,-9735776643088,-49224076774,-101784742895,0,665223914961,222739936713,358749624778,-425400752,581064160739
