Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,4,84984207669,0,84984207669,-73019876225,11964331444,10374711011,-1626128161,-1626128161,0,-3868514596,16844399698,1179241,-259081,920160,0,16845319858,-2641451260,0,-2641451260,14203868598,0,14203868598,1775,0
2010,1,42645024770,0,42645024770,-31647697285,10997327485,18933248725,-3201664311,-3156985776,0,-4068509942,22660401957,173009091,-107737782,65271309,0,22725673266,-3389418317,0,-3389418317,19336254949,0,19336254949,2377,0
2010,2,67553691520,0,67553691520,-54158870243,13394821277,3588841721,-3773862986,-3526122411,0,-4089039903,9120760109,522053469,-287747898,234305571,0,9355065680,-2047536298,0,-2047536298,7307529382,0,7307529382,528,0
2010,3,76679304743,0,76679304743,-60071983741,16607321002,11499533303,-5492823194,-5492823194,0,-4327157676,18286873435,84091234,-27959078,56132156,0,18343005591,-2027747480,0,-2027747480,16315258111,0,16315258111,1165,0
2010,4,54386154782,0,54386154782,-52780970486,1605184296,10710161332,-10754350306,-4617690597,0,-5446420588,-3885425266,12860708456,-5745726813,7114981643,0,3229556377,1102319778,0,1102319778,4331876155,27656594,4304219561,215,0
2011,1,77343831843,0,77343831843,-60504700164,16839131679,2604770797,-8237298112,-7274260583,0,-4795827704,6410776660,9267407066,-1511495080,7755911986,0,14166688646,-3541672161,0,-3541672161,10625016485,1868147701,8756868784,438,0
2011,2,102408385559,0,102408385559,-79892911173,22515474386,10718715885,-25042984012,-9853483881,0,-6433561648,1757644611,-9261855081,1501962627,-7759892454,0,-6002247843,129972914,2908374698,3038347612,-2963900231,1478125377,-4442025608,-222,0
2011,3,66457165359,0,66457165359,-48769663097,17687502262,488213959,-9779653505,-9779653505,0,-5671613303,2724449413,1820406306,-557335448,1263070858,0,3987520271,-1410184968,0,-1410184968,2577335303,1555035291,1022300012,129,0
2011,4,103113934217,0,103113934217,-88196133738,14917800479,2656329076,-10931601283,-8693116533,0,-4480096194,2162432078,1329579609,0,1329579609,-1366162948,2125848739,0,0,0,2125848739,637754622,1488094117,106,0
2012,1,35170663050,0,35170663050,-23149128557,12021534493,1753367965,-8770977632,-8770977632,-747204685,-2119144426,2137575715,0,0,0,0,2137575715,-707839375,0,-707839375,1429736340,763016938,666719402,72,0
2012,2,27456885215,0,27456885215,-15686505003,11770380212,5711139475,-13017392858,-13627786127,747204685,-4434416367,776915147,9312303,-16646948,-7334645,0,769580502,-166878925,-271726873,-438605798,330974704,-17392408,348367112,-21,0
2012,3,66457165359,0,66457165359,-48769663097,17687502262,488213959,-9779653505,-9779653505,0,-5671613303,2724449413,1820406306,-557335448,1263070858,0,3987520271,-1410184969,0,-1410184969,2577335302,1555035291,1022300011,129,0
2012,4,28610069941,0,28610069941,-21107446442,7502623499,5770349311,-7997702211,0,0,-2474801363,2800469236,0,-340439,-340439,0,2800128797,-812230360,0,-812230360,1987898437,1451165859,536732578,99,0
2013,1,27467108008,0,27467108008,-20510066504,6957041504,1804651711,-6112520730,-6112520730,-384476020,-1392715594,871980871,1326015169,-617949061,708066108,-641345023,938701956,-788263206,0,-788263206,150438750,665149767,-514711017,8,0
2013,2,7757891716,0,7757891716,822684270,8580575986,845540343,-41899477005,-10202354084,384476020,-4976198839,-37065083495,215158861,-745457945,-530299084,-2046045410,-39641427989,-496897210,55904999,-440992211,-40082420200,501765168,-40584185368,-2063,0
2013,3,15383372921,0,15383372921,-7987930311,7395442610,344811867,-7009834463,-7009834463,0,-3959197008,-3228776994,90909091,0,90909091,-1386592668,-4524460571,-854823374,0,-854823374,-5379283945,735832885,-6115116830,-306,0
2013,4,11725539158,0,11725539158,-10069543044,1655996114,17543430943,-19177018681,-5491903041,0,-2228670160,-2206261784,1561390978,-856427933,704963045,141277666,-1360021073,-471415112,-55904999,-527320111,-1887341184,1597996985,-3485338169,-174,0
2014,4,114446421709,0,114446421709,-98483022025,15963399684,14364428974,-6035727958,-12766398686,0,-4739492395,19552608305,80914,-470713226,-470632312,-1218383655,17863592338,-426731044,0,-426731044,17436861294,625372445,16811488849,782,0
