2020-04-08,0,0,0,0,0,0
2020-03-13,1750,0,0,550,0,0
2020-03-20,3200,0,0,1400,0,0
2020-03-23,150,0,0,150,0,0
2020-04-09,0,0,0,0,0,0
2020-04-10,0,0,20000,0,0,0
2020-04-13,400,0,0,100,0,0
2020-04-14,0,0,100,0,0,0
2020-04-15,0,0,100,0,0,100
2020-04-16,0,0,0,0,0,0
2020-04-17,1700,0,0,1600,0,0
2020-04-20,50,0,0,50,0,0
2020-04-21,0,0,0,0,0,100
2020-04-22,50,0,0,150,0,0
2020-04-23,250,0,0,250,0,100
2020-04-24,0,0,0,0,0,0
2020-04-27,50,0,0,50,0,100
2020-04-28,0,0,0,0,0,0
2020-04-29,0,0,0,0,0,0
2020-05-04,0,0,0,0,0,0
2020-05-05,0,0,0,0,0,0
